	Cebpb	Creb1	Ebf1	Elf2	Esr1	Ets1	Etv1	Etv3	Fli1	Fosl2	Hey1	Hinfp	Hivep1	Insm1	Irf4	Klf14	Klf5	Klf7	Maf	Mtf1	Mxi1	Nfe2l2	Nfkb1	Pou2f2	Pparg	Prdm1	Rela	Stat3	Taf1	Tbx3	Zbtb33	Zbtb6	Zbtb7a
Dagla	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0	0	0.5
Dalrd3	0	-0.5	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	-0.5	0	0
Dap	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	1.5	1.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0
Dbf4	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dbi	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0
Dbnl	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Dbt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0
Dcaf10	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Dcaf12	0	0	0	-0.5	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Dcaf13	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0
Dcaf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcaf5	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Dcbld2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	1.0	0	0.5	0.5	0	0	0	0	0	0	1.5	0	0	0	1.5	1.5	0	0	0	0	0
Dck	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	-0.5	0	-0.5
Dcps	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5
Dctd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5
Dctn4	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5
Dctpp1	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcun1d3	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0.5
Dcun1d5	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0
Ddah2	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Ddb2	0	0	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Ddi2	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Ddit3	0	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Ddit4	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Ddn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Ddr1	0	0	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Ddr2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Ddx1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0.5	0	0	0	0
Ddx19a	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Ddx31	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0
Ddx3x	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
Ddx5	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0
Ddx51	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Ddx55	0	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Ddx58	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Ddx6	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0	0	0
Deaf1	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Decr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dedd2	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Dennd1b	-0.5	-0.5	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	-0.5
Dennd1c	0	-0.5	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
Dennd2c	0	-0.5	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Dennd3	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dennd4a	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0.5
Dennd4c	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0	0.5
Dennd5a	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0.5
Denr	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0.5
Depdc5	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5
Depdc7	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Det1	0	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0
Dexi	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	-0.5
Dgcr14	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5
Dgka	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5
Dgke	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5
Dgkg	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0
Dgkh	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0
Dgkk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0
Dgkz	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dhcr24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.5	0	0	0	0
Dhcr7	0	0	0	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dhfr	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Dhodh	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dhrs4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Dhx15	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0
Dhx35	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dhx58	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diap1	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0	0.5	0	0
Diap3	-0.5	-0.5	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0
Dido1	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0	0.5	0	0.5
Dio2	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5
Dip2a	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0	-1.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Dip2c	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0
Dirc2	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0
Dis3l2	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0
Disc1	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dixdc1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0.5	0	0	0	0.5
Dkc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Dkk3	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Dld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0
Dlgap3	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5
Dlgap5	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Dll4	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0.5
Dmtf1	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Dmwd	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Dna2	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dnaja2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0	0.5	0	0.5
Dnajb1	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	0
Dnajb11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0
Dnajb9	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0
Dnajc10	0	0	0	0	0	0.5	0	0	0	0	1.5	1.0	0	0	0.5	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc12	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0
Dnajc14	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0.5	0	0	0	0.5
Dnajc16	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5
Dnajc24	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
Dnajc28	0	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0
Dnajc3	0	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0	0
Dnal1	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Dnali1	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0
Dnase2a	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	-0.5
Dnm3os	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0
Dnmbp	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Dnmt1	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dnmt3a	0	-0.5	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Dnmt3l	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Dnttip2	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5
Doc2g	0	0	0	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5
Dock1	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0	0	0	0
Dock5	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dock6	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dock8	0	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-1.5	-0.5	0	0	0	0
Dok2	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0.5
Dopey2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5
Dos	0	0	0.5	0	0	0.5	0	0	0	0	1.5	0	0	0	0.5	0.5	1.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
Dpep2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Dpep3	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5
Dph1	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	-0.5	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dph5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	1.5	0	0.5	0	0.5	0	0
Dpm2	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0
Dpp4	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5
Dpp6	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Dpp9	0	-0.5	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Dpt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0
Dpy19l1	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	-1.5	0	0	0	0	-0.5	-1.5	-1.5	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0
Dpys	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0.5
Dpysl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
Drosha	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0
Dscaml1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0
Dscc1	0	-0.5	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0
Dse	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
Dsp	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Dst	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0
Dstn	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Dthd1	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0
Dtl	-0.5	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Dtnb	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Dtnbp1	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5
Dtx2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0
Dtx3	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5
Dtx3l	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Dtx4	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-1.5	-1.5	0	0	0	-0.5	0	-0.5	-1.0	0	0	-0.5	-0.5	0	0	0	0
Dtymk	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Dus3l	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Dusp10	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0
Dusp16	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
Dusp18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0
Dusp5	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5
Dusp6	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0
Dusp7	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0.5
Dut	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dync1i2	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Dync1li2	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
