	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17neg_SI_EAE	IL17neg_SI_mock	IL17neg_SI_SS
1700023L04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.353384952	5.342807073	5.084008515
1700024B18Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700024F13Rik	4.811952535	6.127679282	6.129755823	4.811952535	5.936296104	5.786493931	5.473165136	5.342807073	5.968366818
1700024G13Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700024P04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700024P16Rik	4.811952535	4.811952535	4.811952535	5.313951068	5.19516297	4.811952535	4.811952535	5.078500463	5.353682791
1700025B11Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
1700025C18Rik	4.811952535	4.811952535	4.811952535	5.390651692	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700025F22Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700025F24Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700025G04Rik	9.157752104	8.449638987	9.851777288	7.924951149	8.867734094	7.929246282	9.137359389	9.177092167	9.194274998
1700025K24Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700025M24Rik	4.811952535	4.811952535	5.499977964	5.718132826	5.52374178	5.306121106	5.083857635	4.811952535	5.084008515
1700025N23Rik	5.063947529	4.811952535	5.33413849	5.80150961	5.965579936	5.216092193	5.416419987	5.404643135	4.811952535
1700026D08Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	5.078500463	4.811952535
1700026D11Rik	6.419993953	5.668531494	5.33413849	5.980758053	5.52374178	5.216092193	5.618337551	5.64445203	5.416751558
1700026F02Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700026L06Rik	4.811952535	4.811952535	5.182195795	5.222516691	6.048461373	5.824756535	5.353384952	5.188375943	5.573704104
1700027A15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
1700027F09Rik	4.811952535	4.811952535	5.074112238	5.102753323	5.571814958	5.447883911	5.700962481	5.946035442	6.665373872
1700027H10Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700027I24Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.195919549	4.811952535	4.811952535
1700027J07Rik	4.811952535	4.811952535	4.811952535	5.102753323	4.811952535	5.216092193	5.353384952	4.811952535	5.473526814
1700028B04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700028D13Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.216092193	4.811952535	5.078500463	4.811952535
1700028E10Rik	6.769349385	5.868744235	6.664099122	5.877488403	5.571814958	6.112257516	6.551520138	6.027662371	6.500538427
1700028I16Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700028J19Rik	6.543094075	4.811952535	5.33413849	5.313951068	6.366287208	5.507478679	5.700962481	5.64445203	5.939019034
1700028K03Rik	6.206468165	6.61763923	6.933949398	8.024680516	7.401997769	7.085203096	7.792740124	7.543563702	7.64756905
1700028M03Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	5.078500463	5.196131989
1700028P14Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700028P15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700029B22Rik	4.811952535	5.073672081	4.811952535	4.811952535	5.083320301	4.811952535	4.811952535	4.811952535	4.811952535
1700029F12Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.083320301	4.811952535	4.811952535	4.811952535	4.811952535
1700029H14Rik	5.886742319	5.264034016	6.034085421	5.840315845	5.616779523	5.612564423	5.908145597	5.511307862	5.525516297
1700029I15Rik	5.473700031	6.42506324	6.495320868	6.998617309	7.214800452	7.522774239	7.258317515	7.639087874	7.540607484
1700029J03Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.195919549	4.811952535	4.811952535
1700029J07Rik	5.637479586	5.774602607	5.870450606	5.80150961	6.630046801	5.704301039	6.198845803	5.64445203	5.776266581
1700029M20Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700029N11Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.416419987	4.811952535	4.811952535
1700029P11Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.573704104
1700030A11Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.306121106	4.811952535	4.811952535	4.811952535
1700030C10Rik	5.673155226	5.740766176	5.546512478	5.625050312	6.196290262	5.896628795	6.308266751	5.824826549	5.573704104
1700030F04Rik	5.60001001	4.811952535	5.499977964	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700030F18Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700030J22Rik	4.811952535	6.315456061	6.317784107	5.877488403	6.661225076	6.380537104	6.127442648	5.558576792	5.739710133
1700030K09Rik	6.145911793	6.783946488	6.527813517	6.547661336	6.478920328	6.025569898	6.601209349	6.195740632	7.13686412
1700030L20Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700030M09Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700030N03Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700030O20Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.280605191	5.507478679	4.811952535	4.811952535	4.811952535
1700031A10Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.306121106	4.811952535	4.811952535	4.811952535
1700031F05Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700031M16Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700031P21Rik	4.811952535	4.811952535	4.811952535	5.222516691	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700034E13Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700034F02Rik	6.335890557	6.150240149	5.776168224	5.947579141	5.4152391	5.930542931	5.7757493	5.460317872	5.844972693
1700034G24Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700034H15Rik	4.811952535	4.811952535	5.33413849	5.390651692	6.241305702	5.824756535	5.66076922	5.558576792	5.281786841
1700034I23Rik	7.276589066	7.746314608	7.398242357	5.672995984	6.196290262	6.24239802	5.908145597	6.053429286	6.618222733
1700034J05Rik	6.961092471	7.549213308	7.034260454	7.038720589	7.597261335	7.168715453	6.568310609	6.892003817	7.199544546
1700034K08Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700034O15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700034P13Rik	4.811952535	4.811952535	5.182195795	4.811952535	4.811952535	4.811952535	4.811952535	5.188375943	4.811952535
1700036G14Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700037C18Rik	5.673155226	6.006769716	5.499977964	5.80150961	6.074618411	6.192230027	5.810767067	6.301362598	5.968366818
1700037H04Rik	8.266466573	8.160300383	7.469958373	7.510942633	7.174029622	7.804043158	7.609108991	7.653216008	7.362753392
1700039E15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700039E22Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700040L02Rik	4.811952535	5.394022115	6.034085421	5.718132826	5.083320301	5.824756535	5.281527788	5.791763113	5.416751558
1700041C23Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700041M19Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700042B14Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700042G07Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700042G15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700042O10Rik	5.063947529	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700044C05Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700044K03Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700045H11Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.280605191	4.811952535	4.811952535	4.811952535	4.811952535
1700046C09Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700047A11Rik	5.913395848	6.661347942	6.217370137	6.403382404	7.066294526	6.900412423	6.517219645	6.66211921	6.768895612
1700047E10Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700047G03Rik	4.811952535	4.811952535	5.182195795	5.913195795	4.811952535	5.098188012	4.811952535	4.811952535	5.618774998
1700047I17Rik2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700047L14Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700047M11Rik	4.811952535	5.073672081	5.182195795	5.573760679	5.280605191	5.098188012	4.811952535	5.188375943	5.084008515
1700048M11Rik	5.372612311	4.811952535	5.449786483	5.390651692	5.773906866	6.084176081	5.7757493	5.946035442	5.877410933
1700048O20Rik	6.206468165	6.315456061	5.899778874	6.487969325	5.699254021	5.507478679	6.49969344	5.342807073	6.389483433
1700049E15Rik	4.811952535	4.811952535	4.811952535	5.102753323	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
1700049E22Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700049G17Rik	6.90760061	6.796859327	7.214558516	6.58587007	6.86008885	6.358657093	7.035892391	6.36023066	6.051426563
1700049L16Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.19516297	4.811952535	4.811952535	4.811952535	4.811952535
1700051A21Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700052I22Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.507478679	4.811952535	4.811952535	4.811952535
1700052K11Rik	6.78146066	6.770900651	7.390036611	7.36420026	7.348500421	7.145384402	7.208618634	7.054611331	7.415969479
1700052N19Rik	8.394471098	8.636968879	8.839551687	7.454118394	7.366567342	7.352202364	7.135793102	7.735094278	7.259425305
1700054A03Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700054K19Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700054M17Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
1700054O13Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.083857635	4.811952535	4.811952535
1700055C04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700055N04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700056E22Rik	6.641331997	7.041791948	6.543734761	6.622914029	6.173056498	6.358657093	7.499131213	6.828604201	6.464675613
1700057G04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700057H15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
1700060C16Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.083320301	4.811952535	4.811952535	4.811952535	4.811952535
1700060C20Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700061F12Rik	4.811952535	4.811952535	4.811952535	5.313951068	5.471877009	5.930542931	6.349186642	6.053429286	6.408742264
1700061G19Rik	6.681137257	5.898029359	6.733763446	6.012834991	5.993994681	5.963272942	6.426870823	6.23921969	6.266542407
1700061I17Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700063A18Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700063D05Rik	4.811952535	4.811952535	5.182195795	4.811952535	5.19516297	5.612564423	5.083857635	5.824826549	4.811952535
1700063O14Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700064J06Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700064M15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.381654138	4.811952535	4.811952535	4.811952535
1700065D16Rik	5.167877154	5.44872976	5.449786483	5.80150961	5.52374178	5.098188012	5.525127282	5.188375943	5.739710133
1700065I16Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.083320301	5.098188012	4.811952535	4.811952535	4.811952535
1700065J11Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
1700065J18Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700065L07Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
1700065O20Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.083320301	4.811952535	4.811952535	4.811952535	4.811952535
1700066B17Rik	4.811952535	4.811952535	5.182195795	6.381238847	4.811952535	5.098188012	5.195919549	4.811952535	4.811952535
1700066B19Rik	5.314045695	5.181575855	5.631068848	5.913195795	6.125001687	5.930542931	5.416419987	5.460317872	5.573704104
1700066M21Rik	7.69361657	8.517304437	7.911557673	8.018247239	7.902525348	7.713878907	8.27527024	7.97222821	8.402449392
1700066N21Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700066O22Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700067G17Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
1700067K01Rik	5.063947529	5.073672081	5.394990587	5.313951068	6.125001687	5.306121106	5.083857635	6.195740632	5.66122844
1700067P10Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700069L16Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700069P05Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700071K01Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700071M16Rik	4.811952535	5.181575855	5.264790217	6.528093189	7.393226088	6.290364381	5.473165136	6.281033553	6.369896988
1700072B07Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700072O05Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700073E17Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.281527788	4.811952535	4.811952535
1700074H08Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.188375943	4.811952535
1700074P13Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700080E11Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
1700080N15Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700080O16Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700081H04Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700084C01Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.19516297	4.811952535	4.811952535	5.188375943	4.811952535
1700084E18Rik	5.60001001	5.333268804	5.394990587	5.313951068	5.083320301	5.216092193	5.353384952	5.683917171	5.353682791
1700084F23Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700084J12Rik	4.811952535	4.811952535	4.811952535	5.760865651	5.52374178	5.098188012	5.281527788	4.811952535	5.084008515
1700085C21Rik	4.811952535	4.811952535	4.811952535	4.811952535	5.19516297	4.811952535	4.811952535	4.811952535	4.811952535
1700086L19Rik	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
1700086O06Rik	5.372612311	5.264034016	5.546512478	6.263546068	5.52374178	5.659813768	5.66076922	5.974016992	6.077639029
