	IL17neg_EAE_SC_v_IL17neg_SI	IL17pos_EAE_SC_v_IL17neg_EAE_SC	IL17pos_EAE_SC_v_IL17pos_SI	IL17pos_SI_v_IL17neg_SI
AU015836	0.0942250421701705	-0.0503911313296611	-0.395783832243947	0.439617743084457
AU019823	-0.190422774746297	-0.0655378245350796	-0.205477796436176	-0.0504828028452007
AU019990	-0.123932982097982	-0.063566054108511	-0.671595920576032	0.484096884369538
AU021092	-0.503837966240987	-0.43132948868233	-1.27078893866836	0.335621483745044
AU022252	0.192596701356619	0.0680958587205088	0.128135720104467	0.132556839972661
AU023762	0.0942250421701705	-0.0503911313296611	-0.395783832243947	0.439617743084457
AU040320	0.580099815126518	0.0249022993981459	0.547355055439078	0.0576470590855858
AU040972	-0.522427907768171	0.127033755954145	-1.15458268717839	0.759188535364362
AU041133	-0.181219656971328	0.555178764600404	1.08279094884097	-0.708831841211896
AV039307	-0.215450557111437	-0.211945605673772	-0.0550770351606912	-0.372319127624517
AV051173	0.0335452332631362	-0.416218098274832	-0.887489200157841	0.504816335146146
AW011738	-2.66523004174927	0.341336103224896	-2.4017699626199	0.0778760240955249
AW046200	0.15791940107677	-0.280945196400444	-0.188045219159642	0.0650194238359672
AW112010	0.737448178329334	0.517903341008319	1.36803342925061	-0.112681909912957
AW146154	1.1415005032539	-1.0418394576957	0.693554016067452	-0.593892970509256
AW209491	-0.405219128440148	0.255379716084169	-0.0331328161616501	-0.116706596194329
AW549542	-0.590650156355709	-0.198550470901536	-0.619099583829329	-0.170101043427915
AW549877	-0.230606211550213	-0.0978202821924084	-0.556380991740591	0.22795449799797
AW551984	-0.161856192833996	0.0786917201301221	-0.379734926742496	0.296570454038622
AW554918	0.168394917128298	-0.218181308528771	-0.153938644092646	0.104152252692173
AW822252	0.207504246925032	-0.145826431867952	-0.436887388491527	0.498565203548607
AY074887	0.141626943199618	0.00749367498793346	-0.0622035531650776	0.211324171352629
AY358078	-0.0587484404868174	-0.0569791461353459	-0.282975146189463	0.1672475595673
AY512931	0.0678404137452657	-0.0385822701678505	-0.29718718816409	0.326445331741505
AY761184	-0.252101673139316	-0.0388682809617854	0.0210074483904128	-0.311977402491514
Aaas	0.185589330290748	0.640791333534481	0.73784343766388	0.0885372261613495
Aacs	-1.2425553310447	-0.339802230428738	-1.72379668767798	0.141439126204539
Aadat	0.0930969087751464	-0.0498565052113035	-0.391388996344802	0.434629399908645
Aaed1	0.503850210738636	-0.0383555238209021	0.60131581417049	-0.135821127252756
Aagab	0.522219226092628	0.0781094279424526	0.210854332668057	0.389474321367023
Aak1	0.293114670783112	-0.162946818287395	0.195828039744765	-0.0656601872490491
Aamdc	0.451976639093176	-0.210613801541814	0.382230457557863	-0.140867620006502
Aamp	-0.527374857375926	-0.282380410452381	-0.844559859442428	0.0348045916141206
Aanat	-0.0277885320723398	0.391741226994647	0.119288809096307	0.244663885826001
Aar2	-0.803748251506613	0.131152394368959	-0.782432139949805	0.109836282812152
Aars	-0.42115559489251	-0.0414232217734153	-0.809600462919653	0.347021646253728
Aars2	0.204000999181813	0.181383515704714	0.36220826989862	0.0231762449879081
Aarsd1	0.332002848485212	0.607853339443201	1.01377458532723	-0.0739183973988191
Aasdh	0.545846853413088	-0.111569914163907	0.9376360898446	-0.503359150595419
Aasdhppt	-0.587885728029632	0.159764376427318	-0.193171810426974	-0.23494954117534
Aass	-0.328783898351485	-0.0731979442800315	-0.111036512834261	-0.290945329797256
Aatf	0.2411127526882	-0.237142461003128	0.218301867623382	-0.21433157593831
Aatk	-1.0278193565016	-0.150834137225362	-1.60732691470269	0.428673420975726
Abat	-1.23384707906007	1.65092338840773	-0.374029434858937	0.791105744206596
Abca1	-0.680563650996633	-0.887250150187969	-1.97378964593266	0.405975844748054
Abca12	0.216226892928122	-0.153198182778505	-0.444699828084583	0.5077285382342
Abca13	-0.166927069827292	0.0404681721134668	-0.339391334028747	0.212932436314922
Abca14	0.0713868428783285	-0.0394304875521917	-0.305916646615626	0.337873001941763
Abca15	0.105952684787252	-0.0558497778002462	-0.440805611884282	0.490908518871287
Abca16	0.144904468855122	-0.0751700138883072	-0.596982679426332	0.666717134393147
Abca17	-0.351869928518743	0.034906113991446	-0.683890223409976	0.366926408882678
Abca3	0.124948107175515	0.288965282528688	0.164743900657888	0.249169489046315
Abca4	0.226957581867495	0.0505333681092544	-0.599997101006928	0.877488050983678
Abca5	-2.48156598993169	0.217616011618907	-2.59408311968216	0.330133141369379
Abca6	-1.30487301373095	-0.438230830655539	-1.50869844083453	-0.234405403551954
Abca7	0.702784644296617	-0.351839094838741	-0.197318360480405	0.548263909938282
Abca8a	-1.32015392495717	-0.610357234451301	-2.50804698507721	0.577535825668732
Abca8b	-2.08804028043251	-0.468606962939787	-3.16675644642246	0.610109203050159
Abca9	-0.762393444784245	-2.71330345224191	-4.49775976785188	1.02206287082573
Abcb10	-1.31818161762651	0.913458228102103	-0.65397699878817	0.249253609263763
Abcb11	-0.510948540963791	-0.13583964958095	-0.311057758366372	-0.33573043217837
Abcb1a	-3.28443355580703	-1.67769697485662	-4.36410439438523	-0.598026136278426
Abcb1b	-1.21439073992491	-0.770981392617616	-2.31667836546143	0.33130623291891
Abcb4	-2.28736635186097	-1.4649146084972	-3.13480427848351	-0.61747668187466
Abcb5	0.0722833814846327	-0.0396922070889824	-0.308412792393287	0.341003966788937
Abcb6	-0.427853634826821	0.675707806823765	0.234051703219122	0.0138024687778214
Abcb7	0.360441384453774	0.140861578515985	0.591170497675698	-0.0898675347059385
Abcb8	-0.341538708827928	0.637780059888923	1.02336275318593	-0.727121402124933
Abcb9	-1.08522041118856	-1.34725894862041	-1.35855980640204	-1.07391955340694
Abcc1	0.065885871272486	0.134851533549596	0.0438253469523989	0.156912057869684
Abcc10	-1.04017815676804	-0.591601863073797	-1.55936508612503	-0.0724149337168094
Abcc2	-1.83927957782647	-0.818011739128498	-2.57883854231043	-0.0784527746445345
Abcc3	0.470454634316316	0.521567261337605	-0.353802892674084	1.34582478832801
Abcc4	0.221583965636362	-0.625769473711078	-0.271388420127277	-0.132797087947438
Abcc5	-0.569358947799267	-0.630369268416896	-1.50762301842629	0.307894802210127
Abcc6	0.176059049215097	-0.149178074776692	-1.08179929864507	1.10868027308348
Abcc8	-0.172541884598502	-0.103854648904297	-0.454174132593185	0.177777599090386
Abcc9	-0.761380153760298	-0.0636876412967271	-1.25788838320682	0.432820588149799
Abcd1	0.402638455149439	0.0659931785945528	0.64017069701656	-0.171539063272568
Abcd2	-0.389111816648672	-0.943772447416227	-1.53500294167553	0.202118677610626
Abcd3	-1.38926066130096	0.0411213617509079	-1.42671762555207	0.0785783260020186
Abcd4	0.645393075322782	-0.0443393385618485	0.642332446083876	-0.0412787093229425
Abce1	0.0978462919261931	0.0701028551735032	0.289364944145422	-0.121415797045726
Abcf1	-0.241913725922874	0.0158242290199725	-0.292250280142407	0.0661607832395062
Abcf2	-0.67803153941223	0.123021036246436	-0.601130296047143	0.0461197928813493
Abcf3	-0.980267120942887	0.0447316732410045	-0.943031043897683	0.00749559619580068
Abcg1	0.256242388723051	-0.755188230730389	-0.282138201120667	-0.216807640886671
Abcg2	-0.854281448280953	-0.101650004395038	-0.481919089524625	-0.474012363151367
Abcg3	0.204759956961795	-0.232262312238029	0.73414193233411	-0.761644287610344
Abcg4	-0.0222200652070646	-0.206684401031233	-1.25344728587424	1.02454281963594
Abcg5	0.0947347017475396	-0.324086745203379	-2.17176206306262	1.94241001960678
Abcg8	-0.529374753343575	-0.174747901362738	-1.14670601682831	0.442583362121998
Abhd1	-0.00142104601083001	-0.0620011143417608	-0.370752159556411	0.307329999203821
Abhd10	-0.526507409201502	-0.460625534744314	-0.922185145424457	-0.0649477985213591
Abhd11	-0.120975290549882	0.520713582175747	0.725474806782621	-0.325736515156757
Abhd11os	0.0644539417994832	-0.540769786854245	-1.15473456046043	0.678418715405671
Abhd12	-0.23827038417177	0.445545009155923	0.0654000795223655	0.141874545461788
Abhd12b	-0.248450541387394	-0.278088054475904	-0.0159552615286639	-0.510583334334634
Abhd13	-0.796940714689378	-0.0559722833810458	-0.867102552819382	0.0141895547489579
Abhd14a	0.157537311518281	-0.226344079237065	0.10784321420738	-0.176649981926164
Abhd14b	-1.03225056044169	1.08065629907154	0.0184516791000235	0.0299540595298241
Abhd15	0.831715865566203	1.46129209675831	1.19591108876202	1.09709687356249
Abhd16a	-0.12812464083587	0.315665100268754	0.121363426788398	0.0661770326444865
Abhd16b	-0.168164282480434	-0.104168866308409	-0.460425971368559	0.188092822579716
Abhd17a	0.749020154986887	0.566973394303478	1.37672661637534	-0.0607330670849779
Abhd17b	-0.564176607561779	0.0188046453336869	-0.835855784358397	0.290483822130305
Abhd17c	-1.13259225728575	0.0279200752263311	-1.71486651916301	0.61019433710359
Abhd2	-0.209705140777426	0.298887319953213	0.0737275356488506	0.0154546435269362
Abhd3	-0.646827732004427	-0.691396431310041	-1.9561626578891	0.61793849457463
Abhd4	-0.584153446300519	-0.197652443738756	-0.785917582122745	0.00411169208346966
Abhd5	0.228441577538881	-0.00510728398149977	0.0352308918275039	0.188103401729878
Abhd6	-0.135378563557176	-0.565697965495437	0.155014764630198	-0.856091293682811
Abhd8	0.518339594361608	0.217139627517078	0.86440032006224	-0.128921098183555
Abi1	0.287372008599053	0.219100041452732	0.443638362898278	0.0628336871535077
Abi2	0.79392478185394	0.0693963926587398	0.705303499068614	0.158017675444065
Abi3	-0.946770827349119	0.9436267393844	0.332978162026037	-0.336122249990755
Abi3bp	-1.69780595535363	-0.280305906066119	-3.69482715974199	1.71671529832224
Abl1	0.0457391401319008	0.316822513732669	0.425460492200644	-0.0628988383360741
Abl2	-0.571851297203048	-0.0242601294995155	-1.05313712342146	0.457025696718898
Ablim1	0.463386520822276	-0.0851992913074871	1.12368148235268	-0.745494252837886
Ablim2	-1.47318021381969	0.167092879348323	-1.1370703816277	-0.169016952843671
Ablim3	-2.31954534939149	2.02304897012974	-4.07627895724651	3.77978257798476
Abo	-0.442755904193028	-0.0772548731063291	-0.0216947736619094	-0.498316003637448
Abr	0.490288705144539	-0.0998541347160841	0.486139842589856	-0.0957052721614013
Abra	-0.188384671030753	-1.4498702877043	-0.755129390091284	-0.883125568643768
Abracl	0.54766989163114	-0.147853055702077	0.741021104370037	-0.341204268440973
Abt1	-1.05973680566275	0.270581086025686	-0.766941669982717	-0.0222140496543485
Abtb1	0.288111721643957	-0.061003323010072	-0.0475536302478525	0.274662028881738
Abtb2	-0.863150015993871	-0.0474812835112658	-1.29423751504282	0.383606215537683
Acaa1a	0.19468601244984	-0.135831018045058	0.390362654279022	-0.33150765987424
Acaa1b	-0.418080003754868	0.403845124042435	0.405214277252403	-0.419449156964836
Acaa2	0.906380861158692	0.108154407768085	0.955907184089269	0.0586280848375081
Acaca	-0.255153833626681	-0.0693580690958216	-0.741991135429681	0.417479232707179
Acacb	-0.324856065622974	-0.343997832338513	-0.623342009313487	-0.0455118886479998
Acad10	-0.865667984516658	-0.740494491345181	-1.55938376279213	-0.0467787130697136
Acad11	-0.328770523889394	-0.300063756601243	-0.336413256607948	-0.29242102388269
Acad12	0.361967700727159	-0.205690539465835	-0.416354963605606	0.57263212486693
Acad8	0.196481504070345	-0.820332990793335	-0.84838211040665	0.224530623683661
Acad9	-0.618209283371706	-0.19652105234725	-0.645756665196659	-0.168973670522298
Acadl	-0.513911800518672	0.652040722204497	0.513312066655568	-0.375183144969743
Acadm	0.111460583822073	0.10990749543719	0.366614361565618	-0.145246282306355
Acads	0.66730641977119	-0.0801520380184293	0.534770287261882	0.052384094490879
Acadsb	-0.0976371647570595	-0.956311638192072	-1.13680379395395	0.0828549910048202
Acadvl	0.28625858455962	0.158014751274975	0.481573018038654	-0.037299682204059
Acan	0.300994203925298	-0.2566042899508	-0.194164533707448	0.238554447681946
Acap1	0.524918681618411	0.123400688458999	0.601115018043368	0.0472043520340427
Acap2	0.360183963383755	-0.323817344880541	0.183190574802887	-0.146823956299673
Acap3	-0.342073980775062	0.381660065582856	-0.245436508839633	0.285022593647427
Acat1	0.408758443183101	0.529652968395414	0.483269043604952	0.455142367973562
Acat2	-0.872043662664206	-1.00410571735773	-1.60408195218861	-0.272067427833322
Acat3	-0.560793812940584	0.612699444713443	0.142245095587021	-0.0903394638141621
Acbd3	-0.399690165208725	-0.0690252026822575	-0.412911303712473	-0.0558040641785095
Acbd4	-0.63918513115154	0.606906925636126	-0.21285946940557	0.180581263890156
Acbd5	-0.45783410482222	0.0462963942678586	-0.563060971089395	0.151523260535034
Acbd6	0.384924492023375	-0.0405152516191233	0.305344467318133	0.0390647730861186
Acbd7	-1.78126113090686	-0.332380352716015	-2.03684342172175	-0.0767980619011311
Accs	0.82751944404654	-0.39306088201869	0.143559054802719	0.290899507225131
Acd	-1.29508382644663	0.986936923189514	-0.15653834034198	-0.151608562915133
Ace	-3.09557928233072	-0.838493508239109	-4.98045411425375	1.04638132368393
Ace2	-0.609107998201806	-0.0878695317781867	-0.600746489082493	-0.0962310408974992
Ace3	-0.186574656840006	-0.0756764989211311	-0.268175774187595	0.0059246184264574
Acer1	0.0722833814846327	-0.0396922070889824	-0.308412792393287	0.341003966788937
Acer2	-1.65272105117591	-1.22772694584383	-1.89220275490755	-0.988245242112193
Acer3	-0.86548752926697	-0.103096796332992	-0.759025207082893	-0.209559118517069
Ache	-0.830207393570817	-0.354413695329162	-1.43853560051784	0.253914511617859
Acin1	-0.109100062239379	0.103116981219414	-0.0265692761630226	0.0205861951430581
Ackr1	-2.1864954786728	-0.806780989067641	-4.22259863816027	1.22932217041982
Ackr2	-0.0307172198751661	-0.142937658512255	-0.83402586968432	0.660370991296899
Ackr3	-2.67065218566558	0.479134186870043	-6.11099170894144	3.9194737101459
Ackr4	-2.2858895806655	0.399166763839702	-2.36989456622228	0.483171749396484
Acly	-0.193831063871487	-0.117349923554012	-0.326829831086704	0.0156488436612054
Acmsd	0.16449580481465	0.932547019394306	1.17844608821528	-0.0814032640063206
Acn9	0.227671342723718	0.384896189078036	0.847469155583336	-0.234901623781582
Acnat1	-0.703175530153988	-0.478017323538625	-2.04736877119973	0.86617591750712
Aco1	0.206702561311251	0.0599970364531593	0.438688535967215	-0.171988938202805
Aco2	-0.208444979061786	0.181208025741304	-0.0983575866704596	0.0711206333499779
Acot1	-0.335943162810685	-0.194970185256943	-0.856869408744707	0.325956060677079
Acot10	0.117034472322443	0.195198841791757	0.25620096081039	0.0560323533038103
Acot11	-0.371697194545711	0.15131013035789	-0.112420627101889	-0.107966437085932
Acot12	-0.491437097835968	0.0377679613189399	-0.331803718333596	-0.121865418183433
Acot13	1.0611411156725	-0.0530576060253188	0.826115626884887	0.181967882762293
Acot2	-1.54119424028798	-0.450871816617352	-1.34143599646972	-0.650630060435604
Acot4	0.0464638738759238	-0.0657733373327347	-0.441374669941648	0.422065206484837
Acot6	-1.92318892858693	-0.82718520828938	-1.97172837105099	-0.778645765825317
Acot7	1.43488838673892	0.647282453642247	1.46065022259244	0.621520617788724
Acot8	-0.646521850604259	-0.109310143473513	-0.652777739840826	-0.103054254236947
Acot9	0.671683047157893	0.367818916330763	0.567327033220896	0.472174930267759
Acox1	-0.855615609848079	-0.414213552832744	-1.43199873318747	0.162169570506643
Acox2	-0.00434059031379775	-0.424477507594887	-0.0486534677941521	-0.380164630114533
Acox3	0.460513648549552	0.132496598689407	0.433157953165807	0.159852294073152
Acoxl	-1.89501378196226	0.120898487685749	-1.37047329845357	-0.40364199582294
Acp1	0.591319854398102	0.476843265947309	1.13135309514638	-0.0631899748009685
Acp2	-0.587136648294868	0.0223100180984424	-0.350206800039941	-0.214619830156485
Acp5	0.526894689120577	-0.245950186382293	0.27832465479636	0.00261984794192472
Acp6	-0.51876862883712	0.296742502640799	-0.364390655554258	0.142364529357937
Acpp	-0.591636330431102	1.07477445742539	-0.884654487432039	1.36779261442633
Acpt	0.342033781215565	-1.37183225044158	-1.40628246117477	0.376483991948754
Acr	0.240952868100656	-0.19149608521232	-1.41249413634368	1.46195091923201
Acrbp	0.741219815951366	-0.350180668474715	0.139302888368328	0.251736259108323
Acrv1	-0.127536102722495	1.57911232566279	1.90412027797678	-0.452544055036491
Acsbg1	1.60674304724132	0.711813073190473	1.41271214252925	0.90584397790255
Acsbg2	-0.0645611000866501	-0.064226402326422	-0.321041336735367	0.192253834322295
Acsf2	-1.24550543158456	1.08023232075588	-0.0161788096395429	-0.14909430118914
Acsf3	-0.203532826276449	-0.185352950057084	-0.24431993432053	-0.144565842013003
Acsl1	-0.402716845584284	-0.872121731650759	-1.20035470184552	-0.0744838753895221
Acsl3	-1.76484366293612	-1.13122310752575	-1.58778361454321	-1.30828315591866
Acsl4	0.601236273095816	0.245224130411113	0.463429828998136	0.383030574508793
Acsl5	0.301636478007763	0.0489563135929829	0.416514888838002	-0.0659220972372561
Acsl6	0.827112765768291	-0.539719872028905	-0.00372768686185356	0.29112058060124
Acsm1	0.239738393214085	-0.0573949913464076	-0.0995790467305956	0.281922448598273
Acsm2	0.00119459670347432	-0.119185390022014	-0.720562364900742	0.602571571582203
Acsm3	0.718469992541127	-0.39745734078529	-0.720501981100882	1.04151463285672
Acsm4	-0.113079704470476	0.449187453747975	0.758590818632702	-0.422483069355202
Acsm5	0.104988702172884	0.224055463475969	-0.298171391870211	0.627215557519064
Acss1	0.0574707489593678	-0.529422130679691	-0.115605207991755	-0.356346173728568
Acss2	0.653910846536426	0.040436376327189	0.885301581713526	-0.190954358849911
Acss2os	0.38652640351256	-0.84888170446934	-0.911508489298853	0.449153188342074
Acss3	-1.26548225307838	-0.569723558539193	-2.61618616335076	0.780980351733193
Acta1	0.413703391462851	0.0639792709931729	-0.255444274293337	0.73312693674936
Acta2	-3.48177980232977	-1.09948762466154	-5.11797675632202	0.536709329330704
Actb	1.31283625335098	0.342034151900969	1.67294142521413	-0.0180710199621803
Actbl2	1.63821904568342	0.43462147077739	2.05492998454583	0.017910531914982
Actc1	-0.218386142418018	-0.123354778856199	-0.132678954897296	-0.209061966376921
Actg1	0.494676163016694	0.414943100826311	0.873236371829327	0.0363828920136774
Actg2	0.170343525056281	-2.56588121450563	-1.5202150640335	-0.87532262541585
Actl10	-0.168626762026574	0.205089862657801	0.32513462413063	-0.288671523499403
Actl11	-0.0278174968312066	-0.0597236970808683	-0.330569551887115	0.24302835797504
Actl6a	-0.123140962857439	0.0450953893651002	-0.103843337840799	0.0257977643484597
Actl6b	0.0930969087751464	-0.0498565052113035	-0.391388996344802	0.434629399908645
Actl7a	-0.0219430293997333	-0.0602271628607217	-0.339495146356898	0.257324954096443
Actl7b	-0.327181525366119	-0.0885965941611394	-0.205888840891439	-0.20988927863582
Actl9	0.064571412347447	0.269179719633623	0.324419532707444	0.00933159927362667
Actn1	-1.17792644038973	-1.26612565845899	-1.13771322464963	-1.30633887419908
Actn2	-0.933565327020534	0.99121055886565	-1.54715003307832	1.60479526492344
Actn3	-1.68473121889145	-0.136921550550607	-1.23117553123596	-0.590477238206094
Actn4	0.275285090602093	0.45062042655743	0.423147365382484	0.302758151777039
Actr10	0.165227646709281	0.0365736965033993	0.336427084837809	-0.134625741625129
Actr1a	-0.248201535358071	0.270127665369441	-0.0386648570622762	0.0605909870736463
Actr1b	-0.347911032543698	0.239254021964407	-0.118605059135204	0.00994804855591351
Actr2	0.420981888131649	0.0534968503143783	0.429859272036612	0.0446194664094153
Actr3	0.810039812406815	-0.0743872422959917	0.890339076178368	-0.154686506067544
Actr3b	0.207613678621558	0.366731646185365	0.696721563708653	-0.12237623890173
Actr5	-0.828964761333126	0.0546484302899779	-0.800368211700713	0.0260518806575652
Actr6	0.75641213735385	0.172011422135532	1.2229428637833	-0.294519304293914
Actr8	0.195637634952726	-0.337980294752546	0.106755081086116	-0.249097740885936
Actrt1	0.0713868428783285	-0.0394304875521917	-0.305916646615626	0.337873001941763
Actrt2	0.0678404137452657	-0.0385822701678505	-0.29718718816409	0.326445331741505
Actrt3	-1.37063281000292	-1.71756250621701	-2.81597778072212	-0.272217535497813
Acvr1	1.11351022045914	0.262061325031578	0.0721433573111729	1.30342818817954
Acvr1b	-0.282867733275206	-0.614314455316734	-0.0795013983738726	-0.817680790218068
Acvr1c	-0.133841358820581	-0.327011288080698	-0.524957340466591	0.0641046935653119
Acvr2a	-1.73843141531577	0.142312527962036	-1.75163147964051	0.155512592286772
Acvr2b	-0.324679510728936	-0.115634175878107	-0.375665004490845	-0.0646486821161989
Acy1	-0.354563426265731	0.0690256949992273	0.539100639038386	-0.824638370304889
Acy3	0.0736874478002472	0.524246165483753	0.397835243232378	0.200098370051623
Acyp1	-0.0471575322437617	0.516335318027999	0.301476217921106	0.167701567863131
Acyp2	-1.09991427859944	0.0344132613892683	-1.52639299022072	0.460891973010555
Ada	-0.282509050679655	-0.141388912887246	0.00379225973734565	-0.427690223304247
Adad1	0.678153135641241	-0.449742219996817	-0.52024669706197	0.748657612706394
Adal	0.177085068920473	0.0554178696017311	0.441443595844501	-0.208940657322296
Adam10	0.469657220057747	-0.118225893727257	0.46516940775438	-0.11373808142389
Adam11	-0.14499649421349	-0.878785668481105	-2.04310731019175	1.01932514749716
Adam12	0.393746699253482	1.05771285804171	-0.874964656966177	2.32642421426137
Adam15	0.147580433359878	0.206619079425096	0.259002360608093	0.0951971521768805
Adam17	0.029491101724143	0.0880141915173774	-0.410054669529188	0.527559962770708
Adam18	0.158873956058626	-0.0815874504051259	-0.649529152915078	0.726815658568578
Adam19	1.67226681352843	0.0159144168114222	1.23755224650206	0.450628983837784
Adam1a	-1.89925764516134	-0.27251039897224	-2.62033503311048	0.448566988976898
Adam1b	0.348510603202877	-0.397501975834851	-0.0605238912436743	0.0115325186117008
Adam2	0.381435331929611	-0.352860769948466	0.0192429627075188	0.0093315992736265
Adam20	0.0678404137452657	-0.0385822701678505	-0.29718718816409	0.326445331741505
Adam21	-0.146238924605082	0.593151616905389	0.485594319918799	-0.0386816276184921
Adam22	0.227790436074586	-0.314535605419094	-0.0393778760812409	-0.0473672932632674
Adam23	-1.73424487651068	-1.25592111225784	-3.9381227178617	0.947956729093185
Adam26a	0.0722833814846327	-0.0396922070889824	-0.308412792393287	0.341003966788937
Adam28	0.65497805504414	-2.42848178886058	-3.15462950635997	1.38112577254353
Adam3	-0.161259856771451	-0.71819332302513	-1.33689045901105	0.457437279214471
Adam30	-0.121318023442123	0.206195932067659	-1.12110544918762	1.20598335781316
Adam32	-0.499426373936138	0.0402212969236615	-0.42181843617707	-0.0373866408354059
Adam33	-1.91104381434641	-0.742641115941312	-4.49348573847301	1.83980080818529
Adam4	1.1246954771416	-0.675808601088104	0.421528701058355	0.0273581749951442
Adam5	-0.149213181015038	-0.171087488022186	-0.893540543754791	0.573239874717566
Adam6a	-0.252017022738504	-0.0388597230269394	0.02097508804801	-0.311851833813454
Adam6b	-0.735929489867548	-0.360127185331291	0.0334261701082129	-1.12948284530705
Adam8	1.88187515855412	0.525957459998786	1.06054874697723	1.34728387157567
Adam9	0.749397848629024	-0.235857283986848	0.159996354272118	0.353544210370057
Adamdec1	-3.3432419916626	-1.40554793668136	-5.323886963842	0.575097035498044
Adamts1	-1.41451400942027	-0.60537114694072	-2.8581893810205	0.838304224659509
Adamts10	0.669621295121633	0.127918433704297	0.876279790149679	-0.0787400613237489
Adamts12	-2.18309064046872	-0.419926900374452	-3.21072779983084	0.607710258987668
Adamts13	-0.139174879246003	0.092625479683262	-1.40807918179067	1.36152978222793
Adamts14	-2.05170452640516	0.038894717364342	-1.23388611294907	-0.778923696091749
Adamts15	-0.56275509896532	-0.274397918671222	-1.66322447551625	0.826071457879709
Adamts16	1.41796542718846	0.457058650112476	0.0834528129052857	1.79157126439565
Adamts17	-1.65700090398696	-0.576127097152263	-2.57908317561066	0.345955174471443
Adamts18	0.35433850020026	-0.299397644014836	-0.234311091967407	0.289251948152831
Adamts19	-2.68912901208038	-0.791257067666037	-4.1806858929653	0.700299813218878
Adamts2	-1.76572361099941	-0.65046197087358	-2.62185706899214	0.20567148711915
Adamts20	-0.113445896700236	-0.421131803409619	-0.469969157453625	-0.0646085426562302
Adamts3	-2.04086646668952	-1.44592377503782	-4.06066019132637	0.573869949599021
Adamts4	-3.97826317407992	-0.851300188128917	-6.03651374462433	1.20695038241549
Adamts5	-2.10997088761575	-0.725591810683809	-3.2115085542311	0.375945855931542
Adamts6	0.852145169516711	-0.189977736505865	2.02198397229934	-1.35981653928849
Adamts7	0.564783822036632	-0.596854574838586	-0.982155768813658	0.950085016011705
Adamts8	-0.400568758865084	-0.91093734042544	-1.64936317069109	0.337857071400561
Adamts9	-2.68114303978505	-1.07994566837854	-5.0934607125999	1.33237200443632
Adamtsl1	-2.30057127900131	-0.958908882753395	-3.97806577757309	0.718585615818387
Adamtsl2	-0.651872268756083	-0.254701733673153	-0.915210671027886	0.00863666859865039
Adamtsl3	-3.10304081002821	-0.894442316752407	-5.97213539804394	1.97465227126332
Adamtsl4	1.536468710473	0.268471418493138	1.15240458212542	0.652535546840723
Adamtsl5	-0.151308338306425	-0.865032483690096	-1.54995907957705	0.533618257580532
Adap1	1.66294659509316	0.0145546965848542	1.812411329701	-0.13491003802299
Adap2	-0.793384851348836	0.408046365029502	-1.21490813207021	0.829569645750879
Adar	0.131956565912567	0.0326746195938422	0.245527610101389	-0.0808964245949795
Adarb1	0.589259769599057	0.310731894208857	-0.201704280162886	1.1016959439708
Adarb2	0.121210392825488	-0.0626812955616113	-0.497492904457054	0.556022001720931
Adat1	-0.385497840961247	0.0357866918282344	0.0824811146481301	-0.432192263781143
Adat2	-1.08544285435756	0.468254806355622	-0.392607192828653	-0.224580855173281
Adat3	0.556302099084448	0.106836054146916	0.93675213220667	-0.273613978975306
Adc	1.03587389766072	0.0475532270042425	-0.0138949043595922	1.09732202902455
Adck1	0.560953002595601	-0.210942164214599	-0.069319106220296	0.419329944601298
Adck2	0.357984185892125	-0.484993986254859	0.0239501405786193	-0.150959940941354
Adck3	-2.01485685041548	-1.53433006225983	-2.98173476633886	-0.567452146336443
Adck4	0.436158731054923	0.333325527602544	0.496203294976271	0.273280963681197
Adck5	0.329505752465856	0.318823056095596	0.915224963091116	-0.266896154529664
Adcy1	-0.527434098002293	0.503555017061241	0.595153824314331	-0.619032905255382
Adcy10	-0.0500834602040031	-0.80347965366186	-0.826176955729542	-0.0273861581363211
Adcy2	-1.84549445711628	-0.647313726606212	-2.94749359553165	0.454685411809165
Adcy3	-0.336085627987611	-0.549643726286827	-0.808896453230057	-0.0768329010443801
Adcy4	0.862981810799526	0.388997486657357	-0.838775149388594	2.09075444684548
Adcy5	-0.131318779630159	-0.728878700681361	-1.53634097484723	0.676143494535707
Adcy6	0.333513107778798	0.170441385327798	0.923068602301911	-0.419114109195316
Adcy7	1.08564926193738	-0.176327220323346	0.975674767596562	-0.0663527259825295
Adcy8	-0.333644573345439	-0.0493932927648175	0.0381834359698397	-0.421221302080096
Adcy9	-1.7068244314178	-2.11164921643989	-3.97798142584642	0.159507777988727
Adcyap1r1	-1.70393051148673	-0.655894956383964	-3.14869019539505	0.788864727524351
Add1	0.846011583234122	0.108262647314204	1.16410180512395	-0.209827574575621
Add2	0.126170069658724	0.0886999346668442	-0.208372609074712	0.42324261340028
Add3	0.689368439775153	0.00711223102033583	0.946787359068157	-0.250306688272668
Adgb	1.01396901307287	1.26981931276973	1.02881119361755	1.25497713222506
Adh1	-3.63719347183908	-1.41288340573632	-4.6021967072022	-0.447880170373203
Adh4	-1.1757564719371	-0.686331920211437	-1.70046906786021	-0.161619324288325
Adh5	-0.278142996037068	0.0911044892443851	0.155117424590892	-0.342155931383574
Adh6-ps1	0.117969141602102	-0.0612555671323504	-0.485633724137583	0.542347298607335
