	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Mcu	0.130343739756	-0.212631598393	0.0678510808978	-0.544126831818	0.571456415657	-0.393150144218
Mcur1	0.22573031611	0.298773450506	0.40904739189	0.303353227533	0.2409563722	0.46673182787
Mdc1	-0.569540532383	-0.369296566183	-0.795583520689	-0.576320869404	-0.200995630803	-0.865314168568
Mdfi	-0.0442009076469	-0.0442122761084	-0.0441013298226	-0.0442546338275	-0.0244533590744	-0.0442940810545
Mdfic	0.227942498602	-0.166787847774	0.21984717809	0.262787915075	0.644917241573	0.898302496408
Mdga1	1.23120297371	0.825366278776	0.814577438898	0.524339113472	-0.0622957650544	-0.0589861871687
Mdga2	0.0531822779852	0.053079153222	0.0535950641819	0.0535071582358	0.0531429075111	0.0533227519243
Mdh1	0.0797443693637	-0.0135365038428	-0.0372609612734	0.0614526946175	-0.143253663781	-0.158893950846
Mdh1b	0.107252911987	0.107461176372	0.10819373821	0.107602810302	0.107822681968	0.105619831035
Mdh2	-0.126349042763	-0.301404388039	0.0500516500481	-0.0855129729407	-0.0324104372935	0.391173835785
Mdk	0.0810910412368	0.0824090694285	-0.261974166156	0.141607516745	-0.603467711216	0.862282973343
Mdm1	-0.0452721622343	-0.554775621391	0.454864016627	-0.392044839953	0.320313828216	-0.690246881782
Mdm2	0.121437800981	-0.0776972088811	0.00331389210483	-0.00256852547567	0.444360758823	0.139868346424
Mdm4	-0.195395070548	-0.400272745451	-0.124559052257	-0.200531138159	-0.187192768364	-0.224416341074
Mdn1	-0.112795597622	0.230176702447	0.349534059961	0.295373333952	0.57067611224	0.525847429939
Mdp1	-0.886952525024	0.0209888448722	-1.00036032832	-1.01216390292	-0.336557087279	-0.173683455666
Me1	0.516741875324	0.681938776605	0.365938320754	1.01427647564	0.725311992595	0.578925893041
Me2	-0.0807448161676	-0.0666042823315	-0.327370596244	-0.0657013325501	-0.0257851183396	0.0834159524645
Me3	0.201971749992	0.276184182179	0.2113806656	0.201535405935	0.196450396149	0.288764742796
Mea1	-0.212832941116	0.149684529076	0.0207557852657	-0.482323208118	-1.17704720853	-0.210945941647
Meaf6	-0.0163460834751	-0.090357231265	0.0977196566551	-0.502542692327	0.521319024055	-0.239707070988
Mecom	1.05455723518	0.817750511286	0.745523535125	1.07636987135	0.979185260393	2.11852138514
Mecp2	0.211731288574	0.146731964112	0.177972640028	0.238444942451	0.351679858788	0.400206723487
Mecr	-0.129815589282	-0.555419714325	-0.830356986807	-0.666523054955	0.861991309068	-0.609352480061
Med1	-0.202340956044	0.127190182095	-0.0659800862052	0.0628862075573	0.27746352282	-0.136853652914
Med10	-0.139155089504	0.0123763420923	0.65346992508	0.282749972452	-0.380472610886	-0.419180567751
Med11	-0.141471675137	-0.374785128819	-0.6277334753	-0.57574867622	-0.0791918596073	-0.191975910799
Med12	-0.34617187935	-0.0282307313113	-0.392322789682	-0.180464269928	0.155133653467	-0.317026495195
Med12l	0.397270311501	0.000708634815876	-0.399940463579	-0.266711757926	-0.575249311292	-0.44451592354
Med13	0.40734625094	0.464206929432	0.622948946869	0.444576207454	0.378614463477	0.549900492626
Med13l	0.000528705547247	0.147969739742	-0.02889209769	0.084093096467	0.183316579396	0.243372529237
Med14	0.384707713695	0.350214153838	0.359330957642	0.245656072483	0.274351349632	0.35343165438
Med15	-0.0671494157234	-0.0984046370491	-0.096433652694	0.119276506657	-0.137245853797	-0.0601183510735
Med16	0.495811651274	0.346111955132	0.405367163559	0.259002308109	0.495567713475	0.0275685941866
Med17	-0.357175746194	0.247257194123	-0.19355264	-0.43543622015	0.248411791871	-0.339897768688
Med18	-0.713675447588	0.383050566208	-0.0467866544277	0.105136279621	-0.604402743448	-0.514844043529
Med19	0.194729772999	0.365193219764	0.3205229237	0.345822095437	0.185835858834	-0.108320174678
Med20	-0.55396499924	0.150952668966	0.0217217582786	-0.0774761443742	-0.157926887221	0.0181037181348
Med21	-0.176048631526	-0.355434275489	0.605305612128	0.117267718405	-0.359902173413	-0.265809904248
Med22	0.134635286013	-0.402997756025	-0.358648213304	-0.0728822826823	0.0800487490232	0.430502947803
Med23	-0.265148568908	0.0866597180042	-0.271347640011	0.0156097477311	-0.52227176312	-0.198559495186
Med24	-0.392367001206	-0.521549262816	-0.0739320511702	-0.402876647399	0.0914459127607	-0.2081187356
Med25	-0.223200939382	0.00762603764384	-0.106821135318	0.129570380781	-0.298180537051	-0.390518426226
Med26	0.967961486845	0.0185780660589	0.0906658067198	0.695865792832	0.322075017151	-0.00999160962073
Med27	0.0377517113568	0.161080556359	-0.166590662413	0.16714251201	-0.353971550328	-0.0375754952187
Med28	0.119281899302	0.0142461259969	0.422423439283	0.0446893295047	-0.455761985901	-0.206447526344
Med29	-0.0341187064115	-0.277467289043	0.166047714901	-0.0546387981677	0.120628632327	-0.388288038058
Med30	-0.0113955342243	-0.100517559316	0.464284901051	0.175740105509	-0.260084965813	-0.0149366801827
Med31	0.0168237165603	-0.202841764368	-0.156543408895	-0.165821866323	-0.189906861321	0.232818943394
Med4	0.289929022571	0.490818891686	-0.0119944647945	0.369677697136	0.0181275687976	0.36110936813
Med6	0.176083103627	-0.162808618945	0.322683732943	0.0499022969862	0.2818236829	0.353516003619
Med7	-0.0277175626274	0.173214522232	0.375831349818	-0.118162088142	-0.0858881810497	0.015496336439
Med8	-0.191166339358	-0.378609654345	0.0871622436849	-0.122013919444	-0.217135666912	-0.0241019365892
Med9	-0.077807649921	0.441393668927	0.0197873347621	0.290320133867	-1.17924445401	0.0160704113608
Med9os	-0.177676879465	-0.0646287253608	-0.184771569845	0.272974855032	-0.133267962332	0.909586881603
Medag	0.256569132438	0.119757596096	0.359304832595	0.520923623633	0.0855257747782	0.949215795696
Mef2a	0.183504127113	-0.0648191859996	0.0518945554772	0.158895563889	0.0775442012758	0.0839922088823
Mef2b	0.234547571484	1.2241941733	0.320226624196	0.562785034305	0.253991213906	1.19058895829
Mef2c	0.550948405462	0.398130274451	0.37564105192	0.290408551346	0.418783609114	0.415039597813
Mef2d	0.0521413870772	0.184900078787	0.163462286978	0.417775354793	0.396296606691	0.426383489104
Mefv	-0.0106536248921	-1.2929319416	0.197307591561	-0.280599235951	0.404033426377	0.450892921986
Meg3	0.213206209375	0.122435430521	0.13648103702	0.257978542848	0.811046763608	0.671386677349
Megf10	0.0594636768759	0.0595460097225	0.059696662971	0.0928647132719	0.0594633090413	0.0596595345258
Megf11	0.261345537298	0.735869439411	-0.435584533075	0.480378936308	0.50336737164	0.497434984316
Megf6	0.580265508746	0.64457575298	0.565228639597	0.561989008844	0.534588840546	0.81621231355
Megf8	-0.0466377710933	0.14554953744	-0.316113387059	-0.141324143491	-0.766037719929	0.143023630619
Megf9	0.159774806433	0.21269755146	-0.163026063414	0.160604049735	0.36598876016	-0.259525393991
Mei1	0.0538460547096	-0.0644108787445	-0.0644656410362	-0.0645353662985	-0.0643619015279	-0.0645089739407
Mei4	0.233580256361	-0.0964183820618	-0.0237590603888	-0.0665987971961	-0.0961036894114	-0.0961525460004
Meig1	-0.471141377316	-0.368834971443	-0.45082487097	0.0812737340641	-0.455736113232	-0.16103728992
Meiob	-0.0932578142277	-0.0934069160924	-0.0927129133119	-0.093068340188	-0.0929712692604	0.0226384558642
Meis1	-0.289714810817	-0.631073826098	-0.26425270886	-0.166376893129	-0.255742786832	-0.234063530535
Meis2	1.51846737991	1.5021319207	1.02771052541	1.39401956919	1.45041178979	1.45173389726
Meis3	-0.0204105941663	-0.0606346604572	-0.0925073998478	-0.350057289726	-1.02114709183	-0.16199004888
Melk	-0.315438910301	-0.0887803899008	-0.753044589499	-0.200445257185	0.756427184732	-0.692221800592
Memo1	0.34397576882	0.512028995881	0.632155289098	0.175406409063	-0.19795012915	0.341449007332
Men1	-0.711951432347	-0.591150685925	-0.571104959163	-0.416015908842	-0.904859531353	-0.807385650379
Meox1	1.14637749192	0.578305592835	0.813127132505	0.559198018095	0.699471161444	0.784872655996
Meox2	1.26045259712	1.2374757346	1.49038166303	1.18959148279	1.18962568411	1.35921111173
Mep1a	0.528989519028	0.53985883723	0.69440589095	0.525273554664	0.52056992722	0.534174595093
Mep1b	-0.0329893770136	0.0138711116221	-0.032868716634	-0.03299789729	-0.0330468798059	-0.0252744190974
Mepce	-0.102891075492	-0.763404646576	-0.690812035771	-0.234725960522	-0.419634558822	-0.298721457174
Mepe	0.101769120115	0.102024779891	0.102918394911	0.10219847761	0.102469728785	0.0998068834203
Mertk	-1.43780336149	-2.0220124854	-1.69248402473	-1.33603370059	-1.28687827354	-0.501872101563
Mesdc1	-0.00963723164594	0.0548183345854	0.142465664631	-0.234459545683	0.263621634873	0.341854058209
Mesdc2	-0.0209845502309	0.0200652718859	-0.152399253177	-0.0810285919295	-0.420033931324	-0.198113180812
Mesp2	0.0821945721942	0.0817887067835	0.0825913788663	0.344841908326	0.0825451794955	0.0823619607167
Mest	0.343133378548	-0.188666145468	0.778916393524	-0.421781413293	-0.776599881183	0.010598217261
Met	-0.231767360609	-0.46186363737	-0.2430245719	-1.17997791168	0.254146800614	0.391190649064
Metap1	0.230273147872	0.308531386745	0.434830355546	0.0782209319799	0.0476880037336	0.232169190821
Metap1d	-0.478005798928	-0.29024910977	-1.19484697561	-0.35860202902	-0.305586260418	-0.242973707644
Metap2	0.293940238283	0.0156785723555	0.469328530927	0.00612658846818	0.136985698297	0.17005388174
Metrn	0.365402780443	-0.22238717144	0.143131143904	0.185922545963	0.263438389472	-0.464547039896
Metrnl	-0.261282695564	0.0279732595709	-0.240318194077	-0.0460514522905	0.443418233046	-0.337305800086
Mettl1	0.0477289947896	-0.162989622855	0.483148669651	-0.0589837415784	0.880198773237	-0.385064749334
Mettl10	0.619227569575	0.0654623716212	0.921433147019	0.254368256191	0.198673361631	0.470050171502
Mettl13	-0.525939408832	-0.800436598327	-0.301516677431	0.134446469799	-0.553987767021	-0.246945136738
Mettl14	-0.00887267966328	-0.0638079843808	0.0255839022067	0.0924417553456	0.287816695204	-0.270637775814
Mettl15	-0.439884215521	0.131342697981	-0.229588557813	-0.131814324944	0.85239024164	0.307966945104
Mettl16	-0.155681938166	-0.34219479467	-0.905840673264	-0.228827217525	-0.0643216984216	-0.0211598922654
Mettl17	-0.363957801195	-0.583572285782	-0.1115420473	-0.764587196817	-1.61313969112	-0.292347767122
Mettl18	-0.506891420078	-0.419982729639	-0.787903543968	0.0499021238467	-1.13204793512	-0.154697095227
Mettl2	0.178695110662	-0.718612300816	-0.713737795451	0.140476396026	-0.44359433395	-0.132190619884
Mettl20	-0.376795389797	-0.530531683263	-0.716064196429	-0.0537327037962	0.0312157709757	0.0190433990638
Mettl21a	-1.0204376958	-0.355916086259	-0.954525955607	-0.63657518094	-1.43797814655	-0.456493190344
Mettl21c	0.0951509031784	0.128287568895	-0.028941699779	0.150082478996	-0.381574267135	-0.225882204087
Mettl21e	0.0921696712675	0.0932386887012	0.0972248754141	0.0911022632632	0.0953609658802	0.0872676512791
Mettl22	0.259874382234	0.385117002341	-0.416638345777	0.272219655528	-0.77973295534	-0.64221763163
Mettl23	0.531345189751	0.199240970318	0.499065514474	0.348533868616	0.174336466383	0.139350436997
Mettl24	0.268731650863	0.476652758543	0.307300496009	0.661274489707	0.274749266743	0.378629084178
Mettl25	-0.557935298641	0.067068851002	-0.315006261426	-0.48105459521	-0.235906394261	0.311708288955
Mettl3	0.00489010763478	-0.197981829986	0.363537492212	0.0487772031172	-0.00314198104323	-0.346390678348
Mettl4	0.0823598981805	-0.127953906263	-0.174584349584	0.112849391197	-0.124729455205	0.222650167748
Mettl5	0.363927112403	0.197513212082	-0.167528068361	0.271012918245	0.191862295467	0.537572029027
Mettl6	-0.00216353144251	0.163588870076	0.0854468340977	-0.142598574621	-0.172148530587	0.109866454388
Mettl7a1	-0.717145245878	-0.220472640224	-0.672512030584	-0.283952079577	-0.0891623292567	-0.291323401966
Mettl7a2	0.317146730682	0.395553322415	0.311244888093	0.308376756157	0.313462727002	0.307410638233
Mettl7a3	0.0976269670865	0.0971406833461	0.0989147795166	0.0981102727042	0.0984160390268	0.0960811343316
Mettl7b	0.085947839631	0.0863523117329	0.086778646368	0.0858546410079	0.0865970442987	0.0864804007224
Mettl8	-0.888000471932	-0.690136025379	-1.40042676353	-0.877658113787	-0.104142327573	-0.609405443449
Mettl9	0.159984774496	0.98016724298	0.231214968588	0.322303489573	0.0934562073923	0.232039074643
Mex3a	-0.263047373481	0.814793227195	1.06176019657	0.41388734912	0.472593596197	-0.349731103064
Mex3b	-0.306959892589	0.632046957117	-0.194453822193	-0.208795169625	1.09149235791	0.970020105679
Mex3c	0.404359925638	0.22364841943	0.265089509728	0.475532473237	0.845620671487	0.694418951988
Mex3d	-0.568605409287	0.499204172626	-1.08730394636	-0.291915956255	-0.213078529013	0.558676046998
Mfap1a	-0.0609166887777	-0.369187451409	-0.0989661746887	-0.160415839711	0.168772377122	0.216404680936
Mfap1b	0.525432062961	0.0808694239582	-0.255305287596	-0.0173682581763	0.174386124426	0.140751580478
Mfap2	0.1484539315	0.106334938855	0.25259249288	0.13049353016	0.0833461849793	0.209214477106
Mfap3	-0.112522073386	-0.192439427134	-0.3336457291	-0.101835083635	0.243334806459	-0.00439323650783
Mfap3l	0.677341068968	-0.366791968231	0.524511193112	-0.287341011896	0.869531520553	0.421241638807
Mfap4	-1.02771431074	-1.35848161767	-0.605493419528	-0.786683713141	-0.99797138242	-0.31442408525
Mfap5	0.40842530906	-0.0920949831576	0.0655166300736	-0.202770379031	0.270547853358	0.357579148857
Mff	0.11136324914	0.15743088799	0.125100272387	0.0233389929428	0.228396817001	0.354192310035
Mfge8	-0.305988073288	0.677988298951	0.408998030363	-0.323659271021	-0.544106531922	-0.0821511103896
Mfhas1	0.605689146374	0.592913142744	0.664142921925	0.365967553587	0.378431655674	0.563853714504
Mfi2	0.270374028939	0.11909621198	0.119245393028	0.119141171167	0.119186662535	0.118861253349
Mfn1	0.0968898465123	0.138216161954	0.650871729426	0.148925920382	0.21583882705	0.229763733176
Mfn2	-0.164826183897	0.194473398888	-0.316874661296	0.128524769331	0.746705653667	0.0732453266911
Mfng	-0.122528368747	-0.505483578156	-0.155976873985	-0.28658007503	0.0912904806306	-0.236076670028
Mfsd1	0.206534511756	0.163223455905	0.17604720242	0.215598941313	0.0469815747038	-0.179768851458
Mfsd10	0.101144847859	0.00748129134698	0.332784882598	-0.154287757425	-0.470283900485	-0.135049817416
Mfsd11	-0.481265004741	-0.139802959038	-0.101424622635	0.0757711671215	-0.80173552142	-0.348825917704
Mfsd12	-0.039400984378	-0.171875698919	0.290055312023	0.0435547735865	0.00564996595831	-0.746179395232
Mfsd2a	0.800086232996	-0.239358171966	0.703714836867	0.678498325128	0.54671363642	0.798225303557
Mfsd2b	0.637945223302	-0.701863932469	0.861215281337	-0.169753282991	-0.137199586131	-0.325752970114
Mfsd3	-0.315502837025	0.732803641142	0.339356204333	-0.122683592441	-0.385414843985	-0.313325156634
Mfsd4	0.21232894212	-0.0977601179247	0.113672981272	-0.23335075159	0.162038453215	0.35214510784
Mfsd5	-0.321865404355	0.0621768778853	-0.0960585092511	-0.309977837842	-0.190978841143	-0.141949115083
Mfsd6	0.34219580887	0.612575519687	0.815112210393	0.418494592201	0.101812756514	0.761539468171
Mfsd6l	-0.241526645078	-0.831355149283	-0.706449345907	0.541636178406	-0.850238947642	0.322122678728
Mfsd7a	-0.150718636505	-0.894957011135	0.320082610618	-0.722637969431	-0.357796491999	-0.844364488301
Mfsd7b	0.399847838164	-0.251300569864	0.121595575035	0.231861419191	0.239454379845	0.485536200539
Mfsd7c	-0.284567360828	0.483105054046	-0.150299320462	-0.291971983896	0.191325661844	-0.608271046348
Mfsd8	-0.168121910281	0.178193840174	-0.64109974627	-0.0255246277489	-0.186412056394	-0.505297671016
Mfsd9	0.0901446248043	-0.774391174899	-0.0238933292276	-0.0537121772214	1.00058839482	-0.57961854608
Mga	-0.100842671276	-0.261194904162	-0.0831676182213	-0.0818815947176	-0.0570934997246	-0.106335590003
Mgam	-0.862953150976	-0.670273651194	-0.737744835954	-0.813090235223	-0.297798760623	-0.921409887088
Mgarp	0.157633827297	0.157472786506	0.157542579745	0.157741468697	0.157422613862	0.174660285154
Mgat1	-0.562438300665	-1.26204811113	-0.348459404898	-0.271190983899	-0.442536379105	-0.606301787247
Mgat2	0.672815129615	0.184066222435	0.229347310366	0.152316989455	0.263180329282	-0.127788921779
Mgat3	0.543269333809	0.309950711608	0.646852839072	0.979358795713	0.241573858919	0.826199224596
Mgat4a	0.0999153721855	0.277545508974	0.321240442929	0.0650803578584	0.0127032603902	-0.140023623442
Mgat4b	-0.095624580017	-0.217094537951	-0.852583990243	-0.506124150974	-0.00227377553847	-0.792541166349
Mgat4c	0.0889544228743	0.0890890926438	0.0893142347544	0.0890517752024	0.0890834306331	0.108723055389
Mgat5	0.0827121669382	-0.308430425906	-0.00884346786119	-0.177244474549	0.332017022237	-0.0101961234737
Mgea5	0.365270609806	0.360572409237	0.301497612956	0.120100198731	0.286974318384	0.199232391526
Mgl2	-0.335352684613	-0.0827310157072	-0.368218557786	-0.380717535311	-0.94586474839	-0.197624025146
Mgll	0.767107070858	1.11008659793	0.323441507648	0.100714475318	0.555889892219	1.56368690719
Mgme1	-0.852407126952	-0.641911691004	-0.0672193909091	-0.448082755239	-0.58310194538	-0.629175077874
Mgmt	0.55909943297	-0.743724994979	-1.44023817623	-0.206711585852	-0.942119032883	-1.23641952541
Mgp	-0.907512871118	-2.28017641441	-1.66033673896	-0.76385540437	-2.20035938235	-1.52736733709
Mgrn1	-0.0376295061185	-0.154137918157	0.00153407415792	-0.046744836434	-0.00367933549966	-0.0247501585317
Mgst1	-0.417879974403	-0.661425813102	-0.851403625449	-0.692196850158	0.691791130022	0.616643147004
Mgst2	-0.882217224399	-0.142633394801	-0.751507716458	-0.470992961035	-1.34208587512	0.55858339062
Mgst3	0.17682644929	-0.0210181455742	1.12049764073	0.0525766951312	0.153239462165	0.317648254472
Mia	-0.151018918414	-0.449146044874	-0.636158539044	-0.154467765082	-0.530639164011	-0.0696498883244
Mia2	0.393844921063	0.663378656654	0.417058285958	0.672518092646	0.372362317082	0.922552074393
Mia3	-0.019981145948	0.00758343531266	0.154493713236	0.103362191831	0.304011602408	-0.0441904461421
Miat	0.480023273937	0.166793488893	0.813225919808	0.133187130259	0.122904550575	0.117434604647
Mib1	0.189827617505	0.210840075431	0.0658128764674	0.00865667963267	0.290985201391	0.390648563741
Mib2	-0.261632727976	-0.718385158574	-0.362686281393	-0.64809547934	-0.920895624453	-0.808075230763
Mical1	-0.0641851759662	0.145104827699	-0.0533393241252	0.0277642517443	0.220298825336	-0.089397033117
Mical2	0.426227306703	0.379259183074	-0.0973979520446	0.414373441875	-0.31858086866	0.192781507086
Mical3	0.217870316877	0.422870499018	0.0225445551722	0.267783907057	-0.720276568606	1.45729146972
Micalcl	0.890164786831	0.00401206749718	-0.759436897838	0.0611497867832	-0.312178407365	-0.453380824096
Micall1	0.10828867258	0.782993603331	0.436527931193	-0.0754239290215	0.0589177132987	0.989706352987
Micall2	-0.711315470445	-0.891225965255	-1.32851901483	-0.795376231015	0.248854086927	-1.15290497502
Micu1	-0.0172389209028	0.0369829494054	-0.43996355814	0.0257558520169	0.281924114959	0.0292801304112
Micu2	0.330930517843	0.337256787071	0.0680185288813	0.30463729008	-0.00739516894983	0.150669193225
Micu3	0.497799615161	0.243111802928	0.287497741956	-0.260883991273	-0.0395341962626	0.498761251349
Mid1	0.898309218696	0.861107546337	0.667315087683	0.758348576806	1.11116770138	0.973150918851
Mid1ip1	0.0342540229696	0.684889777809	-0.267023463434	-0.416059923746	-0.527517742356	-0.452616930956
Mid2	0.767516780064	-0.662040914954	-0.184048082601	0.168485213644	-0.670561139238	0.726925323118
Midn	-0.0492609359832	0.0227794102593	0.0829913023331	-0.0302740510665	-0.536347719629	0.0571844002486
Mief1	0.0804563108879	0.653116054768	0.0923251621372	-0.233338136078	-0.364499719757	0.48499809706
Mief2	-0.33405410579	-0.693177023903	-1.66771250745	-0.397897818037	-0.944398847799	-1.2558673106
Mien1	0.144622339983	0.0936792865584	-0.381457993345	-0.196568740893	-0.0686513179704	-0.486902059338
Mier1	0.444956216436	0.361966483394	0.331989114988	0.266653067456	0.169075260053	0.440826358933
Mier2	-0.580728893401	-0.948019084121	-0.641087559428	-0.231769854328	-0.686361394594	-0.931461816518
Mier3	0.288656909035	-0.159096870727	-0.052716903776	-0.260152311479	0.0708761219843	0.310605862657
Mif	-0.0650373138589	0.148417605714	0.137161204719	0.0987020144861	-0.196706761959	-0.0720325432539
Mif4gd	-0.095469511404	0.187396389527	0.112274319268	0.148622675223	0.655652400196	0.435363761328
Miip	-0.526966179058	0.0074885872856	-0.7817177285	-0.569462355028	-0.25236067984	-0.639273477596
Mill2	0.702468321755	0.574334761464	0.603361903391	0.701214992238	0.596153601351	0.578671615811
Milr1	-0.275363433803	0.167065211534	0.0141559104744	-0.0176551549121	-0.0619812547087	-0.348686299161
Mina	-0.53723173057	-0.114751691783	0.367815304927	0.0301621040017	-0.218561266159	-0.288652112001
Mink1	-0.239603463893	-0.332157097445	-0.0451624127032	0.00762092462239	0.707788776659	0.0975853948415
Minos1	-0.113296769364	0.108747780226	-0.540725854553	-0.116244755659	-0.0345213132759	-0.155364479543
Minpp1	-0.229043891378	0.0220575794294	-0.0582350063598	0.0127129145137	0.180448964563	-0.231978539033
Mios	-0.0662687833603	0.062380325915	-0.0863278517782	-0.268511200763	-0.0513570248344	-0.166982132875
Miox	0.0773688957967	0.0771578819481	0.0779823558025	0.0774326398742	0.0777762080033	0.0770775887855
Mip	-0.395263537865	-0.66678220187	-0.290595578981	-0.310081943419	0.0723808878339	-0.192342570331
Mipep	-0.23466859405	-0.0800993806388	-0.338815846928	-0.038250878367	-0.758129022188	0.120579731932
Mipol1	0.0269876361095	-0.232748685311	1.08911024106	0.74015960145	-0.428342098745	-0.0297615695217
Mir101b	0.0316890495031	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0372564734376
Mir103-1	0.0355784459057	0.0340622289007	0.195230635156	0.0315166829515	0.0349036040799	0.249289214504
Mir103-2	-0.665753458647	-1.51230768466	-0.468019071887	-0.31848748754	0.142426530445	-1.2706048399
Mir106b	0.107597262966	0.106005172305	0.133173691427	0.0534857709042	0.0536735000715	0.0536087178796
Mir107	-0.121911791349	-0.121867233402	-0.121098703938	-0.121612495499	0.0616685753995	-0.12143871705
Mir10a	-0.0216124371622	-0.0216153504126	-0.0211349663388	-0.0215272806847	-0.0222197031601	-0.0215415166054
Mir10b	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.03486911505	0.0372564734376
Mir1188	0.112218638311	0.112378600309	0.112944253236	0.209797285579	0.111921820899	0.112206113055
Mir1190	0.179237974341	0.490183580825	0.191507568972	0.709383220275	0.398985665913	0.412037709604
Mir1191	0.372386743708	0.640847565278	-0.0975626602191	0.720378251292	-1.00394364414	0.812002768326
Mir1191b	-0.136755868622	-0.141435857795	-0.131711893541	-0.135005812373	-0.133575803075	-0.134017138006
Mir1192	0.707617146705	-0.0722975128557	0.737854107235	0.470174250945	0.666347570611	1.14791787082
Mir1193	0.054713360598	0.0557711489659	0.0597573356789	0.0564634168466	0.0578934261449	0.0517947045766
Mir1195	-0.152153328332	-0.141383151415	-0.0604041081949	-0.146478572484	-0.0701118102068	-0.131547375629
Mir1198	0.0731713598224	0.452286567551	-0.00985057901568	0.998939396281	0.363308892534	0.21774071552
Mir122a	0.0955885799153	0.0958871209166	0.0938291231974	0.09608993541	0.096407098318	0.0962985451609
Mir1249	-0.120451518678	-0.120591897077	-0.119929014733	-0.0833312263024	-0.120270822419	-0.0866164940021
Mir1258	0.0518846672794	0.0557711489659	0.0597573356789	0.0536347235279	0.0578934261449	0.0574520912139
Mir125a	0.0988870534434	0.102603213066	0.103766271761	0.10331498908	0.101772573012	0.101809121157
Mir125b-2	-0.1019484911	-0.101852247865	-0.101510102326	-0.101786547667	-0.10244540921	-0.102139793853
Mir126	-0.0410212540118	-0.0399634656438	-0.0359772789309	-0.0392711977632	-0.0407100772357	-0.0411112167145
Mir128-1	0.388166403881	0.873127715869	0.389388722526	0.515389958578	0.344671269744	1.11638990158
Mir128-2	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.135935737342	0.0372564734376
Mir1291	0.465571897753	0.212376589543	0.206359338943	0.723243773098	0.411936771176	0.189644598851
Mir130a	-0.374468770249	-0.374207282402	-0.373295411836	-0.374029864697	-0.373753289696	-0.376483636101
Mir130b	0.0622419470575	0.155538632367	0.0625419312032	0.062535813715	0.0624821727253	0.1960973728
Mir132	-1.04108018967	-0.611364050149	-0.707265255935	-0.116523298851	-0.295321820688	-0.425509012387
Mir133a-1	0.232226656091	0.581022331696	0.499161909024	0.377828713056	0.256661568888	0.361351419847
Mir133a-2	-0.136755868622	-0.138566969024	-0.131711893541	-0.135005812373	-0.133575803075	-0.136886026776
Mir133c	0.646847840157	0.922346037985	0.385895011409	0.748366350424	0.820285734102	0.908293877888
Mir134	0.0940231719589	0.0951011148976	0.0990873016105	0.0929646894596	0.0896195371984	0.0967820571456
Mir138-1	-0.38729115272	-0.402771229104	-0.588689546568	-0.159766936504	-0.461901110718	-0.398160192542
Mir138-2	0.104783564005	0.103559392139	0.412988254888	0.106397443385	0.107762479991	0.107313207615
Mir139	0.0316890495031	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0372564734376
Mir140	0.316949945233	0.458867591787	-8.85311897347e-05	0.526552284642	0.160526323667	0.729338126531
Mir141	-0.0612168717881	-0.0601590834202	-0.0561728967072	-0.0623357043103	-0.0580368062412	-0.0584781411722
Mir142b	-0.341476917192	-0.260697864827	-0.310252402469	-0.54921039725	-0.287831008028	-0.15401767727
Mir143	0.0345177428217	0.0355755311896	0.0395617179026	0.0334391057516	0.0376978083686	0.0372564734376
Mir143hg	0.629516419222	1.43243603395	0.645577823055	0.629297698416	0.615352970032	1.03611173868
Mir144	0.0701863591818	0.0712441475497	0.0752303342627	0.0719364154304	0.0733664247287	0.065000454391
Mir145	0.0595208182219	0.0679404881774	0.0719266748904	0.0686327560581	0.0700627653564	0.0696214304254
Mir146	-0.431379549105	-0.498770227779	-0.225250852072	-0.609344518761	-0.380172158888	-0.184628713743
Mir146b	0.112985089205	0.113135408664	0.285885574511	0.113237835606	0.173395140905	0.112998993041
Mir148a	0.106529054134	0.256184980679	0.108872992755	0.108299356378	0.108513008761	0.108439252419
Mir148b	0.08341143037	0.0835803261372	0.128975142304	0.155264255711	0.259596272534	0.0832546406252
Mir149	0.0829242565856	0.0829445458008	0.0829407872031	0.0827189427497	0.0829010610976	0.0829639726252
Mir150	0.139764031722	0.096268173573	0.049561697745	0.0444949174784	0.295276462302	0.0460445408005
Mir153	0.113062880806	0.113211227722	0.113736328162	0.112071294383	0.113467759586	0.113019490569
Mir154	0.0316890495031	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0372564734376
Mir155	1.57356598361	0.118564273397	0.888201077556	0.895159888185	-0.211034086387	1.54454989314
Mir15a	-0.0724014773674	-0.702833219945	-0.872886766518	-0.757430517354	-1.21113015277	0.183337992519
Mir15b	0.113446281147	0.113967140435	0.291852585391	0.114063808959	0.113885535252	0.113798054541
Mir16-1	-0.307957607206	-0.676093908479	-1.11894053346	-0.59300910781	-0.368650156232	-0.217026465982
Mir16-2	0.0693314739444	0.0694935056882	0.341351464775	0.0694819370559	0.0695280409599	0.0949956878158
