	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Klri1	-0.302653498431969	-0.0754021477918391	1.07886045983748	0.979498532915514	-0.591692892964042	0.0713675682233195	-0.490003349495968	-0.644370003449702	-0.393317184144125
Klri2	-1.00268333952963	0.427209252105307	0.453235545640201	1.34908478362439	0.103116834282863	0.184492101257399	0.727233506333216	0.778034510896778	0.889894945670829
Klrk1	0.691125317216852	0.877708846717721	0.250909678590148	0.851350737629825	0.353788443282885	-0.233657822778391	-0.00625987377954734	-0.0563632880787926	5.1270509292521
Kmo	-1.80378429819842	-1.68588912083782	-1.8738249831136	-1.57356529866801	-1.99875211546064	-2.8603237659568	1.10327978862327	-0.940869427015674	-3.52938161154011
Kmt2a	-0.404215586505539	0.0467117030059714	-0.323996630444663	-0.321566702666696	-0.0130500785862925	-0.385852295640551	0.150824943337079	-0.509848700930551	-0.279723036940692
Kmt2b	0.659503204482685	0.666047112304044	0.870391409675098	1.13793525500394	0.53846739433387	0.611882891958389	0.567815399291509	-0.429934269682271	-0.526735328132875
Kmt2c	-0.381396238551092	-0.0224672686568287	-0.293290216380562	-0.521965713057743	-0.166275875260168	-0.130438823302243	-0.720743113948029	-0.579573916032489	-0.258085009936769
Kmt2d	-0.500742869579952	-0.183274068682421	-0.713450844678497	-0.573542971664716	-0.400647224570813	-0.343553451175603	0.602589124118094	0.0958380417423165	-0.404686121728092
Kmt2e	0.474267261130534	0.767069510972026	0.729368741881751	0.928265810311635	0.65466114957493	0.424713779954915	-0.903612470618728	-0.537470493328675	-0.0153425818942605
Kncn	1.73507214545585	1.90564204573134	1.52021989355718	1.65344704409221	1.07855503594904	2.05112927524251	0.434426556923456	-0.0352868623324772	0.131173304751595
Kndc1	-1.49862719638923	-0.461788376440099	-0.342971692917562	-1.61441770718601	-1.43350270411817	-0.233054320974987	1.35486070314671	-1.92524483872982	0.26751005649603
Kng1	0.0507553430731021	0.0529209627094219	0.0552428778081745	0.0524150073323821	0.0555781237312522	0.0522416794523606	-0.0108869121941255	-0.912873156023583	-0.0192783752607564
Kng2	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	-0.00729558615745863	-0.307766266238643	0.351454837747127
Knop1	-0.666167447814206	-0.288501878606944	-1.26015986831391	-1.38922079336346	-0.230413426749695	-0.173746991504516	0.363943490050349	0.224811718997125	-0.335032164107574
Knstrn	-1.33454533966787	-1.64391050737145	-1.58108002293399	-1.69009294500401	-1.97352887893603	-2.18240038972846	0.899280958227767	0.155134821928808	-0.0900164089822169
Kntc1	-0.867796223027698	-0.979971629445352	-1.10558105304482	-1.73485461021801	-1.0470836114147	-1.68117465277165	1.58909324026731	0.839735646415236	-0.453202934026798
Kpna1	0.517540022322798	0.607034840113711	0.340978785940459	0.38255765306528	0.687974605616614	0.549245923980008	-0.156021679767297	0.323067985349331	-0.313523847489585
Kpna2	0.328867352514813	-0.0821316842301046	0.399713142291445	0.343439042900147	0.0743489826787097	0.370929618345204	0.00163123434335824	0.175726483116017	0.17000876771241
Kpna3	0.377277088415119	0.0896607999860485	1.02130552649706	1.07936092919182	0.857241113654718	0.680574458980517	-0.706427951305681	-0.408295928694976	0.313018804098236
Kpna4	-1.5494951971606	-1.89849479429989	-0.926190699984084	-1.1802824247746	-1.10422215006939	-0.967240160396266	-0.663017045040352	-0.932880342831667	0.166407882291554
Kpna6	0.845196323579468	0.331316018344122	0.687514132809108	0.419654307708145	0.416586995183846	0.41595586926907	0.0517213483643709	-0.0378691564821208	-0.329778891822527
Kpna7	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0578578384164381	-0.0603521086548311	-0.0665574417045574	-0.00608021844425608	-0.721264132337498	-0.0388281035302591
Kpnb1	-0.120204005559987	-0.40536108501666	-0.198565853645467	-0.314590293011471	0.133817089936975	-0.0881116443470589	0.113707847725314	-0.44767466269823	0.188395715009577
Kprp	-0.246029963318382	-0.245150963312861	-0.242830710557876	-0.246737072613738	-0.242529675556246	-0.246477973486979	0.00840891982361669	-0.451498552292968	-0.0507888767041241
Kptn	-0.585206297507945	-0.0813729839710575	-1.07637089537455	-1.15110618120093	-0.465911249212011	-0.0149279943423534	0.828205530418297	0.801113528407261	-0.20795149633154
Kras	0.745539177932736	0.583025659303151	0.912773782711595	0.655514030396486	1.15243134154249	0.792149903962336	-0.753096694227168	0.164725087184955	-0.367422366322117
Krba1	-0.343785882771849	-0.187558919996105	-0.533588472033413	0.196377569653679	0.24785347564325	0.0193664361257923	0.295674923029299	-0.379377614599261	0.183674082761983
Krcc1	-0.199515358102214	-0.540161380121458	0.694353913429476	0.262725194417018	-0.0862938291067112	0.0830904796100538	-0.274215389451443	-0.860181393761278	0.0399760131344543
Kremen1	-0.0443413299374622	0.153211104417246	-0.0948886745398489	-0.366978537217952	-0.250484745056869	0.192265388327408	0.833340621169179	0.387399120654674	0.202918281744369
Kremen2	-0.0329732654773981	-0.327880044017268	-0.392976255015076	0.55378166279124	-0.949245368062117	-0.861316798054482	0.443962762148387	0.070317718739557	-0.504314803853914
Kri1	0.322754148226567	0.0521587019886403	-0.14648149427367	0.289922438587226	-0.268368404303778	0.240553134882393	0.311989247436065	-0.277480221970542	0.526761277092773
Krit1	0.886940153367786	0.523187059566519	1.11066136467748	0.916509181496471	0.889716775181047	0.839308382381305	-1.33562986944976	-0.523913117694463	0.210081210446133
Krr1	0.105886387952688	-0.583525793176315	-0.247555960216703	0.254576486728278	-0.625581319999319	0.36882553247247	-0.771397749181068	-0.421552023733022	-0.126917232070803
Krt1	0.0507553430731021	0.0500922693907905	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.150479608425516	0.0243402136675477	-0.245301954075888	-1.35470859056965
Krt10	0.540565878498155	0.536010505922361	0.0722610689683064	0.272080417803333	0.641275749625108	0.240730282403677	-1.14134874905127	-0.759682799816455	1.21820756126981
Krt12	0	0	0	0	0	0	0.942271921578113	0.0413857027310839	-0.0331394035203318
Krt13	-0.145643869395554	-0.108761435904232	-0.145032369553438	-0.144992905994456	-0.144996884149355	-0.145446616244131	-0.0235161537659421	0.0211316374077493	0.432953177397471
Krt14	0.0668741190677613	0.0735878312756237	0.0759097463743763	0.176977191509003	0.0762449922974539	0.0729085480185623	0.388868006981193	0.0181404896084332	0.00914380702568801
Krt15	0.128797654269945	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.032046061676048	-0.0236224072666593	0.0216005526168668	-0.424946731053213
Krt16	-0.0129030919180136	-0.0107374722816937	-0.0153984073426119	-0.00845492979230526	-0.00808031125986344	-0.0114167555387551	-0.0236513287266703	-0.401247107243341	0.0106053922309208
Krt17	0.148993272046258	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.150479608425516	-0.387515722139986	0.0477019290881688	0.596495997330087
Krt18	0.404276132511701	0.436707042368856	0.562306217862325	0.63044393124798	0.40402239395454	0.639117794976822	0.589261940416884	1.01789590171679	0.916790533156949
Krt19	0.142568506652729	0.902455151765656	0.334686081806881	0.556225257752762	0.237157397952507	0.792366566798119	4.03311472406707	2.66333678075015	3.22831869225885
Krt2	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149	0.677269532040471	-0.462491988641969	-0.0468673941498165
Krt20	0.988559602646602	0.716821391002242	0.700265574787904	1.34646552981128	1.57655425998338	0.738850608803011	-1.94822640262361	-0.107326789711784	2.21913422656725
Krt222	0.541713887951562	0.0483612350584529	1.22812352525209	1.04263722023894	-0.0714730102668347	0.762474910265658	1.66032462184488	-2.51858613101266	0.357462820930947
Krt23	0.116048200165264	0.210431335919275	0.116494575463595	0.156047655868045	0.116516159665741	0.277291890464874	-1.1587541334075	1.31537480062092	-0.124639595049414
Krt24	0.0839452861476902	0.0845602337671701	0.0852333565472117	0.0860528903600238	0.0853006769965671	0.474973586775152	0.41375211989805	0.303286657328344	1.69668644511134
Krt25	-0.0723661235702516	-0.0710141835370629	-0.0715477120786168	-0.0708351980879309	-0.0683487676387071	0.0866571018803976	-0.46199415069899	-0.921963360848456	-0.064592028787008
Krt26	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	0	0	0
Krt27	-0.0449792715366686	-0.0428136519003487	-0.0404917368015962	-0.0376622206401255	-0.0430253796493531	0.0547449938157458	-0.66113956156538	-2.01168956208692	-1.06284024032505
Krt28	-0.153232301824538	-0.152583029425216	-0.152386399930109	-0.152130605121686	-0.152365062811429	-0.0356466330492301	-1.29508975328383	-1.36987170599502	0.815008476196179
Krt31	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0	0	0
Krt32	-0.140713886146439	-0.138548266510119	-0.136226351411367	-0.139134612791566	-0.135891105488289	-0.139227549767181	1.10106651950637	0.0484204103080372	-0.041897441482286
Krt33a	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	0	0	0
Krt33b	0	0	0	0	0	0	-0.00689518177646771	-0.34584293683517	-0.335408418450148
Krt34	0.103492001153425	0.103880827083671	0.103688625181039	0.104883950872	0.104370938388282	0.477363677783595	0.530572573591	0.0353277472857714	-0.016556676102491
Krt35	-0.013897746512706	-0.0137509800683358	-0.0135784592782749	-0.0139981021053119	-0.0135597237198615	0.245595428170986	0.110559374619836	-0.456849678082034	0.327786778373352
Krt36	0.119462662325502	0.250677860794419	0.418234680968574	0.119832758167652	0.119691918389519	0.261300674471966	0.327790033034277	0.493312109003648	0.248365723751848
Krt39	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149	0.831351368535109	-0.219966632696585	-0.0407275198158139
Krt4	-0.140713886146439	-0.138548266510119	-0.136226351411367	-0.139134612791566	-0.135891105488289	-0.139227549767181	-0.0287867172836931	-0.437281665163276	-0.150853612376489
Krt40	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.133620434928095	0.032046061676048	0.915238129537762	0.0531286014609802	-0.0471350053571664
Krt42	0	0	0	0	0	0	0.398992606120058	0.0484088781004663	-0.0364082811767717
Krt5	0.0552565288851845	0.0159825783963946	0.0162696959394296	0.0161748800861604	0.016279112219135	0.0717202586505064	0.547068654940028	0.0607890628378518	0.245347986173206
Krt6a	0.106943640202639	0.235410671907438	0.107663843337782	0.108155620689572	0.107705483481616	0.485552691710635	0.619452548473585	0.0267818397011397	-0.00132918538258633
Krt6b	-0.0712881174108582	-0.0700299614384951	-0.0676818098759014	-0.0698163653082823	-0.06736707419229	0.188524164993267	0.811257842685202	-0.0933999010335731	-0.0970990834571589
Krt7	0.228257654304174	0.448207225889346	0.0333198716704325	0.193459574591922	-0.222751208658382	0.517459052046373	1.38744295759829	0.377154868453511	1.11374112138066
Krt71	-0.0651748893129812	-0.065878158447496	-0.0606873545779088	-0.0578578384164381	-0.0603521086548311	-0.0636885529337227	0.19886044294671	0.0602743241106945	-0.0552515346276062
Krt72	0	0	0	0	0	0	0.330637136951912	0.0565529455048033	-0.0510858681437604
Krt74	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0	0	0
Krt75	-0.120618313174749	-0.118452693538429	-0.116130778439677	-0.119042839412518	-0.118624225835231	-0.119131976795491	0	0	0
Krt76	0.118267793797696	0.118389174771954	0.118472412946965	0.118719217276907	0.117865633970749	0.166110996992606	0.283250470803177	-0.354058390401092	-0.341040624831282
Krt77	0	0	0	0	0	0	0.716575336647459	-0.579177617012721	-0.190538876519806
Krt78	0	0	0	0	0	0	0.597019959288274	-0.190239415206333	-0.0487174799368318
Krt79	0	0	0	0	0	0	-1.00219149163988	-0.779504492673201	-0.175230104383679
Krt8	0.587390181510662	1.0663158032749	0.930061800003184	1.1428284910367	0.867784734699797	0.621562552861638	1.66607119845495	1.98776207470087	2.1248380892154
Krt80	0.0755255381365653	0.81785220205785	1.19864171221003	1.01394580392731	-0.345216853203467	0.9007303490093	0.868027216627409	0.259670576756549	0.997676506710213
Krt81	0.0934553107901965	0.0939742763608441	0.0945542593169274	0.0952749621328895	0.0946148967307311	0.4335885231663	0.281000183779164	-0.680058253738506	-0.0255798023825633
Krt82	-0.354295629712251	-0.35401181349635	-0.353683509831331	-0.35498620650859	-0.353648109433299	-0.294782417519965	0	0	0
Krt83	0.0693837163560768	0.0762134375574655	0.078535352656218	0.0813648688176886	0.0788705985792957	0.0755341543004041	-0.431791404200896	0.0355793859166881	0.416491810852288
Krt84	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	1.2744173084613	0.0565643149220244	-0.0526255312872345
Krt85	0.053213224311511	0.152677877979418	0.0541930762801249	0.0546066326211575	0.0542279742774385	0.140708139774175	-0.0207311759720751	-0.0112024631049965	-0.0055636981343196
Krt86	-0.024783653760356	-0.0226180341240361	-0.0259535056625465	-0.0203354916346476	-0.0199608731022058	-0.0232973173810975	0.226954403372402	1.30903732094051	0.357862984421578
Krt9	0.0502591428906653	-0.003197915809247	-0.00273036425161751	-0.00214166231517361	-0.00268073720457599	-0.00389635480850541	0.52606581121168	-0.0510043833861137	0.320042548175485
Krtap1-5	0	0	0	0	0	0	0.388868006981193	0.0181404896084332	0.00914380702568801
Krtap10-10	0	0	0	0	0	0	0.799643711004656	-0.781433639891785	-0.356013019341235
Krtap13	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	-0.0211630253115712	-0.758880391310724	-0.00484624448848896
Krtap13-1	0.0507553430731023	0.0529209627094222	0.0552428778081746	0.254548251915957	0.0555781237312524	0.0522416794523607	0	0	0
Krtap14	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	-0.402664802742457	-0.166256122381012	0.270813542059757
Krtap15	0	0	0	0	0	0	-0.445945987142863	0.0210475511728512	0.0106053922309207
Krtap16-1	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0.942271921578113	0.0413857027310839	-0.0331394035203318
Krtap16-3	0	0	0	0	0	0	-0.00806569139907592	-0.643377981212541	-0.0256696888771009
Krtap19-1	0.0507553430731021	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.248717537398672	0	0	0
Krtap19-5	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	-0.0145228314345685	-0.877669886947075	-0.0151104024762923
Krtap19-9b	0	0	0	0	0	0	-0.445945987142863	0.0210475511728512	0.0106053922309207
Krtap2-4	0	0	0	0	0	0	-0.0941282094839917	0.0469566071060206	0.32313120335423
Krtap3-1	0	0	0	0	0	0	-0.00508177410314931	0.825054550123915	-0.0455278889948268
Krtap3-2	0	0	0	0	0	0	-0.0236224072666593	0.0216005526168668	0.0100817482939813
Krtap3-3	0	0	0	0	0	0	0.330944380121195	0.0339686974461607	-0.00520806894915919
Krtap31-2	0	0	0	0	0	0	0.388868006981193	0.0181404896084332	0.00914380702568801
Krtap4-1	0	0	0	0	0	0	0.619452548473585	0.0267818397011397	-0.00132918538258633
Krtap4-13	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0350480828747011	0.0353825059549396	0.032046061676048	0	0	0
Krtap4-16	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	0.619452548473585	0.0267818397011397	-0.00132918538258633
Krtap4-2	-0.199789613325151	-0.197623993688831	-0.203283487864183	-0.192472562428607	-0.194966832667	-0.198303276945892	-0.525898897489027	0.0509629102653151	-0.027387009718128
Krtap4-6	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0.940704669798987	0.0621337406723037	0.0716191342527783
Krtap4-7	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0	0	0
Krtap4-9	-0.0651748893129812	-0.065878158447496	-0.0606873545779088	-0.0578578384164381	-0.0603521086548311	-0.0636885529337227	0	0	0
Krtap5-1	0.0507553430731021	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.248717537398672	0.388868006981193	0.0181404896084332	0.00914380702568801
Krtap5-3	0.167245080775654	0.0708256907312544	0.0731476058300069	0.0759771219914774	0.0734828517530845	0.255131565959672	-0.0211630253115712	-0.758880391310724	-0.00484624448848896
Krtap5-4	0.0912070389156755	0.0917514454340843	0.0923569725894116	0.0931057260463167	0.0895272604549801	0.0915877635493901	0.388868006981193	0.0181404896084332	0.00914380702568801
Krtap5-5	0.0924824428522211	0.0903629244985616	0.0936075467007057	0.09434285168377	0.09366921583104	0.0928542147684761	0	0	0
Krtap6-2	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.133620434928095	0.032046061676048	0	0	0
Krtap6-5	0.0938458111615418	0.094361598658374	0.0949386111123839	0.0956559312983728	0.0949989317894821	0.53452683907438	0	0	0
Krtap9-5	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	0	0	0
Krtcap2	-0.00875121675045432	-0.518014197652093	-0.0821427001286167	-0.110757051065188	-0.303025233902394	-0.693538790080093	-0.099566461896523	0.563952332882942	0.243099496245589
Krtcap3	-0.31057402618212	-0.0631017190378388	-0.800801569344221	-0.249234041156406	-1.4505907853373	-0.0306825519422981	0.456028161809713	-0.60258111287441	-0.158138901219085
Krtdap	-0.0203599399049182	-0.0201132978503173	-0.0202656229388276	-0.0199379158079878	-0.0198908729297514	0.161008728055471	0.242986014180852	0.0483362454390726	-0.036025722061357
Ksr1	-0.575447405343421	0.0973823477831563	0.111706082504513	-0.77264974819583	-1.12335204799517	-0.865980800235056	0.905509211947188	-0.542912511269271	-1.07889011710011
Ksr2	-0.624395391151518	-1.05336326485488	-0.337924621504142	-0.848223586721438	-1.00851222917046	-0.775995908426464	-0.290852990898835	0.687324635995351	-0.991168344470241
Kti12	0.441746888024889	-0.107819147125035	0.76489371294832	0.540244086267806	-0.0584856228260005	1.14802869178173	-0.435684449739157	-0.172952571881284	0.0655978220934297
Ktn1	1.05596441011537	0.618610011730576	1.76772413666359	2.27563153137085	0.413171185703802	0.648668767907269	-0.874301053235895	-1.67206703266942	-0.196931391799139
Kxd1	-0.881798184852683	-0.577539287101464	-0.698617561713636	-1.35122869014196	-1.28300207579628	-1.3001801371372	0.691619317406686	-0.162647166947619	-0.191065440030865
Ky	0.0521527350482224	-0.0863779007949696	0.934096545833213	0.70301343564728	-0.107564260813892	0.00251347697599213	1.21283007613475	0.448168816747606	-0.380106099509154
Kynu	-1.05334621557446	-1.20022195788736	-0.323372527104837	-0.054866762971815	-0.218812514962039	-1.37137878776793	0.56472902905345	-2.29375093345567	-0.226280715250357
L1cam	0.752353899250712	2.02607899455508	1.72456465119044	1.66002945137226	-0.229253100896414	0.85252615574323	0.454918774068159	1.5644603618774	1.44522473213378
L1td1	-0.0421178541197035	-0.0421386519864373	-0.0421079190665153	-0.0419721961157898	0.0439631979901106	0.000989496103585914	0.917492444151639	0.0513471199801972	-0.28285940108452
L2hgdh	-0.0908717443370888	-0.595088501037397	0.0678482896284143	-0.659519006898162	-0.302168488453832	-0.581270299360163	0.275388442228722	1.06357871137914	-0.272138783084493
L3hypdh	0.00980120471483831	-0.497816233737395	0.00121057702082136	-0.610297919090462	-0.527271312264879	-0.00513090924897506	1.24432525167689	1.70778110233269	0.0888975084557011
L3mbtl1	0.443882106096771	0.819165807753171	0.210128959477912	0.459230593928515	-0.788213925472977	1.14975734945766	0.00829992458395869	0.0133824171838283	0.0263293326753788
L3mbtl2	0.118519930498881	-0.0509615675568563	-0.618613564660348	-0.21954534566899	-0.914212309857619	-0.0855890859549061	-0.0868224054452096	-0.773505181277701	0.075740339706708
L3mbtl3	-0.94920878673214	-0.884651908732621	-0.491008810310519	-0.0475787922782716	-0.308010409082591	0.109566201917377	-0.364671106488251	-0.820207930370071	-0.0841537287026339
L3mbtl4	0.000445323441177868	-0.84716171398443	-1.07629442316803	-1.05339640405101	-0.218456999902707	-1.04944679004542	0.216198931342616	-0.44835602611148	-0.0509005731874508
Lacc1	-1.14289934470823	-0.853248165039039	-0.343730666981774	-1.67822755231449	-0.960550748031455	-0.735897119176732	1.5949405674117	-0.509354465975217	-0.344849146282748
Lace1	-0.911630790028679	-1.0874119414465	-0.708013615871174	-1.54522932879124	-1.29416323146733	-0.733226559876678	0.0478128798640849	-0.968919101500046	-0.271783809471484
Lactb	0.0928074834274642	1.02844887250943	1.22308822086034	1.18952964093314	-0.34100873762901	0.626474789368636	0.441445730056394	0.031439762413302	0.947129276999316
Lactb2	0.109454140865332	-0.397968296719571	-0.138924771215542	-0.487120491639075	0.398601509128916	0.0855814386565919	-0.690810800182896	0.129425987443593	0.307360049135846
Lactbl1	-0.368224786000607	-0.368181014084665	-0.368777609448199	-0.366828358047595	-0.365414543870936	-0.367977151091031	0.71061783016998	0.173372224971007	0.0636018682142297
Lad1	-0.867540168714407	0.110389980006425	0.138078325314268	0.492243097540862	-1.22478679969752	-1.15397334650286	-0.582496191205732	1.16391995028058	0.0352997361334537
Lag3	-0.576391616527082	0.231147916374585	-0.626444073571604	-0.443104425134459	-0.784680321854379	0.304291755436634	0.495960319842814	0.911001481148948	-1.96875753596134
Lage3	-0.760417448325054	-1.0704276708346	-0.988360446726674	-0.831741364625329	-1.05650770773784	-0.835675212679725	0.319093441008765	-0.0077280682389266	0.23355399105345
Lair1	-2.65090435485921	-0.139095443946923	-1.8852195703876	-3.81225861114258	-1.80974682619697	-1.67215993145002	-1.19287449742243	0.438377128477363	-0.871894222225562
Lalba	-0.296538969512407	-0.296455966113541	-0.296222902938345	-0.259261195313948	-0.296666009457772	-0.186458031506276	0.619452548473585	0.0267818397011397	-0.00132918538258633
Lama1	0.9982761820758	0.577781737013425	0.907344397364254	0.0348547151735249	1.25789757845693	0.314827611053182	-1.46827184752637	-1.13386529290693	1.55585297538029
Lama2	2.21871441832775	1.9788654165369	1.7694529966357	1.83702781318055	2.13457044003535	1.8858932941263	0.159404065059444	1.40303224764464	0.871897016829176
Lama3	2.89719351504756	3.04554804726017	1.79525329087014	3.36243867409741	3.3739887426965	3.22442030824113	0.112585207097687	0.540187492891849	0.836330645259341
Lama4	2.82420057907998	2.48885995350833	2.27103836375278	2.95933757487821	2.43843419761201	2.40196804585791	0	0	0
Lama5	1.8921998609442	2.44487286433838	1.284834924189	3.00454792635637	2.39137104002067	1.95952359921576	0	0	0
Lamb1	2.5968075096758	2.34236897330384	2.94889008926527	2.3604008207718	2.66664090777652	2.07988545291671	0	0	0
Lamb2	1.79284043771032	2.65114027418833	1.08715698896818	3.27993481194594	2.12495463728963	2.00748278112934	1.11465884552758	0.772527221415778	0.92399378434361
Lamb3	-0.540072397230057	-0.456340783519627	-0.982749027848	0.00643359981493562	-0.606544829163626	-0.616025595356605	2.1668973795795	1.4716283317054	-0.381508074451079
Lamc1	1.25790652777386	1.60589412822892	1.18317382888079	2.40537013657873	1.75234456219402	2.28821880680474	-0.18298339055976	-0.0723163812615633	-0.151904641387226
Lamc2	0.635189595994912	1.17612097946221	0.830489857329552	1.61019522252414	1.60564070963643	1.31479597606456	1.26289283786312	0.0425390690762826	0.941708268229266
Lamc3	1.86241807299908	1.63822228295354	1.52517410047825	2.22120456187115	2.13531372379627	2.42079179083113	1.03732538656753	0.0156167193387905	1.00705710324235
Lamp1	-0.371317813172844	0.246115254295663	0.519491943811491	-0.497779316648962	-0.216033663115381	-0.2021618984191	-0.522134279298298	-0.230663350242683	-0.00408716839060388
Lamp2	0.762000414964199	0.466775395664295	1.402630584765	0.840630419547167	0.577101340737385	0.512239507403692	-0.435097064793514	-0.0315116559001048	-0.318858504215238
Lamp3	-0.497376599933452	-0.505093482867932	-0.485541207092859	-0.486007844428662	-0.433554363431946	-0.36278361803173	0.605648296606468	-0.597976962279963	-0.130391185165757
Lamp5	0	0	0	0	0	0	-0.00485549929836374	-0.597586832142619	0.241846067514825
Lamtor1	-0.545648157201664	-0.870821566739357	-0.968254252320025	-1.09150324210282	-0.760438099450972	-0.739491207816928	0.068211800060267	0.272232615082365	-0.170108367037438
Lamtor2	-0.875126930326489	-0.536986588879181	-0.526692616177723	-0.952345428975209	-0.821153133668017	-1.11968599140395	0.153664643593629	0.897373964840373	0.429276036162219
Lamtor3	-0.157278690086359	0.0670697644993295	-0.515673481966879	-0.366418047586767	-0.0024257770804397	0.209040136843977	-0.0347393990734817	0.282538110188743	0.332211176674342
Lamtor4	-0.839091145974886	-0.825287892274131	0.275587799225147	-0.989071600400239	-0.435697336367384	-0.693622612360966	0.08829560902025	0.813547893363715	0.605736305939794
Lamtor5	-0.152138013942926	-0.232977528338868	0.329482334013304	-0.294970726410073	-0.0158868439188025	0.0900640440758123	0.246909027197967	0.304977388228237	0.0657028457233504
Lancl1	-0.88111420794043	-0.593347857372453	-1.03093533611887	-0.210788281864799	-0.42427293054296	-1.2569055359046	-0.13950426558053	0.34086338256254	0.398848814366564
Lancl2	0.256007521143955	0.188034735078306	0.84897549959502	0.0856168092410208	-0.340003057813271	0.342423770482326	-0.718510820433836	-0.762609861864572	-0.471510011167364
Lancl3	0.0704498302686758	0.330399188817645	0.0697282026141898	0.238946226472966	0.424200072678296	0.0703592768912462	0.777413816273894	0.88595122454159	-0.187480673665521
Lao1	-1.40730555856439	-0.638967614494031	-1.41546721889847	-1.43215435629315	-1.43616733930466	-1.26564691996669	-0.0794316685022157	0.0573740536250838	-0.05215341679582
Lap3	0.006952768199025	-0.823135005234715	-0.371833330919881	-0.483946231417706	0.156759446332916	-0.0230639477338676	-0.0199359960514659	0.559310281339269	-0.275383996058742
Laptm4a	0.327319174306242	-0.181943551336891	0.323530504577721	0.0430777080496575	-0.0928313971571477	-0.337247803725945	-0.570393913230142	0.229223207024293	-0.341107613007399
Laptm4b	-0.284854085969422	1.05961349385272	0.0100205821999469	1.17655896132814	0.510041975795607	-0.325265531652378	-0.168974027556667	-0.654657930508311	0.743660433275026
Laptm5	0.245028772358969	0.122760389261442	0.392066047558639	0.403243653287134	0.0108724967948283	0.0386918578436954	0.560459250701341	0.97478060167957	0.204422920884832
Large	-0.797517150561064	0.437745475906323	0.269977500597883	0.358492965151829	-1.5586131569036	0.379803506543211	-1.26844354155895	-0.938538438944292	-0.397213814318911
Larp1	0.0730778829784491	0.0823576870098334	0.0747731073064153	0.243008566937229	-0.051175609187965	-0.0859667634670463	0.601772350565345	0.642851681865717	-0.409513501498031
Larp1b	0.31172401611129	0.303083903121336	0.944861543942411	0.434541341297965	0.276770853315343	0.93567833735209	0.728276708707715	0.365473136292426	0.876945509614128
Larp4	0.468707830090337	-0.0974572695887695	0.495358085451679	0.3297645280764	0.711119356570231	0.526573974816589	-0.46191172556497	0.0872918543732948	-0.148682785916192
Larp4b	0.25485290393387	0.111547872456596	0.677577773657974	0.305170984732502	0.366874197034786	0.516663265188514	-0.618629862751325	-0.221432262880721	-0.501236051344164
Larp6	0.0944568024409195	0.0682045922177556	0.102730289319523	0.329795593250493	0.0682495615953495	0.237783817093087	-0.00531654213732522	0.0535770573792761	-0.0445206981050515
