	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Mmp27	-0.0939227827652	0.00355943698841	0.196831842776	0.162391347415	-0.215215012572	0.0396357604304
Mmp28	0.16032999395	1.41771855106	0.346802985509	-0.303192420393	0.994929661575	1.38175219288
Mmp3	8.52594468683e-05	0.000186823466692	-0.0192564087607	0.018561680314	0.258110076523	-0.015899788377
Mmp7	5.07221940107e-05	-0.0183275931191	0.181563510026	-0.00941073399731	-2.86297275422e-05	9.86251531536e-05
Mmp8	-1.65591877807	-0.80531681912	-0.467233370082	0.00731658528894	0.131283048805	-0.454059029475
Mmp9	-0.399828177193	-0.649506866934	1.23663463947	0.515043124321	0.146928443499	-0.497425328514
Mmrn1	-0.515788962064	0.0362187525014	0.682765931078	-0.889502505826	0.678669155979	-0.317509974661
Mmrn2	-1.43174832201	0.788459065089	0.949365423776	0.302254476418	1.7381242463	0.691212081163
Mms19	-0.265353832278	-0.478376786496	0.0270165693163	0.510096588288	0.216326711915	-0.0445196380959
Mms22l	-0.436667453165	-0.488268101475	0.271631498629	-0.0251006953795	-0.246737292476	-0.234863146856
Mn1	0.414186054035	0.1524520432	0.0382951749911	-0.166565751913	-0.643675435328	-1.44549950144
Mnat1	0.254016333045	-0.214932754302	0.0799598257642	0.16096290107	0.333503920416	0.34998315397
Mnd1	0.0589989929676	-0.158101701975	-0.323746700889	-1.26550926875	1.66402255808	-0.795424482575
Mnd1-ps	0.166751631659	0.00295784196773	-0.144333668922	0.000534170723784	0.0988934905903	0.0750267013058
Mnda	-0.985178405029	-0.614909382394	0.0400179090622	-0.362379218806	-0.553852812091	0.145640421099
Mndal	-0.297109450575	-0.953942867415	-0.640196312429	-1.05951270854	-1.11474247731	-0.568264923622
Mns1	-0.482839379348	-0.631085408923	-0.5400606717	0.105493780062	-1.14640019594	-0.730434582101
Mnt	0.125268271922	0.0521374264995	-0.3123890048	-0.145456280635	-0.136584952957	-0.200195714823
Mnx1	0.000601439006029	-0.435553974135	0.000413561371233	0.000170443661469	-0.000311996975194	0.00109246821253
Moap1	-0.290093171925	-0.15528251491	-0.219808062522	-0.13752869967	0.459964953037	0.0619798375054
Mob1a	-0.182042284467	-0.00803288842498	0.203603045346	0.0825328911802	-0.195832716409	0.0824085014889
Mob1b	-0.0189374393252	0.456020776062	0.0190122299322	-0.346037892889	-0.347533108058	-0.126851854
Mob2	0.02128978044	0.338642806869	0.320977344818	0.317007753254	0.840795690501	-0.031543559294
Mob3a	-0.0233189952419	-0.338772512831	-0.178531050242	-0.121853357924	0.380736749867	0.0992528843935
Mob3b	0.0649504488591	-0.0488914958059	0.0907191453408	-0.127381407634	-0.181460339932	0.0526750947597
Mob3c	-0.122873525383	-0.12234712757	-0.389687220315	-0.590749835107	-0.205560107977	-0.250913959587
Mob4	0.0758642039425	-0.158413057996	0.412037371629	-0.296189668256	-0.582409589984	0.0896349001748
Mobp	0.000316530168791	0.000588945742404	-0.325618330369	8.38868019305e-05	-0.000172439040173	0.000598223309524
Mocos	0.0537646460756	0.278187434694	0.0553005962316	0.451542421853	-0.219249261918	0.53707831959
Mocs1	-0.578731323187	-0.454209370914	0.142633981162	0.899980275588	0.902403576706	0.280625796979
Mocs2	-0.0724125545849	-0.188476688494	0.106421059778	-0.193344524472	-0.350031132783	-0.240523379457
Mocs3	0.276278480779	1.40304980562	0.0571292232563	0.344343803578	-0.467552306162	-0.958089059119
Mog	0.000194647295475	0.000368253504377	0.000104257607232	0.210056665959	-0.000107854386793	0.000352291813464
Mogat1	0.563211920041	0.0107553197007	0.074808377614	1.00796221295	0.335118018579	0.481426505032
Mogat2	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Mogs	-0.357855515974	-0.373985098477	-0.384830106793	-0.0527485469568	-0.352258013466	-0.138455948281
Mok	1.1468621148	-0.299729689789	-1.19174065111	0.248953699426	0.23628304187	-0.676735765925
Mon1a	-0.280841478417	-0.556422144655	-0.0059620014199	-0.079390709559	0.724311906329	0.558751064676
Mon1b	-0.283157474204	-0.245167709231	-0.0669438614384	-0.215719909315	0.338138018222	0.397809226158
Mon2	0.0425759983444	0.035810623811	0.130134867606	0.0905148197746	0.315967421027	-0.0621544845511
Morc1	0.000348841120862	0.00407321830767	0.00163377810255	0.000611523172573	-0.00034695136236	0.00401155580033
Morc2a	-0.260060549327	-0.337085173766	-0.0248279905551	-0.265805681044	-0.201346156795	-0.484364260297
Morc2b	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	0.0998027284964	-0.185897690017
Morc3	-0.200194898263	-0.351670238157	-0.254684138232	-0.0943483655926	-0.45260748026	-0.290122578698
Morc4	-1.58589248044	0.256375598484	-0.725534694112	-0.967881670886	0.226290579019	-0.373857010531
Morf4l1	-0.287646209326	0.0480203346901	0.16524394861	-0.0309723191458	-0.315354955042	0.0334575136012
Morf4l2	-0.0638561859039	-0.0810179075353	-0.316677101454	-0.154763219836	-0.374306330173	-0.263828182751
Morn1	-0.0697773428828	-0.0186639525115	-0.470873173467	0.102246785733	1.28440902685	0.163148067247
Morn2	-0.01573775676	-0.573973288452	0.253993734608	-0.749408415668	0.622576922288	-0.534585442725
Morn3	0.162100340012	1.30726350456	0.426791574837	0.0291923072057	-0.49656974884	-0.501117130891
Morn4	0.48583652078	-0.818019821723	-0.971183957451	-0.0200037685347	0.167928058965	-0.415386230383
Morn5	0.00057462805613	0.00102443958849	0.000398199254387	0.447177613586	-0.000299785418558	0.00104868557245
Mos	-0.0571655868383	-0.0216303986434	0.141567182907	0.120810813762	-0.0408798892904	-0.0654757771143
Mospd1	-0.382111001676	-0.016908657119	-0.516791148912	-0.330813982741	0.0940084410337	-0.239753554925
Mospd2	0.145717204915	-0.0707775121153	0.490492519335	0.158888215383	-0.483321256322	-0.221748083214
Mospd3	-0.0945452972701	0.237189364949	-0.0316690163333	0.458408283256	0.207650310277	0.517944413879
Mospd4	0.294459387519	0.224299553983	0.279418343061	0.189958266169	0.967489522822	0.910525983507
Mov10	6.50843833078e-05	-0.584826293159	-0.175711783711	0.549514229658	-0.250206552036	-0.610355833845
Mov10l1	-0.021144867346	0.000275247398887	0.0041702884293	-0.062523264837	-8.06268196947e-05	-0.144454002094
Moxd1	-0.0615221547891	0.00071219723501	0.000282266525313	0.313749089109	0.178706366681	-0.0266555184574
Moxd2	0.000696188232273	0.00120579755753	0.000464074143379	0.000183776402761	-0.000352877618761	-0.392475444009
Mpc1	0.84765633969	0.555726198398	0.379162512818	0.110672147078	0.845031195908	0.502616689468
Mpc2	-0.0198636472292	0.120101180202	0.714519235539	0.0187803639925	-0.0178378445986	0.490731610768
Mpdu1	0.317852611404	0.191393184528	0.608166216347	0.595938268256	0.777563351772	0.623515746339
Mpdz	-1.40902872808	0.159661553513	-0.39914566331	-0.281466611726	-0.00975472426993	-0.895961586013
Mpeg1	-0.46015056311	0.103647880574	0.0180940425676	-0.227330594088	-0.281871532062	0.00459941160167
Mpg	0.451888795416	-0.504294448138	-0.756917871264	0.178523194487	0.989694546171	0.751625727873
Mphosph10	-0.195505518383	-0.123034168455	-0.574442961813	-0.503660379501	0.113948959126	-0.050020843265
Mphosph6	0.667936698289	0.106030202811	-0.214279667404	-0.151959950612	-0.259103838262	0.0527665818877
Mphosph8	-0.163397899055	-0.16675732445	-0.439830209818	-0.56864020644	-0.357695059558	-0.245085527813
Mphosph9	-0.0420916242404	-0.286527693803	0.218258811845	0.591698322653	-0.422594839937	0.21906139717
Mpi	-0.501311870146	-0.582531329617	-0.288033729945	-0.0679795314374	1.6766780649	0.257213076053
Mpl	0.000120033193706	0.000229266676169	-0.0501089914985	4.16602765842e-05	0.2383099545	-0.102614597448
Mplkip	-0.014155725257	-0.130056255931	-0.304334095549	0.0938181519796	0.263642764408	-0.132649682794
Mpnd	0.130986502333	0.380480220222	0.190856437745	0.46322880239	0.954516453991	1.26165438615
Mpo	-0.352783362381	0.80520398259	-0.266876612102	-0.805372016961	-0.366140487017	0.569487117739
Mpp1	-0.0184093527517	-0.305255620959	0.076461743099	-0.372731476033	-0.0875189518299	0.0882106727193
Mpp2	0.508305724054	0.643311532688	-0.344900156155	-0.0225868331018	0.758765074786	-1.13856852581
Mpp3	0.000167493600822	0.140906722977	0.000126393186842	5.62414993067e-05	-0.119085924276	0.12045326637
Mpp4	0.212678171496	-0.75978756162	0.289786266716	0.867512800514	-1.42127259008	-0.203241477239
Mpp5	0.0674857615786	-0.0142174109734	-0.069825441694	-0.563118590718	0.165229250943	0.0142017897305
Mpp6	-0.0981081079757	-0.100977224091	-0.23326091619	-0.29067484086	-0.166423226924	-0.211181071749
Mpp7	1.52149532026	1.22649616777	1.15116334798	0.890502465665	1.35804825621	1.08505242013
Mppe1	0.117054496057	0.0890516901067	-0.455301717185	-0.478026293712	0.639284006264	-0.471057285757
Mpped1	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.197659214384
Mpped2	-0.0145490645562	0.000233949893054	-0.0352270644849	4.16174830695e-05	0.161133880253	-0.0784379595304
Mprip	-0.228691538332	0.0164756420326	-0.452150890417	0.172236698289	0.387633814583	-0.0322632329211
Mpst	-0.684753601322	0.24268873664	0.447275828292	0.357355304723	0.957485395761	0.382511888178
Mptx1	2.09482379925e-05	-0.0744172231585	-0.21860558203	-0.0732673968098	-1.18674737865e-05	-0.224091366456
Mptx2	0.000237681418436	0.000447099893614	0.000177113542529	0.325029442707	0.133264654053	0.000453241464467
Mpv17	-0.21005095214	0.119059773032	-0.400301010071	-0.101262420152	0.521895321574	0.0571406200766
Mpv17l	0.424546870624	-0.238252393811	0.859617192969	-0.259668688734	0.185621617152	-0.288818920473
Mpv17l2	-0.030966689581	0.554102317693	0.538311782035	0.70164668538	0.924041308145	0.535644176507
Mpz	-0.267325063425	0.314537025194	-0.227774467173	0.491311831999	-0.999476214113	-1.08330312887
Mpzl1	-0.388305761295	0.435721458447	0.164735945728	0.0675593150837	0.173851963667	0.22911187732
Mpzl2	0.24344414444	-0.438770287306	-2.14612339744	-0.2414459726	-0.219856629229	-1.24885559259
Mpzl3	-0.441026867155	0.0277243398976	-0.141642622869	-0.607063383587	0.698898630959	-0.791925807938
Mr1	-0.600300619768	-0.859668109906	0.763818161918	0.296498109809	0.822818174567	0.56614853934
Mrap	4.32733909399e-05	8.11416710147e-05	0.0299646189516	1.5970059418e-05	0.00637123627698	-0.0501885002296
Mrap2	-0.616666719283	-0.736939082474	0.155556625042	0.606976472934	-1.16530266	-0.54731509109
Mras	0.212091925763	0.201008496531	0.140473732944	-0.566259013715	0.811009756171	0.232583676927
Mrc1	-0.383873789707	-0.184329815232	0.050106962547	0.150231560659	-0.16936606352	0.100427172549
Mrc2	-0.710760277443	-0.849337761038	0.473645489384	0.14655170754	-0.532070419594	-3.14282644081
Mre11a	0.0226573122774	-0.24560755505	-0.602692719801	0.0549039339321	0.108438785067	-0.0169283557334
Mreg	0.275391591937	-0.761856000582	0.106928067214	-0.298447774322	0.318748793775	0.201928553287
Mrfap1	-0.0558838691	-0.291892572587	0.188778324637	-0.264269629152	-0.0819111029929	0.0886542874436
Mrgbp	-0.433996368483	0.00469193040224	1.058144648	-0.0415732623502	0.473599634832	0.111501843677
Mrgpra1	0.000316324525206	0.00417002430473	0.00163377810255	0.000611523172573	-0.00117385666285	0.00418640394477
Mrgpra2a	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Mrgpra2b	0.000664671524094	0.00116317545186	0.000449273360092	0.000181074973218	-0.000248218267896	0.00119469942195
Mrgpra6	0.000239066015532	0.000449632085893	0.05543964656	4.38186609072e-05	-0.000131669823117	0.000455818679236
Mrgpra9	-0.274719498645	0.000486300714654	0.000182089185311	6.75859663545e-05	-0.000142404163312	0.000493240450433
Mrgprb1	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.102330516087	0.00447403019936
Mrgprb2	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Mrgprb3	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Mrgpre	0.00500767320437	0.53204902628	-1.89794201138	0.0935740330434	1.42505173924	0.218074362375
Mrgprf	0.0796555082749	-0.295468134576	-1.23330755485	-0.247566379395	0.982218227933	0.425324588491
Mrgprg	-0.0686175262309	0.000667659646929	0.44405342515	0.000116631150024	-0.000195471886024	0.000678990454396
Mrgprh	-0.337940259548	0.191683554539	0.312697368067	-0.407958666604	0.27525014621	-0.163556617244
Mri1	-0.0104846718143	0.167335517235	0.864671236241	0.501767242626	0.290805140607	0.249769583949
Mrm1	0.0702435111111	-0.0409662549822	0.435999173077	0.0929816445654	-0.101914659965	0.415709509119
Mro	0.0786035752806	0.000391354272381	0.000173384116171	0.0375863157174	-0.000128145325635	-0.079146193573
Mroh1	0.181931030238	0.0213123171647	0.260868725744	0.84045886842	0.457507413241	0.133048244217
Mroh2a	0.297617244902	0.952191571316	0.48549949459	0.41025749952	0.226425710025	-0.325882894756
Mroh2b	0.000173202343746	0.000328588310118	-0.149338281749	4.19621909105e-05	-9.62463264348e-05	-0.12936205854
Mroh4	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.206607274783
Mroh6	-0.128914226359	-0.385322148643	0.00123708726112	0.716495413741	0.0695868770955	-0.165148818556
Mroh7	-0.145180676881	0.00210955734078	-0.269060634784	0.000234619615317	-0.000617657139156	-0.175345238511
Mroh8	0.0314579601262	0.51498112796	0.644983992055	0.904441940948	0.59553826	0.349958921352
Mroh9	0.0026261089184	0.105378803695	0.00163377810255	0.000611523172573	-0.00126389379534	-0.0965925920924
Mrpl1	0.0697800112754	-0.334622315627	0.554787754502	-0.179055406371	-0.372487048251	-0.171960495581
Mrpl10	0.365807894398	-0.0943589587802	0.179896196354	0.864387830568	0.621903459417	0.301381418457
Mrpl11	0.551045277312	-0.0949579981031	0.21657019797	0.338258108641	0.727672292093	0.627900824014
Mrpl12	-0.0656036608512	0.221332669203	0.168835767551	0.537927020676	0.395031381935	0.856387591429
Mrpl13	-0.0811994169318	-0.0807501941283	0.651028836162	-0.038082365561	0.84595961653	0.0694614744869
Mrpl14	0.0530924051834	0.0989662023476	0.0699966489455	0.332078546061	-0.18208382452	0.308762684983
Mrpl15	0.029530000463	-0.299230765464	-0.00988553066437	-0.712911409475	0.0193449873687	-0.324818605799
Mrpl16	-0.127129214517	-0.145095867217	-0.235438526376	0.135635450189	0.872316101041	0.42268024844
Mrpl17	-0.119977841896	-0.0594211002155	0.166465844194	-0.539434867508	-0.418963244892	0.335948266821
Mrpl18	-0.0339637516237	0.207215059461	0.629708096704	-0.324235909915	-0.00990888969844	0.383585526236
Mrpl19	-0.0145276768023	-0.0522311467731	-0.214468153705	0.297534399556	-0.403520811886	-0.19265996073
Mrpl2	-0.262641029414	0.187344125104	0.0389351475657	0.417938186388	0.147018752835	-0.437409787013
Mrpl20	0.650980579664	0.310449349063	-0.0412327020783	0.253419498214	0.031259324123	0.542947970835
Mrpl21	-0.242844825169	0.108763533362	0.387722337319	0.3347072112	0.418584919127	0.366290721503
Mrpl22	-0.264444700499	-0.236423947814	-0.284218734544	0.154849173346	-0.083141593963	0.104822193931
Mrpl23	-0.371908790395	0.248192139819	-0.201820655958	-0.221205881258	-0.438890109945	0.0568178568193
Mrpl24	0.0761964521454	-0.0964948843945	-0.544674934605	0.330299511467	-0.583689102315	0.282687059844
Mrpl27	-0.134570943884	-0.124147659769	0.727038198853	0.390611250079	0.704883167742	0.322406038305
Mrpl28	-0.193830089901	-0.380106382658	0.6200186261	0.585855608267	0.354105376017	0.383649830071
Mrpl3	-0.359882129206	0.040928029633	0.111742954556	0.129123322376	0.113023887134	0.442980462155
Mrpl30	-0.251369212797	0.31313237404	-0.159788688959	0.151488179196	0.454715196446	0.268563577014
Mrpl32	0.127577117447	0.209414776847	0.315389433781	0.375987312796	-0.131226947284	0.31033866101
Mrpl33	-0.441239917406	0.026683913559	-0.00614311268176	-0.3720849358	0.46339349625	0.437741629274
Mrpl34	-0.23979621226	-0.186591687272	-0.184795064721	-0.092144820922	-0.0237199734141	0.724295774015
Mrpl35	-0.10564823088	-0.343625885437	-0.300945169562	0.047397091391	0.28405429215	0.550810072354
Mrpl36	-0.138447468566	-0.00866652907226	0.258121603072	0.144035322347	0.172661868031	0.689278955704
Mrpl37	-0.100267400614	0.0890035803047	0.318085073527	-0.0580927381468	-0.636524015754	0.418352014652
Mrpl38	0.391833492339	-0.342991208282	-0.154369109368	0.628576939294	-0.332398638465	0.184240546601
Mrpl39	-0.108584884625	-0.153746253921	0.198950527534	-0.207496948855	-0.161557452032	-0.466149126906
Mrpl4	-0.285648932281	0.15437375252	-0.0485939254977	-0.318939143845	0.30214503109	0.301658562338
Mrpl40	-0.118827433798	0.073112795196	-0.00922517895244	0.213325243445	0.306146361887	0.540786448931
Mrpl41	0.125666073369	-0.0126095483524	-0.424405580086	0.811734196661	1.18665328338	0.386599922538
Mrpl42	-0.290855476948	0.259633417789	-0.079885428124	0.345985682625	-0.71566240105	0.540112786109
Mrpl43	-0.146288888417	0.120542541855	-0.419469405299	-0.173166323731	0.626234221324	0.536521023386
Mrpl44	-0.0197527786718	-0.347167572752	0.29814851575	-0.554865436816	-0.754622689942	-0.0979464187826
Mrpl45	0.0501686837113	-0.162390942456	0.204208428183	0.139624203128	1.18459198112	0.223998877853
Mrpl46	0.136435525495	0.218945492509	-0.109933371657	-0.165640661414	-0.071732053959	0.539892722316
Mrpl47	0.736972337895	0.00505381748969	0.437748448057	0.141107749129	-0.164186972666	0.264925382975
Mrpl48	-0.446241690569	0.18925248019	-0.0203765701486	0.284693929639	-0.0665326251656	0.321965954704
Mrpl49	-0.354606988499	0.087947593135	0.720864561346	-0.0841444016976	0.576183725498	0.103275369037
Mrpl50	-0.309032097985	0.280992568839	-0.318745509798	-0.116082781807	-0.460561041674	0.329211879022
Mrpl51	-0.310401021489	0.149087953522	-0.420520853359	0.42951540159	0.204186530088	0.0850330564398
Mrpl52	-0.182448244278	0.229473237251	0.277268309929	0.440067907864	0.238246074156	0.599991835342
Mrpl53	-0.337371595195	-0.499640251863	-0.636194438568	0.721800575339	0.622447055619	0.279927428703
Mrpl54	-0.0365918104673	-0.128247776264	-0.360761893294	0.273980982428	0.150220299952	0.520062979643
Mrpl55	0.486736423276	-0.169533635176	-0.82722202209	0.299026827117	0.403336306703	0.148370663861
Mrpl57	0.161306151776	0.10230832365	0.258758591947	0.678779630494	0.504953926887	0.764061995391
Mrpl9	0.162624640826	-0.0802413452567	0.469930182121	-0.190750989604	0.624142332401	0.347575498257
Mrps10	-0.117159205702	0.626590028077	-0.52760293055	0.581592207051	-0.258389930472	-0.134959721757
Mrps11	-0.133139057439	0.131075028274	-0.0993919226642	0.78657970469	0.730709640798	0.622181316218
Mrps12	-0.155120233305	0.350440873391	0.0799303978373	0.721762022468	0.325131047392	0.581934604001
Mrps14	-0.088127122821	0.196151908049	-0.0816718204071	-0.200735097055	0.321225348512	0.181481061962
Mrps15	0.180372263337	-0.0379475109631	-0.0661044005647	0.328147834229	0.129233621291	0.186774705106
Mrps16	0.0224878815268	-0.0328110185245	0.201874291411	0.212761820775	0.482710258985	0.555544353172
Mrps17	0.404774604513	0.256741396345	0.0288609677693	-0.38438817565	-0.509194003259	0.358784735527
Mrps18a	0.18724640101	0.509959234962	0.305173179383	0.226229235037	0.410566929261	0.301976191229
Mrps18b	-0.149664743912	-0.668816677626	-0.0828491003753	0.553437383745	0.181257773691	0.0840985765399
Mrps18c	-0.164486640728	-0.204213304171	0.411720501195	-0.0951055130813	-0.263321593838	0.402929876948
Mrps2	-0.235261999729	0.356288765848	0.369878201234	-0.309515961478	-0.404377821217	-0.101264526399
Mrps21	-0.179528362313	-0.146142918071	0.0925589259937	-0.131744839009	0.0717954033946	0.570673554704
Mrps22	-0.558683646253	-0.255004433662	-0.186510615345	-0.218452545489	-0.253107780661	-0.00885912580225
Mrps23	0.088741286751	-0.219906429723	-0.385643993129	0.28681728743	-0.0378924573669	0.772742874129
Mrps24	0.0243994288286	0.0827604979859	-0.353570795702	0.588985306923	0.131881805349	0.419913453274
Mrps25	-0.111465553509	-0.208267463777	0.332637750415	-0.0231507997295	-0.997644408607	0.640354633279
Mrps26	-0.27447776902	-0.19179803321	-1.37689382329	0.645601734253	-0.295912150319	0.281075142781
Mrps27	0.397824307853	0.460942393825	-0.26081480516	0.189023808292	0.192866613757	-0.476008981318
Mrps28	0.399864532456	0.301073310905	-0.106362675606	0.225264914912	-0.453207299512	0.138358957894
Mrps30	-0.252266973893	0.161225336388	-0.344366105918	-0.263821346596	-0.161304711595	0.231781428151
Mrps31	0.226353475414	0.0913320423693	-0.584999159366	-0.679132052365	0.0667289132403	0.0346668720232
Mrps33	0.187634658092	-0.208962417958	-0.173545548686	-0.283193456762	0.0707308027954	0.422445768884
Mrps34	0.0317736990376	-0.00628341114517	-0.0464800875941	0.508451462481	-0.493756187902	0.228961551433
Mrps35	-0.423463908792	-0.0345744365638	-0.0979243259215	0.166371235619	-1.77577893845	-0.483772160814
Mrps36	-0.304204050113	-0.0854534448845	-0.424612855851	0.277141287618	-0.675039897231	-0.0346907790255
Mrps5	0.0192681203727	-0.268314095034	0.698708674953	-0.32223994149	-1.14734124308	-0.420272601442
Mrps6	0.214853512993	0.594975207547	0.0828354361966	0.547465699974	-0.115220914517	0.313333544576
Mrps7	0.0221170015268	0.186617560925	0.299481561568	0.0966067277269	-0.297962636975	-0.111289976876
Mrps9	-0.0412508194068	0.125793157964	0.167000242859	-0.281284267514	-0.173027371577	0.315737249589
Mrrf	-0.142962298352	0.340727303181	0.335956322591	0.0718870409462	0.192596215547	-0.0588277221296
Mrs2	0.408888970277	0.282575798489	0.49917951836	0.317683997361	-0.24702570168	-0.066650775064
Mrto4	0.0847895349764	0.246258748549	0.626115416046	-0.449955091421	0.531763249013	0.188075572954
Mrvi1	-0.587324881229	-0.0839907830698	-0.594582751172	0.446147943007	0.370703846095	0.0131306430855
Ms4a1	1.1812312742	0.813014056819	1.39207200713	0.609261008143	2.18437340937	2.26754596716
Ms4a10	-0.200560207368	0.000128478040147	5.98624404879e-05	-0.0503657251641	0.0649954504005	0.0167333909019
Ms4a13	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.105540652491
Ms4a15	-0.154860729657	0.194666929861	-0.352422880038	-0.304507221647	-0.3059127545	-0.0177972159817
Ms4a18	0.000185876122779	0.000475983581948	0.000188406400884	8.19098854747e-05	-0.000117828862959	0.0990111664686
Ms4a2	8.17065997974e-05	0.000156804428536	6.25725669543e-05	2.45269475138e-05	0.277152938946	-0.00316193413241
Ms4a3	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Ms4a4b	0.0241490602974	-0.0105558918765	0.453419646382	0.266922764822	0.627043487645	0.37870333328
Ms4a4c	0.14846357939	0.876806257651	-0.0187141407732	0.154241491377	-0.349646228767	0.362028312641
Ms4a4d	-2.20700820487	0.0980111869485	-1.04191976319	-0.774500659249	-0.148409599086	-1.06993832682
Ms4a5	0.00146658980116	0.108988281371	0.24545591557	0.0957484549005	-0.25358103437	0.0766831880518
Ms4a6b	0.455114419672	0.645802259367	0.0295515818818	-0.393539248689	-0.374209295521	0.179738906738
Ms4a6c	0.254961128055	0.750853795445	0.4369559073	-0.349000568515	-0.272008182867	0.287493995436
Ms4a6d	0.175498566138	-0.20777192974	-0.337000700432	-0.551080743653	0.103572718114	0.297662353396
Ms4a7	1.66591118413	-1.42054547456	-0.147115314916	-0.512155646342	0.337106874422	0.178323294516
Ms4a8a	0.163528949982	-0.153287698447	0.441797665283	-0.993014789951	-0.090058657847	0.622670872802
Msantd1	-0.447601559687	-0.889282446147	0.630407817567	-0.0373951672929	1.36747711298	-0.237836473826
Msantd2	-0.0988073165115	0.20045619277	0.458675014152	-0.824305553479	0.136304468417	0.370771398852
Msantd3	-0.738295968822	-1.2516284187	-2.49451994805	-0.223934239146	0.491738211348	1.60897049892
Msantd4	0.130718259759	0.172241675746	0.00527444700699	-1.02676038544	-0.0937968942007	-0.0682238995138
Msc	6.57926734035e-05	0.00012363067998	5.05197551881e-05	2.40703482235e-05	-0.29620386428	-0.0485136791944
Msgn1	0.106603029618	0.00145725037836	0.000263095239261	0.000158967751743	-0.000689743479377	0.0010408430978
Msh2	-0.338224695276	-0.0583566028567	-0.0697857087585	0.165991703976	-1.24142935322	-0.352476125239
Msh3	-0.92189175157	-0.546937193989	0.269303822356	-0.856679021121	-0.046841675107	-0.349090896732
Msh4	-0.229997239983	0.322275314507	0.786751884222	-0.113809099401	0.731928492881	0.237508099153
Msh5	-0.091238998227	-0.068825994255	0.523121054437	0.0137807079539	-0.445895588928	-0.115086218921
Msh6	-0.0229733108337	-0.188911156852	0.182235504728	-0.0973649071344	0.00196361290225	0.0698656308691
Msi1	0.00015867472268	-0.141259892763	0.000119923358728	5.59486860036e-05	-8.8341899753e-05	-0.0366367360314
Msi2	0.278065152162	0.400472500479	0.329152298257	0.587081834126	-0.166465096538	0.215001951092
Msl1	-0.168989571855	-0.155052539648	-0.261537944665	-0.274868142535	-0.199891766026	-0.128106720338
Msl2	0.288089614773	0.263748623566	0.239116270282	0.392070984974	-0.138826935221	0.028430749305
Msl3	-0.329490566798	-0.124136077602	0.11389914619	0.600233792919	-0.205572129827	-0.509131088809
Msl3l2	0.294076258284	-1.0582002847	0.7560961674	0.187265447242	-0.60053113927	0.36657279438
Msln	0.000214886571871	0.0004054641096	0.000160795695237	3.6027075399e-05	-0.000118744987734	0.000410802019115
Mslnl	5.99587308765e-05	-0.108896519172	4.38601878564e-05	0.139244096184	-0.128290132345	-0.0498182393199
Msmb	0.00056591311172	0.00101047787612	0.450353904453	0.000164056636952	-0.000295736978299	0.00103410222827
Msmo1	0.0716376023314	0.343253776564	0.100626505901	-0.530859707063	-0.0846940311255	-0.0374237131623
Msn	-0.0373603677673	-0.143924563468	-0.283455510452	-0.117826537863	0.0667846032872	0.0452842343557
Msr1	-0.693091627708	-0.127333818953	-0.473823457765	-0.470161099547	0.0108281530454	0.0873558451521
Msra	0.389746246732	-0.299152815596	0.46552291239	-0.0429156958857	0.710039982909	0.456022120534
Msrb1	-0.431665861397	-0.190176373316	0.419169146751	0.252083669772	0.524553716428	0.36575493987
Msrb2	0.515786802276	1.10784234327	0.729880595258	1.24788091035	1.25231223489	-0.414021577689
Msrb3	0.126278763632	0.59963811208	0.143679488475	0.101253647777	1.51599469395	-0.0281778805684
Mss51	-0.875717055252	-0.290785782338	0.730780045586	0.462169156291	1.25676206557	0.286163687174
Mst1	-0.339177665101	0.243377156533	-0.129513193536	0.639051215839	0.47368867789	-0.000400594878373
Mst1r	-0.303543829997	-1.54337058627	-0.36165092075	-1.17904301226	0.203838334594	-0.693488833408
Mstn	0.0026261089184	0.00431218140326	0.00163377810255	0.000611523172573	-0.00126389379534	0.00447403019936
Msto1	-0.550460449287	0.0625873509923	1.15991194688	-0.760829962463	0.306824263167	-0.0201085762301
Msx1	0.00013045121694	0.256434986957	9.90766254842e-05	0.192055701811	0.0129888605667	0.000251616895154
Msx1os	0.00026429195032	0.18467136481	0.244316982353	-0.0589083003335	-0.00014505896598	0.000502493978407
Msx2	0.00106006835193	0.00381845212373	0.000269412147683	0.000611523172573	-0.000828662094184	-0.24183460748
Msx3	0.0808151819496	-0.671274247247	-0.0515813716217	0.0666857005334	-1.18984220823	-0.603662943515
