	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Maoa	0.643640366546001	1.0133774270969	0.587697624981455	1.53885233525184	2.01997655824952	0.800513471729194
Maob	0.774450797026744	0.777769261962672	0.442131352200728	1.62374057523789	1.6356996477242	0.539563264468113
Map10	0.161847533622224	-0.483692186415146	-0.307726561806921	-0.00550219703477421	-0.435305280831751	-0.47030794525007
Map1a	-0.137086348379642	0.581728694400249	0.454277676928485	1.19657078158025	0.288602605832737	0.963830712252132
Map1b	2.76764404094437	2.85054035182119	1.87010588389588	2.9317101593141	1.94824888273047	1.65439200986668
Map1lc3a	-0.328687717741203	0.769011504703883	-0.445603051947023	0.314911140614738	-0.886202313526505	-0.35600039688741
Map1lc3b	0.0488032115094372	0.0812264698213381	0.216529540387791	0.0550349013862786	0.244573291604553	0.0317049234393947
Map1s	-0.0401048127856819	-0.0243423749535296	-0.0880241206270127	0.266482964940773	-0.00062141142067707	0.416170623451561
Map2	1.0150364654001	1.50037408187696	0.368904964232163	0.736469721948249	1.51482543291173	0.602475437241847
Map2k1	-0.471506685543407	-0.283251768540046	-0.101905653776079	0.275397020099296	-0.332700520672956	-0.208995356246604
Map2k2	-0.267441166857554	0.120466038930276	-0.143990130403235	0.258346300920492	-0.495621624628494	-0.2364595029847
Map2k3	1.80791886891927	1.92964931007449	2.07507570568632	2.55683922558392	1.4722744937461	2.23719873736515
Map2k3os	1.73214437666031	1.84004382471473	1.81603530013956	2.10181113895283	1.56386684957228	2.41891128073287
Map2k4	0.806907980624293	0.394950137147985	1.00725749483741	0.805555825119013	1.60739506072352	0.95081952349962
Map2k5	-0.0354813240242208	-0.475388362901779	-0.53461016673743	-0.517418653015364	-0.455251139461904	-0.224494731708757
Map2k6	-1.46656174931157	-2.2815017314751	-1.88760836564569	-2.56137068626708	-2.41632665313676	-2.21978833997233
Map2k7	-0.0452084586140635	0.379104206982793	0.00193573583191159	-0.301322630045493	0.402192381017537	-0.108096837093039
Map3k1	0.207500423575687	0.728892864439582	0.485608202110001	0.852129345392061	-0.379293291343998	0.0440633624949298
Map3k10	-0.0166201505063155	0.52498792484939	-0.346106419964785	0.338047563622056	0.569227341474545	0.0226685526641037
Map3k11	0.69703905044761	0.692908047913193	0.509130050377026	0.208772212376085	0.882829969246284	0.327188970286988
Map3k12	0.659461472985794	0.215598675078652	0.796963420517855	0.559827359952845	1.01994368815651	1.13248890175106
Map3k13	-0.456480840952072	0.536963365294706	0.451446225359825	0.583579422093264	-0.260277831193613	0.124114879027939
Map3k14	0.840271687486765	1.45795641273394	0.882588555449583	1.25780215348643	1.03675132962556	0.780023488338942
Map3k15	-1.10788993704965	-0.998371599966292	-0.863526957291856	-1.22904662434273	-1.26095101479817	-1.23409852128479
Map3k19	-0.123320015853907	0.275727925638199	-1.05906011245168	-0.388801522250608	0.0502104511244229	0.419579497220692
Map3k2	0.0645793712303934	-0.0400435124271503	-0.106136249715325	-0.160712016155052	0.291661812945156	0.107835582136434
Map3k3	0.0133522331351954	-0.249689244764933	-1.04147193148899	-1.30763817702685	-0.182474811030328	-0.703951462785636
Map3k4	0.229759467596993	0.409089283779727	-0.0712349860228141	0.171080700283145	-0.441118068818877	-0.331836248328344
Map3k5	-0.339155506786061	0.41857885157487	0.561833648164905	0.11952503126089	-0.253763077243995	0.121311588535825
Map3k6	3.10808704419901	4.34911996636961	3.09227035360626	3.61441710801445	1.45359643221628	2.46075100399478
Map3k7	0.387522847354576	0.131537267087915	0.273415812255825	0.586585981922082	0.347889725203622	0.432658120153458
Map3k7cl	0.213048868729523	0.881434079546181	-0.684366125269902	1.06965735161384	0.289455313673939	-0.194632481193669
Map3k8	-0.0985141145381447	-0.176110270519801	-0.340889997745878	-0.328853360472558	-0.699585301013074	-0.792538773317082
Map3k9	0.0230542285676544	0.817052610371746	-0.478044412403003	-0.0283426315662715	-0.66690285799565	-0.630690624917795
Map4	-0.348727793760382	0.0975937174130722	-0.0843168781757934	-0.360912391686735	-0.331748471368944	-0.19977322020582
Map4k1	-0.591974910454131	-0.822763297016061	-0.75387228619195	-0.822741599500913	-0.496229928832476	-1.61588549255506
Map4k2	-0.652341480835612	-0.644859729266234	-1.2197693774464	-1.17611868158376	0.213876753143912	-1.00091369118156
Map4k3	-0.0251113425805556	-0.0516949346910768	-0.413779338393813	-0.299339052593731	0.315163335034261	1.03657565863987
Map4k4	1.80344679537541	2.12479366945001	2.49627549801541	3.73143302900621	1.34361648278858	2.58556721811082
Map4k5	0.223100242571793	0.302286651209206	-1.10161194425054	0.223043209466909	0.168434379105945	0.0757042619564004
Map6	0.29363959881629	0.79044794308316	0.554215782501566	1.09951737075872	1.24983333984188	0.496536179415007
Map6d1	0.325606693885666	0.459219197057448	0.529561625477417	0.443261943163476	0.933111053378877	0.426648917268201
Map7	-0.00258592983992112	0.739371980831199	0.892479699352826	-0.585240572317004	0.307618695326574	0.785165184315203
Map7d1	0.249177520873792	0.571209061872561	0.132383398311178	0.38946394003117	0.516723027436087	0.34904465121571
Map7d2	-0.207334031649635	0.187688933155376	-0.270355965090824	0.520173446704309	0.824008340835914	0.557653704700566
Map9	0.851231660545578	0.980800965892157	-0.80408622147493	-0.0950625464972899	1.82956552877827	-0.257402438247907
Mapk1	0.356443678822634	0.212339770704482	0.117635358459221	0.24109505222171	-0.0526798983633529	0.0847117806560411
Mapk10	0.43100044335337	0.462249962031171	-0.013806788600176	0.800342204689288	0.0773302574394043	0.464464213272654
Mapk11	0.260804362275486	0.536587258766134	-0.541082379644908	0.0342248490286061	-0.718294476237612	0.905833515973285
Mapk12	1.24653104767314	1.72191117153129	0.834602484457575	1.8652335457928	1.64804968745713	1.26476311969474
Mapk13	-1.48155485722759	0.0484268228669466	0.270698019003689	0.275986493457197	-0.295529868153483	-0.610046972112941
Mapk14	-1.35116960827693	-0.88723889631106	-1.50936259808207	-2.30932869248893	-1.01325241777897	-1.37537762024963
Mapk15	0.0554908168523594	0.0861387581115001	0.0561687731834248	0.0562960735380741	0.113145391767662	0.201517191440756
Mapk1ip1	-0.772694577573144	-0.63885355681057	-0.954311959661497	-1.21846258209038	-1.02444026158178	-1.45390873859642
Mapk1ip1l	0.183112245195646	-0.0762684776541931	0.51700103179771	0.733269302167898	0.530383843696023	0.372609825064406
Mapk3	-0.53500026069642	-0.251815156216171	-0.355054251746607	-0.629271245683785	-0.0568338265671133	-0.285161117189747
Mapk4	0.17295532682057	0.0627234432452787	0.209990973092131	0.062903272788104	0.0628095844723087	0.101218132958276
Mapk6	1.16406750476971	0.918051312738145	1.0636327489536	0.898640571991062	0.968546111621239	0.660879458164128
Mapk7	0.125589260317311	0.211962553972418	0.119465867138183	0.0532979805076251	-0.324871138424607	-0.110727344762367
Mapk8	0.542535303514293	0.0940321032292397	-0.285851863739419	0.0698212578257542	0.21190721583736	-0.331141040878257
Mapk8ip1	0.472242549066298	1.0175638526482	0.901542578866187	0.835079522195971	0.289897624388833	-0.152482585956735
Mapk8ip2	0.0818365370233092	0.0819736775259748	0.185173054632023	0.0990646140159766	0.0819549716687739	0.125641607197757
Mapk8ip3	0.312829236867933	0.648543291137995	0.828721589612485	0.742251723868284	0.308419344707078	0.640981031152874
Mapk9	-0.258536033458416	-0.373439030093126	-1.13793889887572	-1.51033267516381	-0.699326535834937	-0.594957350035229
Mapkap1	-0.690273730682467	-0.767812821993209	-0.367844014604983	-0.426081422849774	-0.547502568494853	-0.644167130898115
Mapkapk2	-0.499808454632908	-0.282327627058114	0.0726763647123125	-0.112880287249997	-0.103034866826502	-0.0736991610133058
Mapkapk3	0.204898742455752	1.38050756521331	1.96592354290427	2.16870439939531	1.34519454099873	1.38963216070641
Mapkapk5	0.282421402193074	0.264298230233339	0.744122153780784	0.359667846968628	0.403881671959428	0.371072213117083
Mapkbp1	-0.59792695204352	-0.065197199194426	0.0908465812977186	-0.0464265489818626	0.469560287395964	-0.291273611940423
Mapre1	-0.0538781644414792	-0.0116392020452297	0.244396525637623	0.270200527986506	0.363238969936477	0.121132444115312
Mapre2	0.0722761626791624	0.608075764074767	0.61087286683614	0.84040796358495	0.226741930272139	0.0911375345170351
Mapre3	0.664386552264603	0.0989148082252399	-0.496196652495182	0.313321360910422	0.550578567423681	-0.56147646688546
Mapt	0.198459545991945	1.26610559578202	0.670646667159562	1.17497764761534	0.464691492594673	1.10864095016102
Marc1	-0.935929148317998	-1.08250126426909	-1.06758007270516	-1.03469275601928	-1.03938226044918	-0.773238601196119
Marc2	-0.459520611972896	-0.0921632295817356	-0.0878084165933561	-0.240192210039055	-0.585900380855644	-0.529419557762443
March1	0.377042534806711	-0.465730843620149	-1.11453729867403	-2.20366431061998	-1.05839161523301	-1.40160264356132
March10	0.0830049258424038	0.0851705454787238	0.0874924605774763	0.0903219767389468	0.0824674389194981	0.253652087774024
March11	-0.0874625076202654	-0.0871212880561646	-0.0875696428001163	-0.087230834816966	-0.0862836327579711	0.0431977876009794
March2	0.216576647805528	0.277408686220298	0.433494017936141	0.374398862601644	-0.534147836998318	0.283913899059618
March3	1.47206506907493	0.724900315322244	1.07100884030401	0.783906542070999	0.66013273318243	0.412311703510821
March4	-0.157022737491233	-0.156771058070586	-0.156153920061025	-0.156350401525193	-0.135937698772625	-0.0680369123641913
March5	-0.179133048777321	-0.418680208641271	0.369679537525707	0.338493509414983	-0.414023537893313	-0.367328723329916
March6	0.185540314671781	0.128587184725612	0.763326156260456	0.373634907531291	0.432733489998933	0.127277176891804
March7	0.417145897659266	0.649276643642376	0.799066676301979	0.560785093239026	0.729090343999556	0.666092444999368
March8	0.844968038388314	-0.540911020369956	1.47828374431821	0.88854924509977	0.709783977446093	0.677396951174741
March9	0.0191869832894898	0.249840737243998	0.366594597468818	0.105299573853476	-0.225391151296442	0.346661335662683
Marcks	2.24302635044046	1.89770299836753	2.39794473444595	2.49094100836842	1.45439012257711	1.12707780749227
Marcksl1	0.436732022887699	1.07117330406252	1.80746136320285	2.58457783567713	1.04444769630689	1.02444205879694
Marcksl1-ps4	0.365110952503492	0.0413948608188033	0.30673205031809	0.188487920919774	0.0838015433426048	0.0738536650961268
Marco	0.134728128310559	0.140745808579903	1.00715129981108	1.2881221776441	0.32242593806195	0.504466173053136
Marf1	0.257887910834207	-0.0530691363697138	-0.217968664928874	0.152293947181468	-0.316865856963845	-0.289810083254816
Mark1	1.78789636263642	1.53223207108322	1.42897883047403	2.15716106097304	1.78388661382784	1.59196047984382
Mark2	-0.601530417750999	-0.447406907651822	-0.549779064089933	-0.639152137784439	0.00701296660770378	-0.475121723463218
Mark3	0.525267361452137	0.425927518858102	0.463083534927091	0.666996345095108	0.358357554545702	0.778441800014577
Mark4	0.80554132344019	0.47242246241291	0.458843280464726	0.652264887681613	0.27979982353812	0.366064955009112
Mars	-0.212194867139735	-0.447391751046146	-0.894067649605435	-0.516073283994714	-0.923673592077957	-0.424542243351427
Mars2	0.0905393624657478	0.0847381084174234	-0.223245487856512	-0.218792909548432	-0.659262050283216	0.237117709847657
Marveld1	-0.565854274242555	0.424565825590356	-0.010481484518092	-0.0253555724816119	-0.0442257514545855	-0.143779550202788
Marveld2	0.27856577751812	0.847696271551973	-1.30557308443199	-1.24977855965928	0.966713926888769	-0.0952024411540843
Marveld3	0.190211396433711	0.365574625199283	0.531050670736155	0.853505811849888	0.296788251702281	0.425111574434595
Mas1	0.0041395827371488	-0.0953313121097775	-0.095337696016164	-0.0946871851092113	-0.0950451808767789	-0.0951288977675941
Masp1	1.4708457757429	0.702853854685959	0.334363109405151	0.841790451294314	1.57494311005624	1.15793196406051
Masp2	0.404141640567683	0.617006219630002	-0.568657785006953	0.264537725441085	0.825759491105203	0.577767871879033
Mast1	0.204195591618009	0.581194108276879	0.367340684329348	0.665071992775781	-0.00137107483589472	0.752892076605043
Mast2	-0.222140629900777	-0.146991984194545	0.0425176231122263	-0.414658252876467	0.542955492189639	-0.0710421994708622
Mast3	-0.533724690596835	-0.38040006474099	-1.40381925979706	-1.48195128717783	-1.51175265147862	-1.15047520794115
Mast4	1.56065270432201	1.47052372674517	1.77389972503021	2.69074340696631	1.7530573152454	1.3970076375352
Mastl	-0.269431591486661	-0.347719715291044	-0.46443110900654	-1.1199410890734	0.312768854283758	-0.0970665435421432
Mat1a	0.228794139556521	-0.00202248653195821	-0.00187281281054079	0.0274004144546096	0.0286079006460156	0.0230593126873296
Mat2a	0.1489259368159	0.0637654352144854	0.515718598910599	0.78406530703877	0.185191238698386	0.481546181554403
Mat2b	-0.51904426740134	-0.590255130305819	-1.51000436665299	-1.3823724734147	0.203844235936285	-0.461784511745043
Matk	-0.823459701583456	0.313286852755966	-0.616556738262102	-0.356782632359909	-0.327522697297987	-0.0356145213087814
Matn1	0.526204309672692	1.17615767667214	1.63040291688465	1.45483974044818	0.409372581479079	1.27385147100826
Matn2	1.52926742861652	0.589690849459525	0.543823815333734	1.64301722883448	1.46261613863641	0.885265656961787
Matn3	-0.176776965680977	-0.176666547127831	-0.109415548093255	-0.176447919385561	-0.176898297561176	-0.067402279289766
Matn4	0.818926353121606	1.23873666113986	0.975063066465491	1.03512038929104	1.13379082984279	1.51720180105103
Matr3	0.0781473222501331	-0.0576222134034528	0.393091270723147	0.187717947351669	0.36135934417417	0.350795928837252
Mau2	0.192851945677978	0.182562545189918	-0.374850405040889	0.0434717988139108	-0.294856178698587	-0.198785831589176
Mavs	-0.364599390221046	-0.701046468497891	-0.779725073029862	-0.886950527855582	-1.81074186683759	-1.07531088409786
Max	-0.0563092429125471	-0.347529249350024	-0.133549700578634	-0.29848575751192	0.0207047413007668	-0.12071291687164
Maz	-0.287218002781507	-0.338624392334433	-1.08940179694545	-0.834753590447878	-0.515616554204327	-0.921380405401321
Mb	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204
Mb21d1	0.936201038478571	0.46224142236846	-0.212310601200878	-0.602628487632268	-0.0580233584138949	-0.201924077146244
Mb21d2	1.71424447620562	1.59242181351394	1.37895605751989	1.03912403733221	0.612854604583434	1.16899607657059
Mbd1	0.289094625523706	0.48787655795122	0.326788797021215	0.787317958195726	0.610222086984287	0.00873276715974968
Mbd2	0.376290965014525	0.353391458883727	0.0361774468421536	0.209183999065626	0.255803811837307	-0.00862772209282246
Mbd3	-0.174061229135151	0.0396020752814228	-0.372098603472677	-0.437009720108096	-0.741799938125956	-0.0466502676699479
Mbd3l1	-0.0833689061689063	-0.0812032865325864	-0.0788813714338338	0.120364695126425	-0.083595689641575	-0.0818825697896478
Mbd3l2	0.021838014269716	0.0436670777962914	0.202358091863982	0.0222920572424232	0.0438143120714261	0.115177443182544
Mbd4	-0.434267641922629	-0.75605417499807	-1.69835124150963	-1.49876415757259	-1.40315378515563	-2.12516227086483
Mbd5	-0.735924515833241	-0.571285198765754	-0.742794757598847	-0.427669589743273	-0.306363864000723	-0.712244832722662
Mbd6	-0.112617353817824	-0.100908393423198	-0.877448164569924	-0.24637772305076	0.170677756022221	-0.585831254848597
Mbip	0.00443202693978934	0.208951678713103	0.0402044577995566	0.595619838760973	0.959467155173324	0.665042846541111
Mbl2	-0.13356902213829	-0.133225497966103	-0.132836940826826	-0.133548036772085	-0.132237701534943	0.123656685596586
Mblac1	-0.334915820197602	-0.676833209759701	-1.47441647938332	-1.34681368063403	-1.35894630942717	-1.11320861233934
Mblac2	-0.804971592547752	-1.25068118544739	-0.298246806172317	-1.23197629174382	-0.143846283923581	-0.732789187861885
Mbnl1	0.258547837792227	-0.13048166653303	0.0259185156256657	-0.57003648662526	0.137529908494464	-0.40047479062197
Mbnl2	1.12108714669499	0.74108404460225	0.53225595725797	0.57218654706468	0.853745791373071	0.796182738324538
Mbnl3	-0.108884003662232	-0.371583380939068	-0.580799697779514	-0.603265329145747	0.427915253032071	-0.873572400704828
Mboat1	0.53722674500778	0.232031887198389	-0.597417872512063	0.825631524851542	0.17914076848145	0.534903504495553
Mboat2	0.18993696659355	0.011011336519105	-0.464150992487665	0.179281825341985	-0.266897762225001	-0.413968827946615
Mboat4	-0.0985783547375267	-0.0986479040003007	-0.0982413294402763	-0.0984019806308183	-0.0371963904779054	-0.0985910928610451
Mboat7	-0.171567645081853	0.473603850498909	0.20788299094293	0.215744025962588	-0.407512777509004	0.0962241590493985
Mbp	0.298796433364608	0.808583670863811	0.235525749625027	0.833151886312765	-0.10565664351299	-0.168251122843466
Mbtd1	-0.0875715988724504	-0.441826644904413	-0.27112015617399	0.117012105435	0.2604234627247	-0.208655962800163
Mbtps1	0.188152598094956	-0.285903657990679	-0.336404359571009	-0.189925069687058	0.261235673783895	-0.250150319132291
Mbtps2	-0.185814338965753	-0.765792295963755	-0.922702644114828	-0.400640953408377	-0.320007629965622	-0.189434037377027
Mc1r	-0.318269280833397	-0.559697040688333	-0.0608680954191449	0.307103603268743	-0.155418081248862	1.19571904918388
Mc2r	-0.0176796021643139	-0.015513982527994	-0.0131920674292414	-0.0132314400386056	-0.0128568215061637	0.220905579382581
Mc3r	0.0628589049205853	0.0650245245569052	0.0673464396556578	0.0701759558171282	0.0676816855787354	0.320594218857949
Mc4r	0.0507553430731021	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.248717537398672
Mc5r	0.911830329495348	0.674087130414655	0.794519960405836	0.912803562555691	0.534295940393873	0.625876766112286
Mcam	2.47231622751349	2.1720342289085	2.41282458430622	2.80722212569043	2.43119944162844	1.48839063679038
Mcat	-0.00479606032701331	-0.0567418292729296	-0.505336088665126	-0.512864392481611	0.621901391102189	0.62751503944461
Mcc	0.770747312741045	0.986616591398598	0.6835434443764	0.753675128105892	1.45177027809035	1.31064614709267
Mccc1	-0.494798622901675	-0.77482442069985	-0.400792838009177	-0.92758687144693	0.373517413263194	-0.292509770454571
Mccc1os	-0.45279549015442	-0.632177954231397	-0.209334786844716	-0.0814303999097539	0.709380029077659	0.113992258969277
Mccc2	-0.458127701242116	0.0288514616598855	-0.559341971689172	-0.0445213353580256	-0.0702329226130092	-1.00654723078388
Mcee	-0.56317717186269	-0.636247782621698	-0.22665010852333	-1.03879846216384	-0.826136401836051	-0.282736135542303
Mcemp1	-0.297334782050649	1.30663188543741	0.822017151192752	1.413329725018	0.717910003705093	-0.20307103798967
Mcf2	-0.140844977964115	-0.140937334785567	-0.138655633393595	-0.140253649214481	-0.138368511371262	-0.0733437554783295
Mcf2l	1.35623793115558	2.25922796355564	2.16057044975548	1.37363192507596	2.66066230771635	2.4655969963124
Mcfd2	-0.107772940205171	-0.0656420606433667	-0.50441567325876	0.12097099834257	-0.215908362214928	0.156133433843867
Mchr1	-0.0707166310026719	-0.071238140884483	-0.0703513603502202	0.163537090452951	-0.0700451873751795	-0.0705117572249365
Mcidas	0.0787476889894057	0.0788992975600212	0.36080087471805	0.0794710124591578	0.0791295610492879	0.173906152779688
Mcl1	0.299251760977713	0.515249716381817	0.487181433190912	0.443714238177842	0.112067119359055	-0.181276134656106
Mcm10	-0.847281753160497	-1.24342723337668	-1.89900507135069	-1.88263164900912	-2.11405170447222	-1.39521838744892
Mcm2	-0.653760776734476	-0.932219128118731	-1.7124743772082	-1.36788789055225	-1.40800547183869	-0.850949473757624
Mcm3	-0.290275720167418	-0.590239914605793	-1.18906994242826	-0.568721103055555	-0.648719370025575	-1.11003510772334
Mcm3ap	0.0467926106204201	0.0138963603849612	-0.337101683051239	-0.526538788811709	0.25828599425241	-0.101115195393153
Mcm4	-0.0575542180102249	-0.184836922560617	-0.867849522426346	-1.204935589236	0.283202554380705	-0.368054693884312
Mcm5	-0.388392765722351	-0.98430127732718	-1.0196313474493	-1.49120146183295	-1.74292704646457	-1.28716573431995
Mcm6	-0.328957400138932	-0.396346505417947	-1.3289031879728	-1.57191253207563	-1.04710327317599	-0.888032768659279
Mcm7	-0.72131554701466	-0.608824079107059	-1.52686901319829	-1.14515611420502	-0.670934389733276	-1.01825092701114
Mcm8	-0.707088899037712	-1.12814880587158	-1.58722207086299	-1.3605057009124	-0.776932242580685	-1.09876927225683
Mcm9	0.265174857770009	0.0134468182505186	-0.273242023620129	0.248604783321419	0.0726043247189094	0.211862781678859
Mcmbp	-0.0615676624377134	-0.156078341622696	-0.784693881041095	-0.666733963653227	0.151920877928508	-0.167308395850833
Mcmdc2	0.284336492812966	0.532931285437768	-0.145538978313949	0.61698641656831	-0.0773926320995023	0.808035089893472
Mcoln1	-0.201978300482768	-0.0967400116198991	-0.603768345324269	-0.661192202228842	-0.473329624032048	-0.26262457444487
Mcoln2	0.730032169378727	2.19564842591032	2.77291643063347	3.19615883504602	2.33760254772289	3.31617891996197
Mcoln3	-0.129224156256469	-0.0697532756506738	-0.128541605191983	-0.0550935444274892	-0.0952793737863754	-0.0761052530582865
Mcph1	-0.886757691147791	0.112047433743983	-1.21149465290994	-1.02320486403244	-1.08459598100888	-0.35091957445418
Mcpt-ps1	0.0930249198839728	0.0931293824642742	0.0932085386453715	0.0932553134875183	0.115201774005965	0.13840536428692
Mcpt1	0.100169899028999	0.119538978474781	0.100259422213302	0.100252840643246	0.100338965192973	0.162973274353085
Mcpt2	0.0815057521402241	0.0815344612342785	0.0857803933622593	0.0815742522734588	0.115125372932706	0.0815295720513323
Mcpt4	0.102742388429075	0.103594984708592	0.104038482646587	0.104593189507836	0.104083798939046	0.101772902595656
Mcpt8	-0.125744104581875	-0.125670731690653	-0.125583837865115	-0.125854816392416	-0.125762997461707	-0.125713706544905
Mcpt9	-0.140713886146439	-0.141417155280954	-0.136226351411367	-0.136265724020731	-0.135891105488289	-0.139227549767181
Mcrs1	0.10429731630256	-0.356126573901271	-0.623360389271475	0.29725609295513	0.229952691824566	0.385172370174584
Mctp1	0.273452494580591	-0.37108301861234	-0.166865952405062	-0.201349411575109	0.188751344586108	0.225951748377418
Mctp2	-0.00300493566884531	0.482930010318159	0.547117367615737	-0.488574944535123	-1.01140856372885	-0.454105456804572
Mcts1	0.0659190414713538	0.0947585404426068	-0.178564830815085	-0.492638166103512	0.135257835045774	-0.076355992543421
Mcts2	1.08604991010806	0.710972907191963	1.53738087147172	0.841114226951037	0.692926418622421	0.427470723910271
Mcu	0.356058476207856	-0.658134328717695	-0.222495793433452	-0.600614454672306	-0.132234411259327	0.0295166241199542
Mcur1	0.224695891549316	0.248774472537252	0.785860240558273	0.611829108631544	0.231198858224267	0.317706094958732
Mdc1	-0.94235209564062	-0.717582020576644	-1.47413670052364	-1.03923948800869	-0.105686030353013	-0.712932906339801
Mdfi	-0.0442632190928214	0.00978417077438184	-0.0441926384014052	-0.0442296551914177	-0.0349140537061674	0.0520413522188359
Mdfic	0.172988073930724	0.290825367862492	0.180197050397868	1.05453927716371	1.23083211042672	1.25951739377932
Mdga1	-0.872178866004326	-0.0362330200705926	0.721373361990151	-0.293822742668741	-0.234455926704832	-0.244272823189745
Mdga2	0.11039698538214	0.0853235483824085	0.127725364774035	0.0536554020029778	0.0529845616257918	0.0850849637813981
Mdh1	-0.186193997449893	-0.201265836982303	-0.769340829046246	-0.729385430343342	-0.0276944552192051	-0.423216344944678
Mdh1b	0.106671559680675	0.107006801223255	0.107392369355262	0.10788457226851	0.107434066700838	0.612695171877047
Mdh2	-1.69356457172688	-1.27731855969466	-2.42204222533842	-2.1041123533346	-0.90372513114746	-1.20070096607443
Mdk	-0.0169168941354391	0.600830635925859	1.2343924704868	0.139526415341317	0.768954767268054	0.302680665926658
Mdm1	-0.6517096554555	-0.655241418521797	-1.50322806784706	-1.05742913579548	-0.787700455127481	-0.342731918410497
Mdm2	0.187922294191591	0.214861646454854	0.977592509199007	0.418803006315149	0.628081713591697	0.828995090063522
Mdm4	-0.0715626209450934	-0.250612611318825	0.142197958569654	-0.0936642624710909	-0.211401274704611	-0.268482211426561
Mdn1	0.488312309552604	0.837341341565076	0.526996347986364	0.872916245310151	0.529587177277297	1.07463105830545
Mdp1	-0.163232092727168	-0.258474712150828	-0.814062721570818	-1.21377800207169	-0.903902665635947	-0.712130754238152
Me1	1.56196877490003	0.867244446118511	1.36004067021851	1.28099046583071	0.290589618462268	0.910032572076691
Me2	0.151065707908573	0.0631749244753015	0.254364717908117	-0.253565113793745	0.103051962365477	0.213118462324001
Me3	0.58623192585499	0.393446655444707	0.207657430124842	0.202419101639216	0.195766488908427	0.322735506785371
Mea1	-0.359908029382979	0.352720062808216	-0.231725545188972	0.00794545547855728	-0.356490453008112	-0.0284452987895006
Meaf6	0.0319242260627795	-0.0894253796523514	0.236178727275947	-0.10932282767178	0.437473478694166	0.0472913385250366
Mecom	1.42271830704796	1.94057546238912	0.816948982129562	1.55614138833634	1.0564895043332	1.41005657025737
Mecp2	0.359127065527766	0.653397349061696	0.763942875562274	0.96702310853167	0.495330532415344	0.663772398826414
Mecr	-0.208937023362131	-0.621113418698901	0.0181949622705956	-0.081191443912839	-0.978460032431373	-0.360639960347213
Med1	0.207550608995224	0.210499585826534	0.173177985726549	0.494791048003837	0.780711448366548	0.346540687866339
Med10	-0.095431547077572	-0.121519856956064	0.938253814045183	-0.25338529355305	0.0603699524778379	0.170519725343365
Med11	-0.242267926797504	0.411298486360741	-0.426126553097076	0.28079456237101	-0.241806608240136	-0.425713930784951
Med12	-0.433637056287733	0.0113741031464331	-0.126927182041124	0.202852750672705	0.136630471300009	-0.184433551869146
Med12l	-0.17885051813357	-0.697209179063548	-0.791374774597361	0.178889164627176	-1.16940926121703	-1.33297767515687
Med13	0.500568625978047	0.462271989060333	0.979047186896433	1.10444264041593	0.722881704671164	0.660988022388435
Med13l	-0.390769442308933	0.0672418010193311	-0.0120866631942352	0.285876521747828	0.171959691207415	0.325590806963097
Med14	0.518153350566708	0.250814829105086	0.378548309397729	0.0215607190522384	0.666863528204079	0.369182957671999
Med15	0.285465056459983	0.212553729245821	0.0173199104563061	0.210738857802587	-0.38950978709851	0.10130417134064
Med16	0.229515439135706	-0.125077091559907	-0.0488976826132461	0.225254059191376	-0.0173567256688211	-0.468634822323332
Med17	0.30590404298731	0.202560423073104	0.325561325506941	0.272434161226906	0.026341725798902	0.0130427392270786
Med18	0.395241907441712	0.206753176965904	0.298306956994235	0.201864449691234	0.348639279680694	0.794183788432575
Med19	0.931002771754068	0.459318378944314	0.561873615569305	0.896096016755462	0.662956893280717	0.423914660567538
Med20	-0.237670382238319	0.245284115157675	0.746658768957121	0.651795304802013	0.101924622299499	-0.045474582927743
Med21	-0.174451306545352	-0.819130687563971	0.0793052094102228	-0.131559012226293	0.341834493401877	-0.0197524906218141
Med22	0.151558262041561	0.221132441175036	-0.224761731548558	0.804580782574771	0.331764704731624	0.0945169562835561
Med23	0.143891514582077	0.13147375800657	-0.200130017038218	-0.00764853555614545	0.370293746095593	0.0738048589073161
Med24	-0.321241950623359	-0.236382855157918	-0.381390387981043	-1.02620844977292	-0.30187574367145	0.00895477083447809
Med25	-0.0623845621126672	-0.338211975485982	-0.445914681067323	-0.43929502411353	-0.248188017249372	-0.643457132122066
Med26	0.937768633845813	0.514772807117893	1.53567260638587	1.04620159938169	0.96930356343221	0.409870636423192
Med27	-0.657158090476485	-0.79689809241767	-1.23143706890909	-0.665540774800657	-0.188064312899089	-0.646783655770088
Med28	-0.0507400334584538	-0.258683058009609	0.426070440019149	0.145768418992693	0.14253113737247	-0.0488025143666829
Med29	-0.855029362512477	0.144410873144006	-0.684673067213494	-0.857330342718401	-0.258918951638392	-0.375905502635883
Med30	-0.414842576749907	-0.781085185049696	-0.619192335227921	-0.887931220118173	-0.231464599629844	-1.50302057608813
Med31	-1.18539130866688	-0.66002221097788	-0.526715760389258	-1.1639186514977	-0.419040244762926	-0.754943634958873
