	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Omg	-0.0579159080963	0.322883942688	0.353689683938	0.192970358348	-0.0590032331535	0.595545891641	0.360307954756	-0.0989011774891	0.19725419255	-0.564996379871	2.78389986364	0.102348246888
Omp	1.11907923765	1.0728636166	1.05061340241	1.10939784886	1.66504188451	1.63451685161	-0.00137519707808	-0.244039489118	0.444310139856	0.000515164683728	1.18164229236	0.0944184841938
Omt2a	-0.136755868622	-0.135698080254	-0.131711893541	-0.140743589915	-0.133575803075	-0.134017138006	0.0655372905505	0.00231502751489	0.00110296705759	0.00040963920353	1.5066657097	0.000167240943675
Omt2b	0.0892306566356	0.0948433174288	0.0988295041417	0.0955355853094	0.0969655946078	0.090310631917	-0.00413029324477	1.31704445943	0.00446199769441	0.00166318836567	0.0104160441259	0.000706961549988
Onecut1	0.0883866766147	0.101490042288	0.0885569626449	0.102275581895	0.338853045129	0.088263383012	0.0265264099321	0.000946050477906	0.148049558197	0.000165590710182	0.970236429401	-0.476999117744
Onecut2	-0.262708426074	-0.456219234964	-0.538623315949	-0.0501828436137	0.259348289898	0.352356233666	0.533736243048	0.0437829374302	0.700614550158	-0.027414578121	1.60723991784	-0.228537318837
Onecut3	0.192439948183	0.192481763179	0.192479292567	0.423374734888	0.359018479946	0.318391566014	0.0776383205841	0.00164316263436	0.00833519352672	0.000288692357681	1.66393557266	-0.0597841004574
Ooep	-0.00415571790614	-0.00395664017106	-0.00218852481397	-0.00382548697561	-0.00455804969532	-0.00506427055042	-0.00555621601835	0.515546104061	0.00634360407798	0.00237083870532	0.598555219094	0.00104301493198
Oog2	0	0	0	0	0	0	0.569372247043	0.00763250594255	0.0038096809177	0.00141895124074	0.803151666664	0.000597683037969
Oog3	-0.195341429433	-0.194283641065	-0.190297454352	-0.201554166474	-0.192161363886	-0.192602698817	-0.061102618087	0.00177493930536	-0.704731630792	0.0003127103335	0.824085120205	0.000127332042749
Oog4	0.0916553178253	0.24770550939	0.0699438871211	0.0696474013725	0.0698107108599	0.301006172977	-0.0016843783156	-0.312167897597	0.277168283464	-0.0886311153175	0.852239306842	0.000262443390283
Oosp1	1.9732858015	0.727575448435	1.30636717523	0.795582458369	-0.0681858831947	2.15824634532	-0.00187094612451	0.00396932862803	0.116465608659	0.000712206816877	0.917778938803	-0.13448021831
Oosp2	-0.223426988109	-0.223261929776	-0.222678986897	-0.0838976123591	-0.222976528425	-0.223264217666	-0.00359383470782	0.00766250170602	0.00382583923493	-0.372737406424	0.805932204298	0.195249625849
Oosp3	0	0	0	0	0	0	-0.292807995768	0.0046458339248	0.137231376675	0.127357205076	0.943466314601	0.000346615862666
Opa1	0.286112900951	-0.0660355538583	-0.102820764689	0.109200552939	0.0981544198233	-0.0836024365708	0.0704635461396	-0.0166331280028	0.180986183455	-0.103089791523	0.479159254237	0.239402787104
Opa3	0.112413035544	-0.644075077712	-0.21299760267	0.186203694174	0.0904498000384	0.368045935337	-0.607403046167	0.885239680917	-0.467028417857	0.407215106163	0.222914833984	0.00464804058363
Opalin	0	0	0	0	0	0	-0.00471615658311	0.0101023628688	0.00519082007932	0.0019366443826	1.24650042944	0.000832664965072
Opcml	1.30658715045	1.32053164397	1.30139400799	1.22755484476	1.16654364709	1.32666466994	0.247169959824	0.00303066684411	0.407070877882	0.000536184275727	0.179435549211	0.000218884853571
Ophn1	-0.875949357541	-1.8323776264	0.716338890273	-0.236839286436	0.186468352211	0.141575056307	0.0460963287097	-0.0660844153921	0.0401503158555	0.000461963466864	-0.649141800556	-0.292552452267
Oplah	-0.965017587245	-1.0735086566	-1.00242927271	-0.255448722041	-0.235553253331	-0.277102328911	-0.167555240304	-0.225902277392	-1.4095653652	-0.483306461952	1.1655184983	-0.374463415485
Opn1mw	0.0917876539397	0.0921072094731	0.0932089634746	0.092324377805	0.0926637811897	0.0895031713686	0.352019921231	0.001676609111	0.000794956658518	0.000295155114132	1.20226708783	0.0381177410519
Opn1sw	-0.755189656881	0.155888207282	0.666221248676	-0.372321904081	0.558348122693	-1.02161363836	0.127322631633	-0.437220827199	-0.136390910981	-0.81358650949	-1.92692354798	-0.0445396374314
Opn3	-0.0149458793189	-0.905216390329	-0.230488603068	-0.42616226886	-1.35387132327	0.318097123914	1.27034861584	-0.67445553303	0.708292285542	0.191435181252	1.73209437202	0.180349252102
Opn4	0.182536302777	0.117673248643	0.118004536312	0.117736860783	0.117508678227	0.117111384877	-0.000718053732923	0.00151950861025	0.084730565881	0.000267166895484	1.33369359765	-0.179814387217
Opn5	0	0	0	0	0	0	-0.000687370802073	0.00145448924427	0.533804627585	0.000255604781618	1.06641755766	0.000103920174827
Oprd1	1.22382044157	1.22805267467	0.757424602006	0.742550150882	1.2757336922	1.0163997322	-0.0158131889389	0.0560330261969	0.000864635044683	0.179813132804	1.5379870064	0.000130549420721
Oprk1	0.0518846672794	0.0557711489659	0.0597573356789	0.0564634168466	0.0578934261449	0.0546233978952	-0.00172931420735	0.00366760144458	0.712260839607	0.187108936977	0.632541961426	0.000269832077545
Oprl1	-0.333160746568	-0.332333978169	-0.269208635099	-0.332473784412	-0.332582216425	-0.332153690789	-0.000736767260369	0.00155916828301	0.000738627221042	-0.037818138597	1.55834772163	0.000111546047615
Oprm1	-0.555833327799	0.348140848292	0.418135440977	0.514164732981	0.564302979458	0.433341541012	0.836043482789	-0.156257344036	1.37614390222	0.00770545935775	0.505321203201	0.434490248346
Optc	0.0708263343136	0.0708274331695	0.147525949154	0.0708356453415	0.0707580439387	0.0708459660279	-0.000988059771761	0.00209204912281	0.000995040055773	0.000369515837937	1.58021067589	0.000150694371532
Optn	-0.349679955483	0.0793217917481	0.387172452555	-0.123958692509	0.604756130539	-0.114931345183	0.585926510156	0.756941730655	0.162672232732	-0.0237946329364	0.217834598848	-0.00409227662804
Orai1	0.214601272647	-0.038702339223	0.317708615822	0.00724856167714	0.298397766745	0.0931539076406	0.382759811636	0.0329278522516	0.0168995287189	0.138533404955	-1.41212836596	0.143369980095
Orai2	-0.335094912259	0.659314467772	0.140169486456	-0.0355542267897	0.518267641609	0.140244903022	-0.013606038952	0.530986340927	-0.215390174698	0.00250173391762	0.195270403577	0.0645279905051
Orai3	-0.23496643991	-0.384911304324	-0.972031456455	-0.471124908954	-0.195115784132	-0.73646207147	-0.152600969763	2.18005531989	-0.214048744834	-0.0986778762199	-1.82511701877	-0.206879460137
Oraov1	-0.153829920425	-0.231394163251	0.140167513177	-0.122455840408	0.487811228097	-0.140450127489	0.307156581846	-2.50019420096	0.287965278393	-0.0811473947351	-0.0115875071131	-0.148350974685
Orc1	-0.233382661854	-0.607739231012	0.556811812046	0.0116581186145	0.09608322131	0.175930032203	-1.00080707366	1.16827316791	-0.141937441335	-0.467349783452	1.96312229706	0.585033953452
Orc2	0.208840352721	-0.205928572541	0.262847462814	0.0573202075777	0.395952813214	0.483172431671	-0.264481309315	-0.118272938178	-0.396567690267	-0.140240676534	-1.35695002167	-0.00918473462245
Orc3	0.432287983005	0.295782309478	0.818923303349	0.521535485509	0.538330124132	0.805291539218	-0.025714994029	0.478095003166	0.145081456774	0.0415895405569	-0.740593882043	-0.0298119011443
Orc4	0.919645702922	0.727338670598	0.618591064382	0.550703118021	0.487817309782	0.704729979179	-0.726954055061	-0.0567969566371	0.39205975237	0.35840815748	-0.0940276619215	0.102069772443
Orc5	-0.547171348152	-0.423048481086	-0.274707606846	-0.126130681485	-0.511921873945	-0.585245077398	0.922104067967	-0.157331676947	-0.0957669743317	0.95599576755	-1.24388207546	0.570709755214
Orc6	-0.146628816357	0.0415788551828	-0.724443281722	-0.138078390507	-0.359582868922	-0.266500152956	-0.0478546648623	-0.204056112855	-0.0213646370136	0.0524329408175	3.15069607711	-0.428980731741
Orm1	-0.126840276346	0.0317376147863	0.78164362651	0.416162098765	0.473337446479	0.649964441799	1.25191721492	-2.27541168933	1.66839895174	0.650644429718	-0.665523620484	0.0528899741344
Orm2	-0.696774908889	0.459616903816	0.490568597441	0.249377098242	0.682634995988	0.295945401649	0.834868263242	0.146298716863	0.833208109868	0.753071915499	-0.63027877055	-0.385332240267
Orm3	1.00482875766	0.267091840696	0.999454312497	0.933902709475	-1.29228045769	0.261426310719	0.881893269541	1.17634322665	0.944638588828	-0.570622161271	1.18761829238	-0.111723777034
Ormdl1	-0.538543820426	-0.302026694614	-0.859813205743	-0.0505839916203	-1.15955618587	0.119339183188	-0.559373281286	-2.46984393232	-1.22912959127	-0.0696739255758	1.31214160403	-0.337415870052
Ormdl2	-0.116742589479	-0.217993453714	-0.114936059483	0.00511986505731	0.0592311046414	-0.017368825644	-0.0971002738422	-2.44323396063	-0.20069864828	0.0373037243088	1.07732560941	-0.267422781833
Ormdl3	-0.228731611674	0.292462285485	-1.5975778908	-0.250536722826	0.316421618903	-0.200468260495	-0.386185537298	0.635688801607	-0.617320719153	-0.164249489396	-0.774802145055	-0.123926770513
Os9	0.213711022083	0.271877815426	-0.00870781047505	0.274276571156	0.489219973642	0.117535390338	0.202321989036	0.492511569267	0.124036045406	0.148385697334	-1.21027445506	0.436533339476
Osbp	-0.331961455968	-0.326026825597	-0.857782111478	-0.328837323366	0.216528310257	-0.0905537567541	-0.273126121728	1.06888310436	-0.27811228658	0.055744353219	-0.353035889558	-0.0665875110625
Osbp2	0.155867259373	0.343588470401	0.153156576255	0.136926615693	0.178010908252	0.137139912316	-0.000628926607998	-0.151108548951	0.202107590654	0.21609161863	1.04488103108	9.49137513713e-05
Osbpl10	-0.732265104124	-0.0541077925014	-0.304129709922	0.0533201335176	-1.00365128589	-0.457155895636	-0.113261732126	-0.584938410773	0.712647405191	-0.237003630501	1.97854415541	0.141478558018
Osbpl11	-0.00555196548911	-0.06633283525	0.148562240128	-0.12161184432	0.111452018056	-0.359286518238	-0.127480438931	0.353817586425	0.276322708417	0.49745541946	-0.549687865232	0.156951643911
Osbpl1a	0.703769413785	0.626529391287	-0.334692907021	-0.00407914622622	-0.412317237363	0.695734262884	-0.372018663544	-0.895269879041	0.651310599577	1.02258468459	2.28619117977	-0.282628027744
Osbpl2	-0.258230706522	-0.0492999957764	-0.417188475373	-0.45762469611	-0.20570257659	-0.590184237006	-0.203495042571	0.472029706431	0.120932241588	0.347064239987	2.48103414092	0.0350621329646
Osbpl3	-0.135011433161	-0.195109801669	-0.0938102831686	-0.0156617675168	-0.0385355775823	0.0914161562472	0.289804061781	0.0785813602806	0.47575741827	0.17642859896	0.722024894318	0.0124349390594
Osbpl5	0.82964651754	0.599084506445	1.21423466289	0.557892644452	0.667494439519	1.10470205694	0.902291603651	-0.6684138454	-1.52192572768	0.0851559203496	2.31691398072	0.25078474968
Osbpl6	-0.0230002416331	0.390522473208	0.143526482941	-0.196388670516	-0.272117737775	0.362731943682	0.319716669046	-0.680151956732	0.613782050325	-0.67642366841	2.00318890873	-0.274669601913
Osbpl7	-0.568802387325	-0.802444622023	0.122084899068	-0.447893720012	-0.00939940325172	-0.364081647814	0.00512497787969	-0.494771034453	0.900049787863	-0.370929531532	2.73701781461	0.159928305607
Osbpl8	0.489454512156	0.562298239252	0.479663524085	0.490027743616	0.782682699095	0.716241561996	0.341093324422	0.660263895936	-0.0349182982947	0.0678841211927	0.0693847391333	-0.0132716364199
Osbpl9	0.1697281345	0.0420614128966	0.197619346648	-0.0946341423094	0.301548902402	0.31145527624	0.107556156283	-0.185134532252	0.0516302284734	0.250877693769	0.297984828041	0.335280160492
Oscar	0.0429035614106	0.0786923913491	0.0451148696308	0.0421924873112	0.0457138230645	0.0484305707454	0.10490207426	-0.0312210962628	-0.304015143589	0.0172479859356	1.59853361033	5.83509152715e-05
Oscp1	0.225386905072	0.0283113538683	-0.448130484034	0.707819171926	-0.250565506554	-0.236356078451	0.13597370104	2.47254756075	0.531383079206	0.839223778218	0.605961934947	0.124196868895
Oser1	-0.0905480809238	0.0936143966917	0.26640571165	-0.0802129991322	0.0719325679733	0.124958385505	0.500160381053	0.160904038187	0.0228622941145	0.130148882702	-0.230297108836	-0.0424401534072
Osgep	-0.258690636511	-0.239602655343	-0.0329466122851	-0.241102187177	-0.114811957659	-0.383352971998	-0.300274714172	-1.33368034742	0.244989613698	-0.31844265846	-0.755418654289	-0.136044733417
Osgepl1	-0.460817003327	0.0527713484059	0.354934615813	0.0621685825815	-0.164863075914	-0.301814226892	-0.992281827298	-2.29043579948	-0.394206374329	-0.376107594768	0.330508155936	-0.331052057644
Osgin1	0.200856292289	-0.615399798948	-0.992713880204	0.0477388325954	-0.563740481618	-0.552408962021	0.961175692841	-1.00905779373	0.954950692841	0.412859051517	-0.014437218998	0.406958431958
Osgin2	0.606426846832	0.208006250335	0.985747011789	0.709935954602	0.506127408309	0.593373508913	-0.15359588666	0.343248586347	-0.30834179502	-0.187770912544	-0.650617383995	-0.196628324505
Osm	0.0428369556677	-1.70803577475	-0.27031345308	-0.783864170267	-0.260981844907	-0.272557985742	-0.688387193132	-1.41127060048	-0.467706125456	-0.123525725103	1.91942814052	-0.295319562223
Osmr	0.669582478531	0.559283217785	1.01892072744	0.390082847468	0.553654419132	1.39110186392	0.0363332346405	-0.370386186475	0.73940935633	0.0113346406584	0.950281694596	-0.93223407927
Osr1	1.06037604024	1.09916413414	1.08373474176	1.05337786146	1.61215698447	1.29449379219	0.0375934931229	0.0017215117678	0.0388580910965	0.00030232967924	0.827771767207	-0.38790396289
Osr2	-0.826324394953	-1.09869743671	-0.636739473652	-0.879352930458	-1.45449590301	-1.56384218733	-0.732672121487	-0.137929876747	0.99453951211	0.222380108261	-0.37676993867	0.0835238745433
Ost4	0.207332619362	0.292703533174	0.188248962894	0.299309768888	0.313815327503	0.113576011236	0.151287395255	1.30829007415	-0.242699790147	-0.00417092049652	-0.63245401689	0.325939549059
Ostc	0.211349652882	-0.0447923991726	0.30123972889	0.216453277249	-0.359141326073	0.179749806002	-0.0803273461147	-2.40861736662	-0.699276364835	0.0761251905233	0.617389248517	0.170102308667
Ostf1	0.0547913153107	0.0568976792753	0.121071133003	0.132412994963	-0.147045722364	0.0808039312105	0.308424898149	0.662560058024	0.475758377821	-0.139737313339	-0.633489143379	-0.0923985906238
Ostm1	0.307697967859	0.0493211450203	-0.126210412475	-0.107873930763	-0.167737700691	0.0788595106178	-0.538777979589	-1.81887750598	0.213443878812	-0.152551298617	-0.461703679088	0.159575043875
Ostn	-0.164757638973	-0.0594419782211	-0.16386590954	-0.11024491847	-0.16404992284	-0.16424907161	-0.00251189605422	0.0053379338728	0.00260688584507	0.000969679642526	1.47025666472	0.000402401646114
Otc	-1.45362531986	-0.676628136026	-1.62618815878	-1.65561375627	-1.64722070466	-0.903412822644	-0.00102957052486	0.00218013256563	0.00103762888853	0.000385347764345	1.5774872088	0.000157218845184
Otoa	-0.10554135596	-0.104829835362	-0.103255167421	-0.105494986598	-0.106440972761	-0.107107642025	0.569220230499	-0.0454627929746	0.11578790784	0.313737713273	2.32437667436	0.0859016126762
Otof	0.135382043571	0.136879006194	0.0375251003197	0.148598240889	0.819769438476	0.0691990755314	0.0317965617733	-0.0540214317906	0.203907785649	-0.251172477831	2.45983483935	0.00109966812245
Otog	0.0128029268872	0.012917229897	0.0133230419372	0.0126150469216	0.385743788236	0.0129654185254	0.0688158547153	0.000681713513296	0.243215452911	0.00955650330472	1.2388236633	-0.25176587255
Otogl	0.612803694547	0.614536273569	0.611770660729	0.608623075774	0.684996417675	0.61404645515	0.552403606335	0.0524536388879	0.0401954523822	-0.0648801676007	2.22324548338	-0.107328402999
Otol1	0.054713360598	0.0557711489659	0.0597573356789	0.0564634168466	0.0578934261449	0.0517947045766	0.199900147431	0.00209935814043	0.0452175671991	-0.651323685144	1.0672081228	0.190418263583
Otop1	0.0506256465482	0.0505384139137	0.0514258481332	0.050597900356	0.0508334600559	0.0497861028714	0.0807659534836	0.861386326022	0.000690464632872	0.000256332573622	0.658073013207	0.000104217883416
Otop2	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0344277801189	0.0160229058817	0.000721939407079	0.0631181758099	0.000126016799	-0.971658540019	0.0254320620238
Otop3	-0.0634083576643	-0.0645086084214	-0.058626368523	-0.0650154330286	-0.060562082108	-0.0609863782167	-0.100576909666	0.00151754230828	0.0438402982871	0.000266817080642	1.45470509712	0.000108510990664
Otor	0.0984256980437	0.126283886227	0.0987847030798	0.0985582069948	0.286392195444	0.0980882416056	-0.000166590635011	1.49793980649	-0.0078521449944	6.13605392681e-05	0.000477055457281	-0.12558951792
Otos	-0.188287737453	0.258152184137	-0.373431999092	0.0260760228064	-0.467201102029	-0.232003015655	0.147077631469	0.00241972606118	0.00114905390282	0.190223432734	1.34767086032	-0.0781357812827
Otp	0	0	0	0	0	0	0.0528804034334	0.618166333646	0.0358404527578	0.00011318028036	0.952337400874	4.5840069262e-05
Otub1	0.109779244077	0.0136418118572	-0.275527179898	-0.183294567816	0.477917296497	-0.528382384156	0.125983542913	1.20871794355	0.246984926315	-0.245548373772	1.94291237175	0.118613431757
Otub2	-0.333266156438	0.0380033030485	0.0956841416688	0.274273496559	-0.276006990944	-0.573387770271	-1.63956109925	0.323797910523	1.36745888632	0.270727835271	0.116729276167	-0.207134969736
Otud1	0.273330208481	0.233051028554	0.776515199132	0.363794934999	0.353074692688	0.445946704638	-0.000334589261123	-0.351538625442	0.389999594266	-0.605265710843	0.165047803414	0.339229970822
Otud3	-0.155624709295	-0.578453118256	-1.51214284648	-1.47736691297	-0.593093709179	-0.848518763229	-0.369033093731	-2.60947826015	-0.181625395296	0.687769713145	0.325161632774	0.111226326561
Otud4	0.272514110986	0.395116507929	0.13203038618	0.139746203919	0.0935680391442	0.456997011802	-0.394837334093	-0.803591654201	-0.241821296137	-0.0237278748667	0.513708887405	0.0175525301055
Otud5	-0.0856666379931	-0.0101639994608	-0.134731186562	-0.0830089411084	-0.239196929417	-0.24599143384	0.235331705829	0.382983759857	0.0573019447562	0.208997107221	-0.880529468175	0.134361938043
Otud6a	0.0316890495031	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0372564734376	-0.00576559015188	0.0124454072077	0.00667417428802	0.00249593753607	0.643267606936	-0.402638228451
Otud6b	0.351102284148	-0.117365583831	0.206667564287	-0.0989757586438	0.579209721855	0.0413081490493	0.221404741464	-1.81537092079	0.0670424929964	0.017514256442	0.268766817975	0.0213152051412
Otud7a	-0.193638277463	-0.192580489095	-0.188594302382	-0.199786330649	-0.190458211916	-0.190899546847	0.611474684342	0.00170801494695	0.542692727994	0.456714073208	0.618238466231	0.000121669962335
Otud7b	0.814888658422	1.09458078683	0.787775978131	0.64819448441	1.23417886003	1.23216580215	0.215963668815	-0.197671244495	-0.0666603523899	0.420609327856	-0.768837887132	0.123334970467
Otulin	-0.443424972913	-0.183894512527	0.731119753273	0.12162387976	0.07196074752	0.259160873549	0.871719596236	-0.729652436376	-0.143041671421	0.0793419504548	-0.473173321295	-0.0231820297153
Otx1	0.242295375385	0.113682477145	0.113399346713	0.113564496967	0.113933960368	0.113411358919	0.016257977968	0.000580291629081	0.0483308417058	0.00010128663602	-0.745333469856	4.10120903723e-05
Otx2	-0.0792419658432	-0.0781875407228	-0.0741897155015	-0.0826490856785	-0.0760536250355	-0.0829990859684	-0.490017899745	0.00116590568874	0.0526298671507	-0.044520884462	1.40814259973	0.0210794670283
Otx2os1	-0.142493646163	-0.135698080254	-0.131711893541	-0.135005812373	-0.133575803075	-0.134017138006	0.180277491425	0.00172299381447	0.000817234296836	0.00030343311446	1.41040639272	0.000123523575879
Ovca2	-0.950940598405	-0.691937158722	-0.694782865639	-0.862363232791	-1.46827452547	-0.91424969209	-0.489530706069	-1.64560879198	-0.452104139293	0.00668307687725	-1.59779636894	-0.101544271984
Ovch2	0.054713360598	0.0529424556473	0.0597573356789	0.0564634168466	0.0578934261449	0.0546233978952	-0.00139743216889	0.00296146430061	0.0862084090449	-0.0729183398014	1.39448178882	0.00021578396978
Ovgp1	-0.750457532409	-0.0528826950148	-0.443841438045	-0.519823204768	-0.821378151077	-0.746055649926	0.334321972855	0.790617610419	-1.52745727776	0.729627547169	1.80520355184	0.0560512613375
Ovol1	0.191017963866	-0.0801593514726	0.482458024972	0.31002504515	-0.295005577548	0.4994035511	0.0350423720102	-0.48207708189	0.54641383997	-0.669933886093	1.32927635942	0.00361607940688
Ovol2	-0.362382332689	-0.328906876585	-0.352324334533	-0.370731347952	-0.393335416077	-0.378171564044	-0.00152693476744	0.00323685919828	0.368080626295	0.000577143729443	1.02477802584	0.000236731687098
Ovol3	-0.458454583453	-0.48772001358	-0.356504582157	-0.54362489322	-0.541176575902	-0.00458826284439	0.12062712232	-0.360921315024	0.280636407309	-0.185030124245	1.77388126805	0.0443483512777
Oxa1l	-0.193746004189	-0.169384924332	-0.292990387117	-0.22643302022	0.0514969238304	-0.165507938798	-0.32889553282	-2.39245907065	-0.274812822474	0.355485426595	-0.0570040719723	0.313208590628
Oxct1	0.0778082928719	0.371258839557	0.103716911199	0.130126911527	0.396624691917	0.382578456567	-0.359743899505	-0.00345669442489	-0.639196301854	-0.229918424482	0.338300755241	0.0506562404394
Oxct2a	0.181139092859	0.0253749414086	0.0141446251188	0.00262152762018	0.317708880431	0.0167995123557	0.184960377011	-0.876614502136	0.0464693322095	-0.959829436454	0.411407596556	0.000481589104702
Oxct2b	0.10787327674	0.106406362848	0.206495782112	0.1082166443	0.108432347374	0.108358066606	0	0	0	0	0	0
Oxgr1	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0344277801189	-0.00291958159132	0.00621148325487	0.187260586131	0.00113787613871	1.25232455886	0.000474733279755
Oxld1	-0.728790494462	-0.580673622287	-1.62165889668	-0.80465326647	-1.2970668802	-1.03833300585	-0.322026343049	-0.232580365257	-0.0453466218787	0.686072606813	0.0189326084295	-1.62099489366
Oxnad1	-0.0969416661373	-0.368672155215	0.572957767371	-0.138038407295	-0.232504520134	-0.755671359948	1.06599856402	-1.80534841026	-0.436979825269	-0.325862955991	-1.53608462569	0.135188115736
Oxr1	0.582533669704	0.343681111244	-0.120767223184	0.0622095370693	0.358444915064	0.197349045871	-0.229261789693	-0.607931145771	-0.181819487357	-0.141724773157	-1.30320791171	-0.0348067360091
Oxsm	-0.312639808518	0.214011618436	-0.124865791175	-0.0272402961078	-0.69830314425	-0.49763347419	-0.682604318559	0.143440950135	0.0467710660749	0.169635085277	-0.392983177449	1.01190945216
Oxsr1	0.0918013661582	0.00985827609799	-0.158898359535	0.0757631893956	0.0747488585463	-0.428243848201	0.343538092859	-1.1482795578	0.0727926243091	-0.186677113692	-0.240253195415	-0.230858975698
Oxt	0.120105619873	0.120005611183	0.12029250161	0.264146531277	0.120148961375	0.120204000179	0	0	0	0	0	0
Oxtr	0.117496151081	0.116958051639	0.117986519699	0.117717899113	0.117722339557	0.117554610135	0.00878579732209	-0.642498866165	0.0410799923217	0.527791083807	-2.37231858549	0.0823390411152
P2rx1	-0.69044869428	-1.53533557877	-0.311307440319	-0.290548945987	-0.356127809091	-0.414627700268	-0.271940847515	-1.0657021894	-0.707854445331	-0.258262482358	2.08191008574	-0.36623224209
P2rx2	-0.120649838646	-0.70630476703	-0.874110681314	-0.73015648553	-0.690931306839	-0.766725340023	0.0919030049498	0.00157631318599	-0.606739756294	0.000276374607189	1.06348645034	0.312098030227
P2rx3	-0.239671563174	-0.174275961783	-0.130645825357	0.511867225019	-0.273655690708	0.0847310913496	0.3036575364	0.0702927430362	0.58813443713	-0.490399574925	1.69221840773	0.653256356004
P2rx4	-0.130719054047	0.161788502841	0.207405909119	0.189431033437	0.206944182556	-0.244189884782	-0.44533899468	-0.133148489146	-0.204020487691	0.0360677384015	0.731703953442	-0.0170810107257
P2rx5	-0.281722106366	-0.576706588506	-0.71608851896	-0.380243292326	0.0104830619728	0.129217382451	0.821382596571	-0.969841093506	-1.76684276375	0.0244776257878	-1.55849177365	0.254762118365
P2rx6	0.17167649515	-0.577265358112	-0.667291347283	-0.422056823425	-0.449356231294	-0.202319191038	0.0196732806215	0.000946292529222	0.254944601198	0.000165354017018	1.33284601303	-0.424490558908
P2rx7	-0.502078319338	-0.584713969709	-0.61781151934	-0.557859879105	-0.6227770362	-0.892090346566	0.0354018308622	-0.797383228453	-0.389634066917	-0.109593067781	1.03429265346	-0.11768450542
P2ry1	0.370003987983	-0.119054725825	0.214044639284	-0.0987675251463	0.635921207769	1.54126212405	-0.711995885603	-0.453600513828	-1.01811146682	-0.699238455461	0.548214557931	-0.163313651881
P2ry10	1.01801681601	0.673556157059	1.11374490473	0.800389538367	0.577218531844	1.71059502004	-0.391413992594	-0.315290992048	-0.240764265435	0.160189714074	0.0439584050247	0.0533133142031
P2ry12	0.540147327696	0.283395447977	0.566985331022	0.00672758663061	0.305968228829	-0.286455868643	-0.160031984708	-1.344528321	-0.604777500107	0.000976642545588	0.805045744443	-0.365983452719
P2ry13	0.462850682795	-0.726840382149	0.118154088086	-0.670172226703	-1.10463471803	-0.587138006156	0.729566292606	0.00301071396882	0.755735119202	-0.740455593034	1.00251662474	0.420290497903
P2ry14	0.14965532854	0.289025178228	0.401661133775	-0.384932979837	-0.631254268273	0.483473110417	1.24205734699	-1.83638386767	0.161708414903	-0.214287978991	-0.312118666957	-0.0581956150691
P2ry2	0.794183181942	-0.678430813476	0.275355855777	-0.0780924159157	1.36586693416	0.270853757035	0.557237522517	-0.293143668164	0.657334411448	0.0008051931837	1.77870382846	-0.406276963414
P2ry4	0.0881223764012	0.0882056007499	0.0885019414615	0.088199842364	0.0875210189329	0.0882117374828	-0.000387305977513	0.000819060247999	0.306735146449	0.0629916214991	1.23093145692	0.0184392716271
P2ry6	-1.08585232563	-0.781469992759	-0.749027327	-0.800783603924	-0.246760494956	-0.760673833131	-0.451150087019	-0.492436097333	0.645719038441	-0.174871214163	0.60147818219	0.553391690387
P4ha1	-0.800052683909	-0.550004336247	-1.00398255424	-1.28208795692	-0.458371044056	-0.729638999142	0.215453269868	-0.0306769589549	0.286365319273	0.388537833042	0.0961305570669	-0.621453936826
P4ha2	-0.230832514398	-0.148604396414	0.286303961223	0.269804889673	-0.204731645023	1.12104646785	0.268444404515	-2.28089938024	-0.291491709099	0.123289753303	1.60855670059	0.150382412721
P4ha3	0.875410829682	0.90468246328	0.559547378072	0.658811378068	0.600382712487	1.34125345078	-0.197284489684	2.01550051907	0.616287530014	0.458440881174	1.83870549777	-0.355964051985
P4hb	0.128946233926	0.0520223257617	0.0582352346196	0.180790623322	0.0280187090451	-0.0988469049778	-0.141607283579	-0.0490890225204	0.117506698024	0.107421458869	0.353525268574	0.00823810177995
P4htm	0.57835291886	0.681681290498	0.775769734408	0.570583935748	0.747607499843	0.676808131467	-0.181099512402	-0.887357619658	0.780949791453	-0.641582519146	1.51460066743	-0.866633469106
Pa2g4	-0.0475860220688	0.197381502519	0.559466619178	0.370434671571	0.0420813182272	0.326357322718	-0.444780279299	1.23101146978	-0.0703825408944	-0.196818373555	2.68044524496	-0.019675304219
Pabpc1	0.139372661027	0.176936928468	0.261160554816	0.216002504595	0.328300231024	0.384002052574	0.415884242426	0.284944030658	0.254612371595	-0.00539643208645	-0.255445669765	0.114966603784
