	Bach2	Bcl11b	Bcl6	Cebpg	Dmrta1	Egr2	Elf4	Eomes	Esr1	Esrra	Ets2	Foxc1	Foxj1	Foxm1	Foxo1	Glis3	Gtf3a	Irf4	Irf5	Irf7	Irf8	Jdp2	Klf12	Klf2	Klf5	Klf8	Lef1	Max	Mef2c	Mef2d	Meis3	Nr4a2	Pparg	Prdm1	Relb	Sox8	Stat3	Stat4	Stat5a	Stat5b	Tada2b	Tbx21	Tcf7	Trp53	Zbtb16	Zfhx3	Zfp287	Zfp553	Zfp57	Zfp606	Zfp646	Zfp768	Zfp827
Clasp2	0	-0.5	0	0	0	-1.0	-2.0	-3.0	-1.0	-1.0	-2.0	0	-3.0	0	-2.0	0	0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	-2.0	0	0	0	0	0	0	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	0	-3.0	-1.0	0	0	0	0	0	0	0	0	0	0
Clcn3	0	0	0	0	0	0	-1.0	-1.0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	0	-0.5	-1.0	0	0	-1.0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0
Cldn10	-2.0	-0.5	0	0	0	-1.0	-2.0	-1.0	-1.0	-1.0	-3.0	-1.0	-1.0	0	-1.0	0	-2.0	-1.5	-1.5	-3.0	-3.0	-1.0	0	0	0	0	-1.0	0	-0.5	-1.0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.5	-2.0	-1.0	-1.0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Cldnd2	0	0.5	0	0	0	0	0	2.0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	2.0	2.0	1.0	2.0	0	1.0	0	0	0	0	0	0	0	0	0
Clec12a	0	0	0	-1.0	0	-1.0	0	0	0	0	-2.0	0	0	0	0	-5.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Clec16a	-2.0	0	0	0	-0.5	0	0	0	-2.0	-2.0	0	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	-1.0	-0.5	-1.0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Clec9a	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clint1	-2.0	0	0	-2.0	0	-1.0	-1.0	0	-1.0	-1.0	-0.5	0	0	0	0	-1.0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	0	-0.5	-1.0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0
Clip1	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-2.0	-1.0	-2.0	0	-2.0	-2.0	-1.0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Clip2	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Cln3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Clnk	0	0	0	0	-0.5	0	0	-3.0	-1.0	-1.0	0	0	0	0	0	0	0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	-2.0	-2.0	-2.0	0	-3.0	0	-1.0	0	0	0	0	0	0	0	0	0
Clta	0	0	0	0	0	0	1.0	0	0	0	1.5	0	0	0	0	0	0	1.0	1.0	2.0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Cluap1	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmah	0	0	0	0	0	0	3.0	0	0	0	0.5	0	0	0	0	1.0	0	1.5	1.5	3.0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Cmklr1	0	0	0	0	0	0	2.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot6l	-3.0	-0.5	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-3.0	-2.0	-0.5	-0.5	-1.0	-1.0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	0	-1.0	-0.5	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Cnot8	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	2.0	2.0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Cnp	-1.0	-0.5	0	0	-1.0	0	0	0	0	0	-0.5	0	-1.0	-1.0	0	0	-1.0	-3.0	-3.0	-6.0	-6.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Cntln	0	-0.5	-1.0	-1.0	-0.5	0	0	0	0	0	-0.5	0	-1.0	0	0	0	0	-3.5	-3.5	-7.0	-7.0	0	0	0	0	0	-3.0	0	-0.5	-1.0	0	0	-0.5	-1.0	0	0	-3.0	-3.0	-3.0	-3.0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0
Cntn1	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Cntnap2	0	0	-1.0	0	0	0	-2.0	-3.0	0	0	-1.5	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	0	-0.5	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	-3.0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Col4a3bp	0	0	0	0	0	1.0	2.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Commd10	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comtd1	0	0	0	0	0	0	2.0	0	1.0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Coro1a	0	0	0	0	0	1.0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coro2a	0	0	0	-1.0	0	0	-1.0	-1.0	0	0	-1.5	0	0	0	0	-3.0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0
Coro2b	0	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox10	0	-0.5	0	0	-0.5	-1.0	-2.0	0	-1.0	-1.0	-2.5	-1.0	-3.0	-1.0	-3.0	0	0	-1.0	-1.0	-2.0	-2.0	0	0	0	0	0	-1.0	0	-0.5	-1.0	0	0	-0.5	0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Cpb1	0	0	0	0	0	0	-2.0	0	0	0	-2.5	-2.0	-2.0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpox	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	-3.0	-6.0	-6.0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Cr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Crb2	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creb3l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crim1	0	0.5	0	0	0	1.0	3.0	0	1.0	1.0	2.5	0	0	0	1.0	0	2.0	4.0	4.0	8.0	8.0	0	1.0	1.0	0.5	1.0	1.0	0	0	0	2.0	1.0	0	0	0	0	3.0	3.0	3.0	3.0	1.0	0	0.5	0	1.0	0	2.0	2.0	1.0	2.0	2.0	2.0	2.0
Crip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crls1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crot	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crtam	2.0	0.5	0	0	0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	0	0	0	1.0	0	1.5	1.5	3.0	3.0	0	0	0	0	0	1.0	0	0	0	1.0	3.0	0.5	1.0	0	0	2.0	2.0	2.0	2.0	1.0	3.0	0.5	0	0	0	0	0	0	0	0	0	0
Crtc3	0	0	0	0	0	-1.0	-1.0	-2.0	-1.0	-1.0	-3.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	-2.0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Cryba4	0	-0.5	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	-2.0	-3.5	-3.5	-7.0	-7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-2.0	-2.0	-2.0	-2.0	0	0	0	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Crybg3	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	-0.5	0	0	0	0	0	0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	-2.0	0	-0.5	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Cryzl1	0	-0.5	0	0	0	-1.0	-1.0	0	0	0	-2.0	0	0	0	0	0	0	-2.0	-2.0	-4.0	-4.0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Csnk1e	2.0	0.5	0	0	0	0	1.0	0	0	0	0.5	1.0	0	0	1.0	0	0	1.0	1.0	2.0	2.0	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0
Csrnp1	0	0	0	0	0	-1.0	0	0	0	0	-0.5	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Cst7	2.0	0	0	0	0	1.0	2.0	0	1.0	1.0	2.5	0	0	0	0	0	1.0	2.5	2.5	5.0	5.0	0	0	0	0	0	1.0	0	0.5	1.0	0	0	0	0	0	0	2.0	2.0	2.0	2.0	0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Cstf1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctage5	-4.0	-0.5	-1.0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-2.5	-2.5	-5.0	-5.0	0	0	0	0	0	0	-1.0	-0.5	-1.0	0	-1.0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctdsp2	0	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctla2a	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Ctla2b	1.0	0	0	0	0	0	1.0	0	0	0	1.5	0	0	0	0	0	0	1.0	1.0	2.0	2.0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctla4	0	0	0	0	0	1.0	0	2.0	0	0	1.5	0	0	0	1.0	1.0	0	2.0	2.0	4.0	4.0	0	0	0	0	0	1.0	0	0.5	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	2.0	0.5	1.0	0	0	0	0	0	0	0	0	0
Ctnnd2	0	0.5	0	0	0	1.0	3.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Ctsa	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctsb	-2.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-2.0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.5	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Ctsc	0	0	0	0	0	0	2.0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	3.0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctsd	3.0	0.5	0	0	0	1.0	2.0	0	0	0	2.0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0.5	1.0	0	0	0	0	0	0	0	0	0
Ctso	-3.0	-0.5	0	0	0	-1.0	-2.0	0	0	0	-2.0	-1.0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Ctsw	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	2.0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Cttn	-2.0	-0.5	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	-1.0	0	0	0	0	-2.0	-1.0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Cuedc1	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	2.0	0.5	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Cul7	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cwc25	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxcr4	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxxc5	2.0	0.5	0	0	0	1.0	1.0	0	1.0	1.0	0.5	0	0	0	0	0	0	2.0	2.0	4.0	4.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	0	0.5	1.0	0	0	0	0	0	0	0	0	0
Cyb561d2	1.0	0	0	0	0	1.0	2.0	0	0	0	2.0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cybb	0	-0.5	0	0	0	-1.0	-2.0	0	0	0	-2.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Cyfip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j6	0	0	-1.0	0	0	-1.0	-1.0	0	0	0	-2.0	0	0	0	0	0	-3.0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	-1.5	0	-3.0	-3.0	-1.5	-3.0	-3.0	-3.0	-3.0
Cyp2j9	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	-2.0	0	-2.0	0	0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	-0.5	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyth1	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Cyth2	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyth3	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Cyth4	0	0.5	0	0	0	1.0	1.0	0	0	0	1.5	0	0	0	0	0	0	2.5	2.5	5.0	5.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	3.0	3.0	3.0	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
D030028a08rik	0	0	0	0	0	-1.0	-1.0	-3.0	0	0	-2.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0
D17h6s53e	0	0	0	0	0	1.0	1.0	0	0	0	2.5	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1ertd622e	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	1.0	2.0	2.0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
D2hgdh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
D3ertd751e	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D830031n03rik	0	0	0	0	0	0	0	0	-2.0	-2.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D930015e06rik	1.0	0	0	0	0	0	0	0	1.0	1.0	0.5	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Dab2ip	0	0.5	0	0	0	0	0	0	1.0	1.0	2.5	0	0	0	0	0	1.0	1.0	1.0	2.0	2.0	0	0	0	0	0	1.0	0	0.5	1.0	0	1.0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Dach2	-2.0	-0.5	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-2.0	-2.0	-1.0	0	0	0	0	-2.0	-1.0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	-1.0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Dagla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Dapk2	0	0.5	0	0	0	1.0	2.0	0	0	0	2.5	1.0	0	0	0	1.0	0	2.0	2.0	4.0	4.0	0	2.0	2.0	1.0	2.0	1.0	0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Dapp1	-2.0	-0.5	0	0	0	0	0	-2.0	0	0	0	0	0	-1.0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	-2.0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Dars2	0	0.5	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	3.0	3.0	0	3.0	3.0	1.5	3.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dbn1	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dbt	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dck	0	0	0	0	0	0	1.0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dclre1a	0	-0.5	0	0	0	0	-1.0	0	0	0	-2.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Dctn1	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Dctn6	0	0	0	0	0	-1.0	-1.0	0	0	0	-1.5	0	-2.0	0	0	0	0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
